seed,gain,hit_mode,g,g_lo,g_hi,B,v,a_bias,nll,r1_g,r1_g_se,model_hit_frac,net_hit_frac,acc_model,acc_net,prof_edge,prof_better,M,n_trials,minutes
46,1.0,none,-0.04217913442824007,-0.4985792974205455,0.6004871404881867,2.0522929854290224,43.50628328523587,-0.43980403858974415,301.899839467072,-0.2649253586611163,0.18100873835484213,0.7200583333333334,0.977,0.9135,0.89,False,-0.012440771480498825,300,2000,16.87584550778071
47,1.0,none,-0.47530985404214965,-0.8413719659856028,-0.15768989503902703,3.133444414273612,52.688239011005024,-0.1473788082505953,265.2939918037624,-0.26882028799027247,0.18236153194214852,0.6470666666666666,0.9775,0.9085,0.89,False,0.0,300,2000,17.376840273539226
48,1.0,none,0.6727759419240293,0.32084380386297756,1.0237401144204852,6.0647295425339225,47.2383262475344,-0.29739407464316747,278.42222329852757,0.6089424587024168,0.19368078075980263,0.018449999999999998,0.963,0.914,0.8825,False,0.0,300,2000,18.075781667232512
49,1.0,none,-0.707841212940671,-1.1138930699124692,-0.39115381156488693,3.5124339451313946,46.04637439595051,0.010118463813290218,269.8380207354404,-0.7847047589320186,0.18541793037673354,0.5666766666666667,0.9895,0.9025,0.887,False,-1.2834276560624858e-05,300,2000,16.016984581947327
50,1.0,none,0.62187099315951,0.31872007885367115,0.9496013587369809,6.165645951471475,51.71579453084226,-0.46361009311543167,248.50248074699226,0.5992663413950069,0.18556383401482962,0.04052833333333333,0.9845,0.9175,0.892,False,0.0,300,2000,18.15196245511373
51,1.0,none,-1.0264398423845336,-1.3452705089171353,-0.6674180502857292,7.733746028313684,47.870006709877444,-0.5111067579932989,271.8668213836042,-0.8969935731688501,0.1831872543787351,0.2030816666666667,0.967,0.912,0.8835,False,0.0,300,2000,13.547651863098144
52,1.0,none,0.718584471198638,0.3216817405686536,1.1117706033419554,7.59730159671727,44.634380775988554,-0.05710122314352688,279.726822110376,0.7256809472789286,0.19602098677276114,0.00010666666666666663,0.9495,0.911,0.888,False,-1.011035823239581e-05,300,2000,17.65602509180705
53,1.0,none,1.5026697219854137,1.1776718488310414,1.8423229049873564,5.508565344340662,57.74848168013587,-0.9700396350388195,236.80744691519376,1.4767654587598134,0.17403757613463408,0.034153333333333334,0.978,0.908,0.8905,False,0.0,300,2000,13.334889022509257
54,1.0,none,1.2604069316972621,0.9309664894498852,1.5845842797472638,6.4340433608422,53.46717879346226,-0.3937732585481544,254.57741775724773,1.1931882145545656,0.17875885857189025,0.004103333333333333,0.966,0.9075,0.891,False,0.0,300,2000,15.311719326178233
55,1.0,none,-0.11046825853017292,-0.4206464352641898,0.17846038498663513,6.0182844290474655,47.436387140595016,-0.11657590147742228,285.4337309289111,-0.058774784963550916,0.19176183296095245,0.12728166666666665,0.973,0.909,0.8905,False,-3.234247287764447e-07,300,2000,17.703605365753173
56,1.0,none,1.019989020227532,0.5286704878787636,1.5039320939577654,5.8403863767420425,44.393834388387454,0.7092173770765791,313.7561692573679,1.0139297998667338,0.1901851940843357,0.0030516666666666665,0.9895,0.891,0.8775,False,-0.05850101074918257,300,2000,17.835337539513905
57,1.0,none,0.4960038230702992,-0.1999571228426788,0.8094408934566276,6.660737625377089,42.16006404867504,0.17284500245550774,291.65876057049024,0.2581580454397993,0.18764918605318584,0.0029383333333333327,0.9865,0.9015,0.8825,False,-2.963039491987729e-06,300,2000,16.449040174484253
58,1.0,none,0.5444043743982957,-0.7209859366622298,0.5444043743982957,1.2757008186514862,33.45867032618236,0.09080284720215893,396.94886036712194,-0.6637794301427682,0.23671870486623584,0.774135,0.5965,0.9045,0.8775,True,-0.5646059564812731,300,2000,16.47426645755768
59,1.0,none,0.31731605972013516,-0.009318382665772756,0.6514796815526824,5.886526913039545,44.45373033308598,-0.3948806858206049,280.64372730708203,0.37994436018099303,0.186809360858226,0.04326666666666667,0.9715,0.9135,0.8875,False,0.0,300,2000,13.618188512325286
60,1.0,none,0.9474787983948685,0.5950324304270973,1.2999132336541153,5.583686502453708,47.43972049937378,-0.5980241864721151,277.79066313562976,0.929443427017746,0.19091752777266904,0.02164,0.9735,0.9125,0.8955,False,0.0,300,2000,15.400316723187764
61,1.0,none,1.0113896225461323,0.5795096995411737,1.6463722816524016,2.50428898533181,50.40279373963082,0.5186569851195071,266.0716972642232,0.9557545008073834,0.18285620493480767,0.5612433333333333,0.945,0.8945,0.8775,False,-0.0007543735034687415,300,2000,13.721278667449951
42,1.2,none,-2.0452033392591185,-2.3745851605158452,-1.6420863935677936,10.640042335097075,50.71007256674274,-0.31732764175775474,273.2926154208559,-2.0414307806071976,0.20000112230286332,0.314075,0.9995,0.9055,0.8815,False,0.0,300,2000,19.082069023450217
43,1.2,none,-5.527760782299237,-6.060738864638885,-4.91715634096979,5.994787526982544,50.49140805049652,-0.08588330091604743,393.0074716594303,-5.166209334805237,0.3186506704312754,0.9350116666666666,0.999,0.87,0.8505,False,-3.26518488691363e-06,300,2000,16.68993490934372
44,1.2,none,-2.130462435600627,-2.52458180834331,-1.7037635400049969,6.539513422676077,46.77448028175705,-0.18421473283234704,291.74798620654815,-2.0156913165409076,0.2107218939558792,0.55072,0.9805,0.904,0.884,False,-1.4752322385902517e-07,300,2000,16.026229957739513
45,1.2,none,-4.317342422185051,-4.719286134347565,-3.447252155250954,6.205836379684394,40.9315298851433,-0.026214972913699567,398.8521460835053,-4.068285300984553,0.2906507716483225,0.8371333333333333,0.9965,0.8755,0.856,False,0.0,300,2000,17.529212486743926
46,1.2,none,-3.9721483461175167,-4.410664290475312,-3.268344734543522,1.781930303366415,51.168331340895776,-0.12542364916313598,348.77033858906947,-3.9339617912571234,0.25882553818508897,0.96674,0.998,0.8845,0.865,False,0.0,300,2000,9.399079938729605
47,1.2,none,-3.736734670359679,-3.9581528365636487,-3.1510619551661287,7.7680945244564805,46.67417875485156,-0.03436258368146536,336.191830788813,-3.436550156381007,0.24622445171909157,0.7557883333333334,0.9965,0.883,0.8695,False,-3.2608326137051336e-06,300,2000,15.880057489871978
48,1.2,none,-2.3501244240367374,-2.7836404166016684,-1.97446282112484,6.624907917371297,47.31795838236368,-0.10050655859780142,298.5443602667216,-2.4312637207050765,0.2197927909428922,0.5924100000000001,0.99,0.9,0.8685,False,-2.170224092878925e-06,300,2000,8.757822493712107
49,1.2,none,-4.298486786489544,-4.817109083102014,-3.8059674440619045,7.0772005185445535,47.587071855901215,0.020547405383513316,354.99406464026197,-4.30188156861927,0.2761930789981047,0.838455,0.994,0.872,0.851,False,-2.926512252088287e-06,300,2000,10.623564755916595
50,1.2,none,-2.3803491134830472,-2.820117573243537,-2.0024984071296745,6.559600659705918,47.36196175504509,-0.10099172801612306,314.92295233388177,-2.163488797596602,0.21996857795021163,0.6023516666666667,0.9965,0.8985,0.88,False,0.0,300,2000,17.38077573378881
51,1.2,none,-3.8709908326505555,-4.3529685901569275,-3.259181610934182,2.1194507118263086,42.7484064716908,-0.2082458558186464,379.4321618623919,-4.0261919431251725,0.2755366733624823,0.9396166666666667,0.9895,0.89,0.8635,False,0.0,300,2000,13.768711908658345
52,1.2,none,-2.252927974787462,-2.653616890984195,-1.785638054498726,5.811867582799119,41.60887784977861,-0.08271712048080992,332.2917832062701,-2.195678812911331,0.22339943028225984,0.57629,0.988,0.8995,0.878,False,0.0,300,2000,13.58275370200475
53,1.2,none,-1.362135584209983,-1.6731448572182688,-1.055173881247927,7.276933340373367,41.01416603424827,-0.19072052633752704,312.7185338490252,-1.4683612918865543,0.20246491753395443,0.23100333333333334,0.9955,0.906,0.8845,False,-1.151872970694967e-05,300,2000,13.586970392862955
54,1.2,none,-1.5957810220149575,-1.9618695414173497,-1.224402030404779,6.49021677264066,42.71594408651655,-0.0757832712548428,327.62589356409404,-1.5192700645173862,0.20567784683700163,0.3845916666666667,0.997,0.9045,0.8795,False,0.0,300,2000,8.53673589626948
55,1.2,none,-3.297464628524531,-3.740797415002884,-2.9347852805576555,6.079490511385531,48.88254243477033,-0.059044315463334905,323.4622528928295,-3.040231930313885,0.24362662881422603,0.772165,0.9955,0.8905,0.8705,False,0.0,300,2000,15.52870480219523
56,1.2,none,-2.377576096016391,-2.8223570723514357,-1.9307084759424105,6.3758998909517075,36.101519326348026,0.19381816391218934,390.1842504259738,-2.436291581407624,0.26155878080234685,0.4976116666666667,0.9995,0.88,0.851,False,0.0,300,2000,16.917366194725037
57,1.2,none,-3.3138653050485942,-3.771037482072521,-2.9996386819182947,5.76515710926223,42.59278143532015,-0.014104657910820799,360.78337434742593,-3.132392993724506,0.2596150473542682,0.7541566666666667,0.9985,0.8875,0.8585,False,0.0,300,2000,18.130413011709848
58,1.2,none,-3.287817136559226,-3.712287270156637,-2.6452389924312953,6.378204458528532,34.84397743655825,-0.013741120661671621,439.0997594202811,-2.991156044456701,0.28622310137892143,0.6650016666666667,0.697,0.886,0.866,False,0.0,300,2000,16.923660043875376
59,1.2,none,-2.8026442721050886,-3.2380812066893476,-2.4008021200218495,2.962814101637198,44.170537678215,-0.18178101881361927,359.29327242983845,-2.8278298062063145,0.24640861359157237,0.84939,0.9965,0.8975,0.8725,False,0.0,300,2000,15.543689958254497
60,1.2,none,-2.0148847330249167,-2.4203982137159454,-1.4832614888873918,7.197334774437934,39.13224799292179,-0.19436313658498083,345.8109275420621,-1.9421518950948888,0.23386175146862398,0.387865,0.9955,0.904,0.8815,False,-8.102734341264295e-07,300,2000,15.502588280042012
61,1.2,none,1.0553250767742555,0.6385340418181045,1.0553250767742555,1.5017972114430311,46.5258714169431,0.5443555858602738,329.4451169402727,-0.92755907421955,0.20939631871913236,0.8295933333333334,0.977,0.894,0.8675,True,-2.090630935515037,300,2000,17.485309994220735
42,0.8,term,3.245024628355228,2.8282195714046447,3.5470974991044324,1.4242858861324525,30.125605070981063,-0.22732612427714327,1400.3046080102383,4.552404563292733,0.24408924568187565,0.411055,0.428,0.891,0.859,False,0.0,300,2000,19.98668163617452
43,0.8,term,2.1347051425355077,1.95576789009633,2.427137518575436,1.3713279662090982,28.01505144062756,0.25437688224816146,1431.7234125925113,2.7175136197138916,0.214312849796919,0.5265566666666666,0.5495,0.8945,0.8805,False,0.0,300,2000,19.099364093939464
44,0.8,term,2.6036055594139325,2.2566171572891447,3.0033815998267612,1.493762028651914,32.38611508025106,0.2693327590048963,1327.5916829073315,2.888292194623296,0.250114452998862,0.48907000000000006,0.4945,0.8945,0.8705,False,0.0,300,2000,20.32090053955714
45,0.8,term,1.7425638322902595,1.3146684908386657,2.0065938647206263,1.3797185740014999,27.85672540594318,-0.06748506233007684,1438.9325473362833,2.951513923185407,0.22263981305086208,0.557775,0.572,0.904,0.873,False,0.0,300,2000,16.26310378710429
46,0.8,term,1.8822611904954605,1.6462988776609984,2.0832589686649583,1.5503665683405632,28.568769050342688,-0.7779664898880332,1434.7285314566661,4.458205560902983,0.2730082681856943,0.5014433333333334,0.5215,0.903,0.861,False,0.0,300,2000,23.490003832181294
47,0.8,term,1.8707824401795405,1.456009007783626,2.4495265718430415,1.5157383113168825,29.230941052268342,-0.514475892258976,1354.9056877742423,3.043563038556134,0.22663996290229382,0.5114966666666667,0.5235,0.9075,0.8815,False,0.0,300,2000,19.74352932771047
48,0.8,term,3.2741367421019145,2.6727561409965785,3.788238086540149,1.402628473840976,30.22210444621365,-0.40076123452795054,1428.7215849753866,4.764280587865889,0.2741239178163253,0.434865,0.4465,0.896,0.861,False,0.0,300,2000,21.273214634259542
49,0.8,term,1.646347167896642,1.2806067432322337,2.3299457537136923,1.4614442008237376,30.454039580730267,-0.08999214651155485,1335.8888175414634,2.805129943615167,0.20696551614813588,0.5703299999999999,0.5875,0.901,0.876,False,-0.354146813640682,300,2000,21.98486832380295
50,0.8,term,3.2740202252591315,2.6700874970148325,3.807513952108473,1.296277468345567,25.444936430793067,-0.2582935453801918,1585.4781825448172,4.754245793112315,0.26722589990502654,0.3967866666666666,0.409,0.893,0.861,True,-0.8238110548106761,300,2000,20.188671592871348
51,0.8,term,1.4088102476873807,1.0909789593349062,1.9581950383108324,1.530057677174407,26.70053422753587,-0.5202839988029107,1436.7190695400122,3.1204726575797284,0.24368207625642532,0.5323533333333333,0.546,0.906,0.8735,False,-0.07804672253723766,300,2000,19.386962393919628
52,0.8,term,3.017051803955237,3.017051803955237,4.079556439352249,1.4251647915316363,31.92531601723018,0.04487855675339855,1373.9655945217319,3.8454500770461975,0.2763204650167255,0.4835083333333334,0.493,0.89,0.8435,True,-1.26299906081249,300,2000,15.523257052898407
53,0.8,term,3.1823425487889607,2.511300044066443,3.394609801442669,1.5178300293750544,29.73139004130657,-0.36603800860168195,1411.6958765452187,4.9417063716923915,0.25803688631568084,0.34965166666666664,0.364,0.892,0.858,False,0.0,300,2000,20.470282932122547
54,0.8,term,3.0325705484671857,2.4160158333760124,3.3310263794450337,1.423928398084818,26.60410162592749,-0.49907480601863485,1510.2786197424034,6.034096169294042,0.2795609252513051,0.3648516666666667,0.384,0.898,0.846,False,0.0,300,2000,19.12318999369939
55,0.8,term,3.1388867672547907,2.694483164332474,3.32183084875241,1.4524630348669276,33.521508261296994,0.29746296390124105,1344.0744785802076,4.418714350859815,0.2417711047217544,0.48286833333333334,0.5095,0.891,0.8675,False,0.0,300,2000,19.450997217496237
56,0.8,term,2.94924612379687,2.405474163145839,3.2078056068768124,1.3355677419826182,25.899147668785528,-0.12514416022862143,1556.4800370053617,4.854843524576434,0.25051066745646855,0.4039416666666666,0.416,0.8925,0.8605,False,-0.02218936007739103,300,2000,20.85449352264404
57,0.8,term,2.3857880752721927,2.144291783673038,2.6912332408170982,1.4324373361786085,27.57881997142404,0.51711980825769,1525.426098854117,3.8373635839314995,0.24288125183123668,0.466815,0.478,0.89,0.8715,False,-1.1509785276223283,300,2000,18.545989855130514
58,0.8,term,1.6890169067423457,1.5862276118601577,1.9451867827760296,2.1293014369534777,25.85755621570692,-1.2266272125435727,1195.7414997689407,2.505138119144469,0.2637508881732163,0.23188166666666665,0.2435,0.893,0.874,False,-0.00022181534700393968,300,2000,19.868444335460662
59,0.8,term,2.413074586014837,2.0775927418209856,2.9334122499626387,1.537472973545817,26.55032366815327,-0.2599227188108948,1492.9519622877633,4.584781061866709,0.2506892459927806,0.369535,0.381,0.901,0.8645,False,-0.14027999533982438,300,2000,23.184332692623137
60,0.8,term,2.6285483953848368,2.3497700105504715,3.0891135199287296,1.4150570882930882,27.20839201086965,-0.33440803004324415,1479.6041111920551,4.42951368586437,0.250131709898164,0.42375166666666664,0.4435,0.897,0.8705,False,-0.5344781561452692,300,2000,23.146968893210094
61,0.8,term,2.0243989303955403,1.7550740643375584,2.366453332746118,1.7558812998609852,33.579895203367755,0.7145880366657119,1281.8238708599647,3.7683376529888672,0.2392105290582117,0.45633999999999997,0.4735,0.8865,0.8645,False,0.0,300,2000,18.74072426557541
42,1.2,term,-2.2033201997284935,-2.4747634684602606,-1.9168446206719423,1.7591156366171614,37.26852745457143,-0.19929099720755417,858.6080423205058,-2.0414307806071976,0.20000112230286332,0.8861700000000001,0.899,0.904,0.8815,False,-0.18267107302062868,300,2000,15.51203493674596
43,1.2,term,-4.551900462891995,-4.9030210467870186,-4.281956347878198,2.5443120614226404,37.93280547376713,-0.028396590642662124,810.1156214761194,-5.166209334805237,0.3186506704312754,0.9395216666666667,0.938,0.8735,0.8505,False,0.0,300,2000,17.828576286633808
44,1.2,term,-2.486573112852991,-2.6777742914918927,-2.3163828506510487,1.8064356399683623,39.21903520115734,-0.0773022207842903,841.5458613079213,-2.0156913165409076,0.2107218939558792,0.8909600000000001,0.906,0.8965,0.884,False,-0.4282055606144013,300,2000,17.884453948338827
45,1.2,term,-4.1793493413668195,-4.360863183337186,-4.011666589544121,2.2200173599135105,38.14140108248776,-0.004458230792512669,810.5423131041764,-4.068285300984553,0.2906507716483225,0.9363916666666666,0.938,0.874,0.856,False,0.0,300,2000,16.661978983879088
46,1.2,term,-3.8262044338109495,-3.985946176805801,-3.5826789272507504,2.517698574898119,40.50433035514298,-0.15333417629335733,861.1152883812366,-3.9339617912571234,0.25882553818508897,0.9182299999999999,0.915,0.8875,0.865,False,0.0,300,2000,18.120596941312154
47,1.2,term,-3.0589703318701815,-3.369400514938275,-2.6000856836145925,1.7033511292646768,35.03593286758269,-0.08256327463418278,871.9607385556876,-3.436550156381007,0.24622445171909157,0.9151816666666666,0.916,0.8915,0.8695,False,0.0,300,2000,21.35881119966507
48,1.2,term,-2.5271725852820763,-2.768987584315424,-2.3349541303501793,1.8000287875233987,41.38674777415888,-0.11087969892223073,811.8279306937984,-2.4312637207050765,0.2197927909428922,0.9063333333333333,0.91,0.897,0.8685,False,-0.004165917878253822,300,2000,21.023380513985952
49,1.2,term,-4.070344697625031,-4.333868261620976,-3.8612570500441334,2.4043662304553446,43.89155922134145,0.02672994214978424,751.2612964676532,-4.30188156861927,0.2761930789981047,0.9367333333333333,0.9385,0.876,0.851,False,0.0,300,2000,19.868870357672375
50,1.2,term,-2.1364115333474567,-2.3578981147038873,-1.9559900582444818,1.707873720147507,33.80851417923502,-0.05405216778459608,1002.2926270453493,-2.163488797596602,0.21996857795021163,0.865655,0.8725,0.9015,0.88,False,0.0,300,2000,21.712401350339253
51,1.2,term,-3.1804691589023073,-3.346695800637488,-2.9970122063797304,1.810396513238137,35.82976605127316,-0.22874027661970342,848.0161197798292,-4.0261919431251725,0.2755366733624823,0.9280366666666666,0.9225,0.8915,0.8635,False,-0.5483314697488595,300,2000,17.59953134059906
52,1.2,term,-2.02189421853871,-2.4055520290178802,-1.193078955551444,1.4474438657290905,38.960179471956764,-0.04453310504169469,774.1676996065995,-2.195678812911331,0.22339943028225984,0.9143049999999999,0.9215,0.9,0.878,False,-1.0761112601662717,300,2000,14.198700674374898
53,1.2,term,-1.599763522582158,-1.8895677318854864,-0.935083040772786,1.579320033214942,29.52598214231385,-0.0936918897611986,1127.4153795043985,-1.4683612918865543,0.20246491753395443,0.8247916666666666,0.8405,0.9035,0.8845,False,-0.009376691452871455,300,2000,13.782247678438823
54,1.2,term,-1.6574509740693804,-2.273540737784808,-1.288170203775286,1.433710458015708,30.927317847242353,-0.0794887172299398,1025.2597511089184,-1.5192700645173862,0.20567784683700163,0.8649616666666667,0.88,0.903,0.8795,False,0.0,300,2000,10.558464765548706
55,1.2,term,-3.381328260221772,-3.625394620248238,-2.9489848259437754,1.9468128952119728,41.86441549609913,-0.044938523414139786,772.330987859603,-3.040231930313885,0.24362662881422603,0.9291866666666667,0.934,0.8885,0.8705,False,-0.020364348000157406,300,2000,10.452421963214874
56,1.2,term,-2.384318439396331,-2.51791656556889,-2.2071798721165514,1.6934600315125479,29.69805794615624,0.05803467658235783,1119.3874455484035,-2.436291581407624,0.26155878080234685,0.8599666666666667,0.8685,0.89,0.851,False,0.0,300,2000,20.735292462507882
57,1.2,term,-3.000903813850406,-3.15919567804625,-2.754196643007856,1.8153353707502016,35.255266175579436,0.0465185614043796,885.9308008212485,-3.132392993724506,0.2596150473542682,0.9046916666666666,0.9135,0.8865,0.8585,False,0.0,300,2000,17.495736547311147
58,1.2,term,-2.5409302580442783,-2.9067762815290594,-2.101058250019801,4.746363746108609,20.68784876328145,-0.40641681171913047,1584.2034118491122,-2.991156044456701,0.28622310137892143,0.4754666666666667,0.476,0.846,0.866,False,-0.19398426151337844,300,2000,23.111282189687092
59,1.2,term,-2.827292493843778,-3.029691877821264,-2.576941775193102,1.9615569349633426,35.03569800182497,-0.11249002090964608,997.4653516278656,-2.8278298062063145,0.24640861359157237,0.8842450000000001,0.8905,0.899,0.8725,False,0.0,300,2000,17.598747452100117
60,1.2,term,-2.2080285361598198,-2.5885056445056076,-1.8513880633545865,1.5395428601879337,34.055674211471825,-0.17283165774883436,905.3068119918611,-1.9421518950948888,0.23386175146862398,0.8857533333333333,0.903,0.9035,0.8815,False,-0.41389206038627435,300,2000,22.858997944990794
61,1.2,term,-0.3612242329156674,-0.501130778886536,-0.18514590366655945,1.517213320807249,34.87871856283371,0.48114273566279353,1035.4226235950496,-0.92755907421955,0.20939631871913236,0.80629,0.826,0.8695,0.8675,False,-0.0461167565863434,300,2000,20.96572953859965
