g,v,a_bias,g_se,v_se,a_bias_se,nll,n,seed,gain,n_trials,secs,g_lo,g_hi
-3.7034233866296558,46.247721645724944,-0.1339102840282803,0.37736652840068513,3.4843232888159767,0.03053551599212305,163.47904957220152,1000,46,1.2,1000,184.0789020061493,-4.443061782294999,-2.963784990964313
-3.488970768112229,43.01805062228985,-0.04333477725558894,0.38836305132655147,3.190027194015663,0.02865628731836839,174.3386337954005,1000,47,1.2,1000,189.24301314353943,-4.25016234871227,-2.727779187512188
-2.39095047897774,49.03879037573925,-0.05482842455710151,0.319590047602064,3.9170142780000377,0.03795282963840164,142.35380854992763,1000,48,1.2,1000,177.91319108009338,-3.0173469722777853,-1.7645539856776944
-4.48982668860469,48.26052452625697,0.007110009229800378,0.41360774591751626,3.6799746630327026,0.025552811542530706,171.39685723813545,1000,49,1.2,1000,202.63095593452454,-5.300497870603022,-3.6791555066063575
-2.609987125411558,45.51411878313738,-0.1276859080363842,0.33941714131221523,3.5259182438351773,0.036625940653388006,154.78327284199617,1000,50,1.2,1000,162.53713083267212,-3.2752447223834995,-1.944729528439616
-4.945817977370273,48.24109722706075,-0.21356541094865825,0.43128863731299283,3.7280418249724367,0.02914572915345667,177.47202821653713,1000,51,1.2,1000,195.81681513786316,-5.791143706503739,-4.100492248236806
-1.8928710316181068,44.70559387863656,-0.08409663198336538,0.3054403984017726,3.447672473915111,0.04127329970063644,149.5861297927275,1000,52,1.2,1000,163.55404114723206,-2.491534212485581,-1.2942078507506325
-1.3859191149169843,41.16805676818776,-0.19731623524247813,0.294961921263394,2.9883112155425007,0.04838022473086793,153.80602808568335,1000,53,1.2,1000,155.9475381374359,-1.9640444805932364,-0.8077937492407321
-1.9376360971137698,42.95023894832561,-0.00298874334012545,0.3046881331575362,3.2151420803698616,0.03943033922375324,156.77437581881262,1000,54,1.2,1000,211.64259791374207,-2.5348248381025407,-1.340447356124999
-2.7625606352926737,40.76043239961203,-0.06247955392680995,0.3552396188473388,2.875413108856077,0.03261553980856675,167.3199535751953,1000,55,1.2,1000,206.76069283485413,-3.458830288233458,-2.0662909823518896
-2.700415477837414,34.92984541874452,0.18526244686736038,0.42142819011043836,2.490632595191479,0.035523227104032384,205.6980507459775,1000,56,1.2,1000,206.73257899284363,-3.5264147304538733,-1.8744162252209549
-2.8202101526258283,38.883079427726756,0.0034253837738227695,0.37751235914699954,2.7415098910103746,0.031040702284579866,179.54256821243933,1000,57,1.2,1000,217.3015100955963,-3.5601343765539473,-2.0802859286977093
-3.3959279408820033,37.8079931049963,-0.019224793173009163,0.41724970020868096,2.767168477018364,0.027128376328433602,198.1516036263946,1000,58,1.2,1000,216.78262519836426,-4.213737353291018,-2.578118528472989
-2.4822886937225053,40.42523274667868,-0.1699977093207028,0.3524972385047328,2.9901945052262136,0.03663638433856578,168.50271757240765,1000,59,1.2,1000,210.29944896697998,-3.1731832811917817,-1.791394106253229
-1.943887175916489,39.97098718231368,-0.1840911326540047,0.32916322259161596,2.9576563436300294,0.04194104169974052,166.65914641421975,1000,60,1.2,1000,120.89609289169312,-2.5890470921960564,-1.2987272596369217
-0.6825147275344189,37.911241913095495,0.3959957227063482,0.30763317980599547,2.647470100183323,0.07276492428834658,165.67452147236773,1000,61,1.2,1000,116.49337983131409,-1.28547575995417,-0.07955369511466781
