g,v,a_bias,g_se,v_se,a_bias_se,nll,n,gain,n_networks,n_trials,secs,g_lo,g_hi,g_mean,g_sd,g_hdi_lo,g_hdi_hi,g_rhat,g_ess,v_mean,v_sd,v_hdi_lo,v_hdi_hi,v_rhat,v_ess,a_bias_mean,a_bias_sd,a_bias_hdi_lo,a_bias_hdi_hi,a_bias_rhat,a_bias_ess,p_g_gt0,n_networks_b,secs_b
3.9455394685461544,45.73218229274537,-1.096841939862988,0.0582299459304328,0.5370422502787051,0.0918587892615353,6868.9305483481785,40000,0.8,20,40000,93.63996887207033,3.8314087745225063,4.059670162569803,3.946916341781616,0.0591100379824638,3.834261417388916,4.055001735687256,1.0004563331604004,2342.550320570583,45.72962951660156,0.5342274904251099,44.76823425292969,46.768104553222656,1.00037682056427,2767.005629039292,-1.0925922393798828,0.0933707803487777,-1.270148754119873,-0.9213567972183228,1.000245451927185,2373.0760245079423,1.0,20,134.59525394439697
0.228895190172522,40.950254100760056,-0.1606082013928237,0.0438590096867717,0.4670496948417186,0.0123882047417437,6106.014521525441,40000,1.0,20,40000,85.57230997085571,0.1429315311864493,0.3148588491585946,0.2309352904558181,0.0443011410534381,0.1506348252296447,0.3156032860279083,1.000586986541748,3416.98131118387,40.94404983520508,0.4674902260303497,40.108551025390625,41.84578704833984,0.9995619058609008,3936.066964748784,-0.1608231365680694,0.0124577330425381,-0.1840743273496627,-0.1373412311077118,0.99973064661026,3640.656574955816,1.0,20,240.9224319458008
-2.7297144207623347,38.89647619552049,-0.0621956895431906,0.056124983715493,0.4455688501119898,0.0049660673351819,7409.51728922328,40000,1.2,20,40000,61.28447699546814,-2.839719388844701,-2.6197094526799685,-2.728159189224243,0.0547584630548954,-2.827007532119751,-2.6227495670318604,1.0027663707733154,2419.2701658053106,38.89931869506836,0.4454815983772278,38.010009765625,39.71713638305664,1.0021690130233765,2363.026169096376,-0.0622059553861618,0.0049461666494607,-0.0717664957046508,-0.053195834159851,1.0001510381698608,3498.248413102449,0.0,20,276.0295238494873
