gain,hit_mode,g,g_lo,g_hi,B,v,a_bias,nll,n_trials,model_hit_frac,net_hit_frac
0.8,cross,9.2732781729066,9.199600666677894,9.496777026830877,0.9369305235043461,52.15465815397572,-0.06634892080160987,14609.597062160246,10000,0.86669,0.8517
1.0,cross,5.0250674014579735,4.683654797476321,5.4942835746240535,0.8187503443483001,48.715124538153425,-0.02167943986241328,15257.265069943875,10000,0.9712130000000001,0.9535
1.2,cross,-0.6279315247945633,-0.6700246798407407,-0.22140618825790015,0.7953567510033629,48.08309253710293,-0.026466248633828016,15353.332599854253,10000,0.9956800000000001,0.9794
0.8,none,3.947704459333723,3.797194278796826,4.106132643662905,9.360188897123574,53.920552673924036,-1.2467642109089558,1606.5106158553383,10000,0.0,0.8517
1.0,none,0.4974500630528616,0.2275693689645243,0.6176657090785528,7.182867390867982,40.058323188712876,-0.14434863353390626,1496.4544458409518,10000,0.0003350000000000002,0.9535
1.2,none,-2.542471248658704,-2.738453880205811,-2.4176755729544035,7.131761236452237,35.65309725419634,-0.05443954161557779,1945.3275169192498,10000,0.48134,0.9794
