g,v,a_bias,g_se,v_se,a_bias_se,nll,n,gain,n_networks,n_trials,secs,g_lo,g_hi
3.9455394685461544,45.73218229274537,-1.096841939862988,0.05822994593043285,0.5370422502787051,0.09185878926153533,6868.9305483481785,40000,0.8,20,40000,93.63996887207031,3.8314087745225063,4.059670162569803
0.228895190172522,40.950254100760056,-0.16060820139282378,0.04385900968677174,0.46704969484171865,0.012388204741743764,6106.014521525441,40000,1.0,20,40000,85.57230997085571,0.14293153118644938,0.31485884915859463
-2.7297144207623347,38.89647619552049,-0.06219568954319063,0.056124983715493,0.4455688501119898,0.004966067335181979,7409.51728922328,40000,1.2,20,40000,61.28447699546814,-2.839719388844701,-2.6197094526799685
