seed,f0
42,1.0535835426284155
43,0.9504973297410314
44,1.0216408016235181
45,0.9678705890886347
46,0.9887817899407827
47,0.9837687678881432
48,1.0400592877762378
49,0.9562818452084987
50,1.043381791488092
51,0.9553453088998874
52,1.0496810401887702
53,1.1002853581210448
54,1.087978363026362
55,0.9973746544123165
56,1.0587747688797762
57,1.0152280883036358
58,0.9581068633855438
59,1.0236889716002324
60,1.0647335941880678
61,1.1014971175146142
