v_Intercept,v_coherence_signed,a,z,g,t,k,gain,seed_filter
0.03177478751182556,12.088831,1.2276484,0.4942704,-0.13618305,0.436,4.0,1.0,0
0.033303491239547726,11.230761,1.2005653,0.48427314,-0.07312772,0.436,4.0,1.0,0
0.04015407700538635,11.808386,1.2464131,0.49377954,-0.28152847,0.436,4.0,1.0,0
0.0732296020746231,11.6887045,1.1939362,0.48309332,0.013101816,0.436,4.0,1.0,0
0.0031817999744415248,11.013945,1.1714379,0.49246934,-0.03937915,0.436,4.0,1.0,0
-0.008412163863182071,11.855281,1.1808186,0.49909216,-0.008379698,0.436,4.0,1.0,0
0.07240421876907348,11.707134,1.2267162,0.4783518,-0.12010524,0.436,4.0,1.0,0
0.02968253226280212,11.9751835,1.2412573,0.4899702,-0.21853903,0.436,4.0,1.0,0
0.025380391860008237,11.364083,1.2165079,0.49449515,-0.15457699,0.436,4.0,1.0,0
0.03534014151096344,11.517234,1.2271694,0.49248272,-0.111343354,0.436,4.0,1.0,0
0.04125218960285187,11.641582,1.2458841,0.4805971,-0.3203251,0.436,4.0,1.0,0
0.013202463793754575,11.383901,1.224406,0.48940194,-0.061284274,0.436,4.0,1.0,0
0.016869106411933895,12.151027,1.2039672,0.5072478,0.021238923,0.436,4.0,1.0,0
0.0819334905910492,11.30633,1.1462659,0.4885707,0.109143615,0.436,4.0,1.0,0
0.02477165117740631,11.698638,1.1487738,0.4935267,0.12901247,0.436,4.0,1.0,0
0.053711085152626035,11.454024,1.147002,0.487751,0.15393198,0.436,4.0,1.0,0
0.04142996900558471,12.098804,1.1963046,0.4965945,-0.06460369,0.436,4.0,1.0,0
0.0799034208536148,12.028632,1.1804245,0.47958297,-0.0010580719,0.436,4.0,1.0,0
0.005183197846412656,11.139071,1.2135661,0.49755186,-0.14815104,0.436,4.0,1.0,0
0.04728935442447662,11.35707,1.2490494,0.4899218,-0.3506432,0.436,4.0,1.0,0
0.01846284192085266,11.640898,1.2466378,0.5005003,-0.23354605,0.436,4.0,1.0,0
0.016039868521690363,11.606965,1.199339,0.4911066,-0.17017606,0.436,4.0,1.0,0
0.06450426588058472,11.2911415,1.1688616,0.495806,-0.056702882,0.436,4.0,1.0,0
0.06865082406044005,11.748159,1.2418063,0.4621653,-0.2558541,0.436,4.0,1.0,0
0.07500101983547211,11.451364,1.1697097,0.47826976,0.013110042,0.436,4.0,1.0,0
0.07790034122943879,11.4236555,1.2492518,0.48363242,-0.28381538,0.436,4.0,1.0,0
0.05965246474742889,11.1230135,1.3000772,0.49697793,-0.4383504,0.436,4.0,1.0,0
0.03434497704982757,11.45588,1.194342,0.49336532,-0.016203195,0.436,4.0,1.0,0
0.019124432806968687,11.26526,1.1931539,0.48763898,-0.032257915,0.436,4.0,1.0,0
0.014978968706130979,11.904295,1.1748805,0.5017019,0.023596406,0.436,4.0,1.0,0
0.034018069343566895,11.438271,1.16827,0.48668244,0.031654716,0.436,4.0,1.0,0
0.034568480706214905,11.899657,1.2513336,0.48100105,-0.36112428,0.436,4.0,1.0,0
0.05980409847736358,11.528743,1.1869673,0.48401043,-0.095520765,0.436,4.0,1.0,0
0.0471485379743576,11.960889,1.216569,0.49269742,-0.0390836,0.436,4.0,1.0,0
0.006554521875381466,12.087866,1.2313741,0.5024274,-0.20205915,0.436,4.0,1.0,0
0.04794750930309295,11.628812,1.2328612,0.4930507,-0.13868949,0.436,4.0,1.0,0
0.12163408039093017,11.47039,1.2421155,0.47842023,-0.26953152,0.436,4.0,1.0,0
0.003666795091629026,11.32855,1.2725961,0.49893567,-0.3668667,0.436,4.0,1.0,0
0.04494135983467102,11.883207,1.204664,0.48832884,-0.050549507,0.436,4.0,1.0,0
0.02076057335376739,11.560138,1.1462566,0.48509362,0.08029163,0.436,4.0,1.0,0
0.03258003064632416,11.283906,1.1599387,0.49317622,0.06416249,0.436,4.0,1.0,0
0.061376307587623594,11.771155,1.23278,0.48720953,-0.14346841,0.436,4.0,1.0,0
