v_Intercept,v_coherence_signed,a,z,g,t,k,gain,seed_filter
-0.013885199591603012,6.1090736,1.388716,0.49140894,0.9966142,0.42,24.0,1.0,0
-0.006954427419581985,6.1128187,1.3880548,0.4901748,0.99797046,0.42,24.0,1.0,0
-0.014473930705362162,6.1801305,1.390034,0.4906882,0.9985527,0.42,24.0,1.0,0
-0.009326404099215601,6.1267996,1.3900998,0.48732314,0.994285,0.42,24.0,1.0,0
-0.011972796531244995,6.082638,1.3900449,0.49172127,0.99861646,0.42,24.0,1.0,0
-0.013530300067434255,6.1846924,1.3920801,0.48852417,0.99733925,0.42,24.0,1.0,0
-0.010472067353993319,6.1700916,1.3932074,0.48607528,0.998896,0.42,24.0,1.0,0
-0.012466576279879113,6.0574627,1.3861061,0.48739478,0.99792767,0.42,24.0,1.0,0
-0.010304962762759612,6.1513915,1.3894255,0.48966575,0.9998052,0.42,24.0,1.0,0
-0.0076987093421772654,6.1146035,1.3907324,0.48863462,0.9912404,0.42,24.0,1.0,0
-0.007384686840145181,6.1867886,1.3920329,0.4856699,0.99889266,0.42,24.0,1.0,0
-0.0057228426337735325,6.0687175,1.3903446,0.4858729,0.99701214,0.42,24.0,1.0,0
-0.008718113948969996,6.124579,1.3828788,0.48882535,0.99952066,0.42,24.0,1.0,0
-0.009180569390721415,6.1279263,1.3881197,0.48395753,0.99917877,0.42,24.0,1.0,0
-0.0056101515264365956,6.1104565,1.3858082,0.49009532,0.9987891,0.42,24.0,1.0,0
-0.01792514103973424,6.131784,1.3915999,0.491404,0.9928545,0.42,24.0,1.0,0
-0.014481963305340491,6.1684623,1.3887535,0.49290273,0.9980612,0.42,24.0,1.0,0
-0.014018971548764117,6.0824804,1.391112,0.48953503,0.99376667,0.42,24.0,1.0,0
-0.014138263665171995,6.0287123,1.3900878,0.48951963,0.9975896,0.42,24.0,1.0,0
-0.01646916427762,6.1555305,1.3925316,0.48971972,0.9989927,0.42,24.0,1.0,0
-0.01672514983929225,6.053708,1.3877872,0.4939907,0.9990165,0.42,24.0,1.0,0
-0.013470728508265917,6.0858803,1.3823664,0.48891747,0.9992124,0.42,24.0,1.0,0
-0.007653410639776867,6.0935,1.3889512,0.48474655,0.99806595,0.42,24.0,1.0,0
-0.009013121417907824,6.116781,1.394719,0.49074185,0.9996824,0.42,24.0,1.0,0
-0.008370527812516999,6.224648,1.3886085,0.48767352,0.99880695,0.42,24.0,1.0,0
-0.01552411252566743,6.132218,1.3865336,0.48907292,0.9992057,0.42,24.0,1.0,0
-0.011774714417647807,6.063452,1.3910686,0.49202043,0.99415755,0.42,24.0,1.0,0
-0.013109292133841889,6.1032486,1.3877527,0.48876336,0.99895895,0.42,24.0,1.0,0
-0.012513111068935732,6.0910397,1.3884592,0.4880944,0.9974724,0.42,24.0,1.0,0
-0.0200907770525814,6.1565285,1.3882525,0.48966172,0.9991778,0.42,24.0,1.0,0
-0.009648025666742853,6.1148005,1.3862857,0.4910731,0.9992193,0.42,24.0,1.0,0
-0.006816195458527215,6.1911345,1.3911483,0.48890498,0.9884051,0.42,24.0,1.0,0
-0.015030622707859168,6.101921,1.3873878,0.4898205,0.9990542,0.42,24.0,1.0,0
-0.00988621943734874,6.174224,1.3914078,0.48907876,0.9926479,0.42,24.0,1.0,0
-0.014669494526558614,6.103759,1.3879559,0.48791277,0.99466825,0.42,24.0,1.0,0
-0.012974461692586137,6.154747,1.3938658,0.49303305,0.9976424,0.42,24.0,1.0,0
-0.016926623044408902,6.1352983,1.3908186,0.48805502,0.99842525,0.42,24.0,1.0,0
-0.008256762096908829,6.1502995,1.3876009,0.48538816,0.9999399,0.42,24.0,1.0,0
-0.00977273428710012,6.149726,1.389761,0.49372488,0.99973917,0.42,24.0,1.0,0
-0.01437487504035156,6.1876645,1.3892226,0.48953205,0.9981694,0.42,24.0,1.0,0
-0.008907521997942812,6.1256056,1.38528,0.48761955,0.99896646,0.42,24.0,1.0,0
-0.008983763757439154,6.1469126,1.3874247,0.49014398,0.99888504,0.42,24.0,1.0,0
-0.013819365740593581,6.1363487,1.3908834,0.49157807,0.98862505,0.42,24.0,1.0,0
-0.013851994790265908,6.158425,1.3882685,0.4943912,0.9960183,0.42,24.0,1.0,0
-0.006439095369830497,6.1541653,1.388251,0.48417383,0.99629307,0.42,24.0,1.0,0
-0.010513332590936422,6.0742774,1.3874179,0.48607096,0.9961132,0.42,24.0,1.0,0
-0.014142543138835607,6.0855546,1.3874586,0.49131992,0.99855554,0.42,24.0,1.0,0
-0.00986198416110377,6.1036444,1.3863243,0.48770478,0.9980233,0.42,24.0,1.0,0
-0.009939159266236869,6.142061,1.387797,0.48593774,0.9935545,0.42,24.0,1.0,0
-0.013044266277305198,6.1037936,1.3905091,0.48930752,0.9954542,0.42,24.0,1.0,0
-0.01569223769488681,6.107834,1.3888893,0.48981616,0.99961054,0.42,24.0,1.0,0
-0.010324219322285893,5.996151,1.3851197,0.4915835,0.9973537,0.42,24.0,1.0,0
-0.014723601637410051,6.0994244,1.3854579,0.4886347,0.9960897,0.42,24.0,1.0,0
-0.011049611678211594,6.08935,1.3897455,0.489114,0.998178,0.42,24.0,1.0,0
-0.012341498288935864,6.0586324,1.384945,0.48539165,0.99832225,0.42,24.0,1.0,0
-0.011762507190610129,6.126089,1.3866225,0.48717952,0.9979336,0.42,24.0,1.0,0
-0.013259934572143948,6.1131506,1.3885725,0.4882638,0.9987941,0.42,24.0,1.0,0
-0.010835976949238716,6.0953965,1.384724,0.4917803,0.9986205,0.42,24.0,1.0,0
-0.010184400160128941,6.1968756,1.3910731,0.49028805,0.9983572,0.42,24.0,1.0,0
-0.016804229416204807,6.1078563,1.3890668,0.48906425,0.9998007,0.42,24.0,1.0,0
-0.008980455760183899,6.1246443,1.3875566,0.4910014,0.99388003,0.42,24.0,1.0,0
-0.011512972843993443,6.1163425,1.3872942,0.48420256,0.9992304,0.42,24.0,1.0,0
-0.015190489438073853,6.1840405,1.389472,0.48982957,0.99715924,0.42,24.0,1.0,0
-0.011460662037459237,6.0595303,1.3823595,0.48954526,0.9980519,0.42,24.0,1.0,0
-0.014842912311739998,6.108314,1.3862959,0.49158743,0.997314,0.42,24.0,1.0,0
-0.008157738623936286,6.096401,1.3888798,0.48814523,0.99847674,0.42,24.0,1.0,0
-0.010562429831632445,6.120731,1.3905888,0.48985285,0.9907036,0.42,24.0,1.0,0
-0.015741394562167787,6.15232,1.3881478,0.4910339,0.99873364,0.42,24.0,1.0,0
-0.011441788383515547,6.0971546,1.3858953,0.4872616,0.9988581,0.42,24.0,1.0,0
-0.013306888363455276,6.1551394,1.3877608,0.48937428,0.99775255,0.42,24.0,1.0,0
-0.007916380578580053,6.145711,1.3855358,0.49138018,0.99978447,0.42,24.0,1.0,0
-0.011708903009585842,6.140518,1.3890152,0.492658,0.99804735,0.42,24.0,1.0,0
-0.006422890216535845,6.102317,1.3869389,0.49400285,0.9979867,0.42,24.0,1.0,0
-0.013448189403763213,6.1684895,1.3878604,0.49122566,0.9983667,0.42,24.0,1.0,0
-0.009255319653899849,6.0968223,1.3868176,0.48421147,0.99954665,0.42,24.0,1.0,0
-0.009962995963721823,6.042598,1.3871069,0.4909961,0.9996805,0.42,24.0,1.0,0
-0.013202492856342089,6.08208,1.3887165,0.4861337,0.9988446,0.42,24.0,1.0,0
-0.011746932274091059,6.1587667,1.3869944,0.48829567,0.9984782,0.42,24.0,1.0,0
-0.007501771661852114,6.0968843,1.3848752,0.48913243,0.9977119,0.42,24.0,1.0,0
-0.01788115693801821,6.118024,1.3912451,0.49336016,0.9977635,0.42,24.0,1.0,0
-0.020448382966171245,6.0876,1.3870109,0.4923263,0.99873745,0.42,24.0,1.0,0
-0.014716238420444411,6.058548,1.38762,0.4914823,0.997018,0.42,24.0,1.0,0
-0.011980557967378928,6.115945,1.3907478,0.489043,0.998016,0.42,24.0,1.0,0
-0.012518563671948537,6.09828,1.3874772,0.48789358,0.9995028,0.42,24.0,1.0,0
-0.014777425892156193,6.07707,1.3892584,0.49035618,0.99979496,0.42,24.0,1.0,0
-0.01363311195483535,6.0888033,1.385976,0.48972225,0.9980707,0.42,24.0,1.0,0
-0.009517557138856353,6.005891,1.385386,0.48571602,0.9982786,0.42,24.0,1.0,0
-0.0125707316369925,6.125151,1.3902112,0.4896637,0.9979427,0.42,24.0,1.0,0
