draw,g_nat,omit,median_rt,acc,gain,bound,k,net_omit,net_median_rt,net_acc
0,5.709435000000001,0.028874999999999984,162.2,0.8916856716501956,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
10,5.943246,0.029299999999999993,163.70000000000002,0.8908055696487964,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
20,5.715374,0.027924999999999978,162.8,0.8928762419432014,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
30,6.0887945,0.02882499999999999,163.1,0.8896400202805476,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
40,5.948562600000001,0.02805000000000002,164.8,0.8906685432793807,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
51,5.9463036,0.027575000000000016,161.8,0.8873065015479876,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
61,5.6892824,0.03002499999999997,163.89999999999998,0.8934946282040437,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
71,5.962981000000001,0.026900000000000035,162.6,0.889342071952969,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
81,5.666821,0.02807499999999996,162.99999999999997,0.8880227387853886,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
92,6.07389,0.030725000000000002,164.70000000000002,0.8907994136881272,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
102,5.5463684,0.025275000000000047,160.99999999999997,0.8899682735772244,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
112,5.636584999999999,0.026774999999999993,162.6,0.887487358130127,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
122,5.9110439999999995,0.027225000000000055,161.6,0.8924864271850123,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
133,5.4891646000000005,0.02839999999999998,162.6,0.892825982944471,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
143,6.0166657,0.02849999999999997,162.70000000000002,0.888325730697753,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
153,5.71275,0.027225000000000055,161.5,0.8889139061664462,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
163,5.810689999999999,0.02882499999999999,163.1,0.8900560421301642,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
173,5.509347999999999,0.028449999999999975,162.45,0.8924479972978299,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
184,5.862090599999999,0.02827500000000005,160.5,0.8901532221721496,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
194,5.872482999999999,0.02807499999999996,162.70000000000002,0.8918713598379336,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
204,5.5123913,0.030074999999999963,162.39999999999998,0.8892708215935986,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
214,5.8017254,0.02805000000000002,161.2,0.8890329125338142,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
225,5.712973,0.029525000000000023,162.3,0.8863156115290339,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
235,6.193558,0.028549999999999964,163.6,0.8924900740573875,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
245,5.6633806,0.028699999999999948,162.39999999999998,0.8936685341065849,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
255,5.677452,0.027475000000000027,161.89999999999998,0.8872125425732541,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
266,6.618322,0.029024999999999967,162.6,0.8893491124260355,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
276,5.607983,0.029024999999999967,161.70000000000002,0.8923943661971832,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
286,5.818124,0.028224999999999945,161.99999999999997,0.886167877047796,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
296,5.750921,0.027024999999999966,161.2,0.8920932062849594,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
306,5.583092,0.026425000000000032,161.5,0.8907154498960266,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
317,5.3713846,0.027375000000000038,161.3,0.8902239981990094,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
327,5.744841000000001,0.026575000000000015,162.6,0.8905376162774359,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
337,5.6663966,0.028549999999999964,163.2,0.8914678459761697,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
347,5.7801029999999995,0.028449999999999975,162.70000000000002,0.8905019131217645,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
358,5.956703399999999,0.02895000000000003,163.70000000000002,0.8886099514836963,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
368,5.9444475,0.029074999999999962,163.2,0.891943661971831,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
378,5.8215976000000005,0.028549999999999964,162.6,0.8888325587945359,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
388,6.048572,0.03127500000000005,162.5,0.8946432101205772,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
399,5.6083155,0.027449999999999974,161.5,0.8872827493109848,1.0,2.5,10.0,0.10055000000000003,171.0,0.9064776590577951
