gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
0.8,a_fitted_matched,draw0,9.804189,0.5090132091418855,23.71338258640045,0.005933079416192229,0.846875,0.776325
0.8,a_fitted_matched,draw1,9.8915815,0.5116515290165407,24.020525128699624,0.007258452571233308,0.848,0.770325
0.8,a_fitted_matched,draw2,9.972638,0.5061481223362199,23.996359002820615,0.00604357263784849,0.848225,0.778825
0.8,a_fitted_matched,draw3,9.788574,0.5116191472933005,23.955706342360322,0.006611191097777854,0.848225,0.7728
0.8,a_fitted_matched,draw4,9.908775,0.5081094618093861,24.11668872743428,0.0062214728434285,0.849425,0.7777
0.8,a_fitted_matched,draw5,9.866241,0.5065893549381432,23.497397757299886,0.0058378940790969345,0.8454,0.777275
0.8,a_fitted_matched,draw6,9.646144,0.5141121288866943,23.72032378586452,0.006807252739401948,0.84655,0.771525
0.8,a_fitted_matched,draw7,9.816009,0.510316541879524,23.789878082999923,0.006270984803738862,0.847125,0.773675
0.8,a_fitted_matched,draw8,9.9777114,0.5105866952600322,24.059684561648787,0.007436467946157252,0.847975,0.769725
0.8,a_fitted_matched,draw9,9.937316000000001,0.5110678674288034,24.459120391054338,0.0073274279431177905,0.8505,0.773825
0.8,a_fitted_matched,draw10,9.9224985,0.5058170634879768,23.977148166035093,0.005736748341854591,0.848175,0.78125
0.8,a_fitted_matched,draw11,9.872259,0.5074277696141836,23.782343956474573,0.00582201095331643,0.84705,0.7776
0.8,a_fitted_matched,draw12,9.9159706,0.508513885499345,23.918234933226156,0.006311372918435865,0.8475,0.774575
0.8,a_fitted_matched,draw13,9.9850166,0.5042339324229668,23.964350428344392,0.0054052555117184,0.84805,0.782475
0.8,a_fitted_matched,draw14,9.987697599999999,0.5088504150879402,24.228438560300376,0.006875240006710496,0.849125,0.7744
0.8,a_fitted_matched,draw15,9.903637,0.5097687405204531,23.98615528149455,0.006724714631614575,0.84825,0.7738
0.8,a_fitted_matched,draw16,9.858192,0.5116540588386688,23.874133808977447,0.007130467031327495,0.8473,0.7699
0.8,a_fitted_matched,draw17,9.8524714,0.5078985695122294,23.81496443167804,0.005851204748775494,0.8473,0.777875
0.8,a_fitted_matched,draw18,9.9350846,0.5080842900792111,23.55734537113146,0.006407188997066705,0.8448,0.7719
