v_Intercept,v_coherence_signed,a,z,g,t,k,gain,seed_filter
-0.06990094595835239,8.210264694377154,1.2021167166461806,0.49694753,0.9948732669985401,0.35,10.0,0.8,0
-0.03811707046795809,8.177332366849363,1.200120308892304,0.4970593,0.9872400609198444,0.35,10.0,0.8,0
-0.004069406721334934,8.142229932462484,1.2162770401248892,0.49564612,0.9967245556278426,0.35,10.0,0.8,0
0.024983925298499354,7.899481013043583,1.2142774851042193,0.49438584,0.9948713159480609,0.35,10.0,0.8,0
-0.04881772080973645,8.187312862498748,1.2034756936365516,0.49730045,0.9845552536982183,0.35,10.0,0.8,0
-0.03202431723460242,8.10373056224087,1.1924007056051733,0.49719498,0.9953291503951167,0.35,10.0,0.8,0
-0.027496215820811853,8.073164101315752,1.196357254538262,0.49468178,0.9935804434096058,0.35,10.0,0.8,0
0.003280945685731229,8.131359805997203,1.2034946844710501,0.4959128,0.9987641442772397,0.35,10.0,0.8,0
-0.003063368205651784,8.058682445849852,1.186009992461842,0.49684665,0.9800371008641213,0.35,10.0,0.8,0
-0.006714297143360248,8.046115923909264,1.2086449351995832,0.4902767,0.995704060091223,0.35,10.0,0.8,0
0.05686057123901378,8.017451164714469,1.2114534624474316,0.49726224,0.9945566420922645,0.35,10.0,0.8,0
-0.03830450002270891,8.245056853725046,1.2126852526711602,0.5044874,0.9951013151302763,0.35,10.0,0.8,0
-0.04897145878562292,8.065387156709944,1.1959075087524482,0.4936277,0.9722116583186813,0.35,10.0,0.8,0
-0.1306690781201436,8.335670269920337,1.21105904586754,0.49683368,0.9862990529234477,0.35,10.0,0.8,0
-0.014711592996649037,7.9890174878753095,1.1912743132679589,0.49790275,0.9981992439005327,0.35,10.0,0.8,0
-0.11116139618327381,8.277992374158115,1.2008680277393595,0.49488023,0.9918257783790787,0.35,10.0,0.8,0
-0.03720886951872826,8.149421292915648,1.1885428059775924,0.49845824,0.9962063945733999,0.35,10.0,0.8,0
-0.07028071222349142,8.205033400439568,1.1966813502822196,0.5008219,0.9848555613830976,0.35,10.0,0.8,0
-0.10220394657359688,8.259441415337657,1.231975739373707,0.49486858,0.9963963371222564,0.35,10.0,0.8,0
