v_Intercept,v_coherence_signed,a,z,g,t,k,gain,seed_filter
0.1526731039504767,7.2067385,1.436286,0.5675962,0.9866204,0.46,16.0,0.8,42
0.1435537155543532,6.8190923,1.4196272,0.5527118,0.98957205,0.46,16.0,0.8,42
0.1457329586658893,6.8960776,1.4313195,0.5727554,0.97489834,0.46,16.0,0.8,42
0.1553366179778197,6.8389335,1.4207321,0.5719981,0.99619114,0.46,16.0,0.8,42
0.1687930876592238,7.313798,1.4408468,0.5553753,0.9346849,0.46,16.0,0.8,42
0.1672819641148932,6.7727995,1.4232424,0.5613836,0.9910244,0.46,16.0,0.8,42
0.189272883822242,6.8978515,1.4379828,0.55069184,0.9953052,0.46,16.0,0.8,42
0.1654270916341621,7.1331897,1.4484781,0.5727468,0.96751726,0.46,16.0,0.8,42
0.1716165891688932,7.1380615,1.4247217,0.5541823,0.99905896,0.46,16.0,0.8,42
0.1797318026284191,6.9898396,1.4469622,0.5518596,0.96079445,0.46,16.0,0.8,42
0.1482891445219331,6.853663,1.4191717,0.5779563,0.9780947,0.46,16.0,0.8,42
0.1871219939531938,6.93802,1.44424,0.544843,0.9636762,0.46,16.0,0.8,42
0.1570606528784255,6.5801573,1.4243765,0.55312973,0.9957504,0.46,16.0,0.8,42
0.2039129786030897,6.994276,1.4341431,0.54051,0.99811566,0.46,16.0,0.8,42
0.1631722827566747,6.881669,1.4102669,0.5517302,0.993296,0.46,16.0,0.8,42
0.1584145159736229,6.9272213,1.4145834,0.5682815,0.99294305,0.46,16.0,0.8,42
0.1574974994421747,7.3429804,1.4312973,0.5621916,0.9898083,0.46,16.0,0.8,42
0.149540043174292,6.768215,1.4545032,0.56369156,0.9217335,0.46,16.0,0.8,42
0.1470289037235058,6.727257,1.439344,0.56192815,0.98971725,0.46,16.0,0.8,42
0.1515743987953922,7.0523753,1.4335566,0.5741028,0.9793358,0.46,16.0,0.8,42
0.1567151724735153,6.768465,1.4229631,0.5774098,0.98684347,0.46,16.0,0.8,42
0.1846011846607719,7.2250476,1.446379,0.5564234,0.95015717,0.46,16.0,0.8,42
0.1586328699581348,6.974026,1.4137715,0.5731931,0.99557996,0.46,16.0,0.8,42
0.1662621352531456,7.0371976,1.3936045,0.5499748,0.98040557,0.46,16.0,0.8,42
0.1797759755749568,6.996517,1.4229276,0.56078607,0.99769044,0.46,16.0,0.8,42
0.1545424430169791,6.807564,1.4327137,0.55275875,0.9971982,0.46,16.0,0.8,42
0.1766642843822823,6.904203,1.431201,0.5454292,0.913509,0.46,16.0,0.8,42
0.1693652303048012,6.9849076,1.4239315,0.54913235,0.97367847,0.46,16.0,0.8,42
0.1493851698818979,6.809991,1.4189346,0.5454185,0.9570614,0.46,16.0,0.8,42
0.128242696185721,6.832156,1.4157645,0.5670972,0.9924661,0.46,16.0,0.8,42
0.1447999417967514,7.0409966,1.4463915,0.5615664,0.955405,0.46,16.0,0.8,42
0.1665544951073477,7.3852315,1.4255792,0.55622977,0.9991995,0.46,16.0,0.8,42
