acoh,is_correct,quantile,rt,proportion,n,draw,gain,bound,k
0.12,True,0.25,96.0,0.9666141732283464,6138,-1,1.2,2.94,10.0
0.12,True,0.5,146.0,0.9666141732283464,6138,-1,1.2,2.94,10.0
0.12,True,0.75,229.0,0.9666141732283464,6138,-1,1.2,2.94,10.0
0.15,False,0.25,85.0,0.011746280344557557,75,-1,1.2,2.94,10.0
0.15,False,0.5,136.0,0.011746280344557557,75,-1,1.2,2.94,10.0
0.15,False,0.75,192.0,0.011746280344557557,75,-1,1.2,2.94,10.0
0.15,True,0.25,83.0,0.9882537196554424,6310,-1,1.2,2.94,10.0
0.15,True,0.5,122.5,0.9882537196554424,6310,-1,1.2,2.94,10.0
0.15,True,0.75,187.0,0.9882537196554424,6310,-1,1.2,2.94,10.0
0.0,False,0.25,120.87499999999999,0.5071803852889667,1448,1,1.2,2.94,10.0
0.0,False,0.5,209.4,0.5071803852889667,1448,1,1.2,2.94,10.0
0.0,False,0.75,347.975,0.5071803852889667,1448,1,1.2,2.94,10.0
0.0,True,0.25,126.55,0.49281961471103325,1407,1,1.2,2.94,10.0
0.0,True,0.5,217.60000000000008,0.49281961471103325,1407,1,1.2,2.94,10.0
0.0,True,0.75,352.45000000000005,0.49281961471103325,1407,1,1.2,2.94,10.0
0.03,False,0.25,122.475,0.31247815449143657,1788,1,1.2,2.94,10.0
0.03,False,0.5,201.65000000000003,0.31247815449143657,1788,1,1.2,2.94,10.0
0.03,False,0.75,338.0,0.31247815449143657,1788,1,1.2,2.94,10.0
0.03,True,0.25,121.69999999999999,0.6875218455085634,3934,1,1.2,2.94,10.0
0.03,True,0.5,201.25,0.6875218455085634,3934,1,1.2,2.94,10.0
0.03,True,0.75,327.77500000000003,0.6875218455085634,3934,1,1.2,2.94,10.0
0.06,False,0.25,113.6,0.17712854757929883,1061,1,1.2,2.94,10.0
0.06,False,0.5,191.60000000000002,0.17712854757929883,1061,1,1.2,2.94,10.0
0.06,False,0.75,306.50000000000006,0.17712854757929883,1061,1,1.2,2.94,10.0
0.06,True,0.25,113.10000000000001,0.8228714524207011,4929,1,1.2,2.94,10.0
0.06,True,0.5,186.3,0.8228714524207011,4929,1,1.2,2.94,10.0
0.06,True,0.75,306.00000000000006,0.8228714524207011,4929,1,1.2,2.94,10.0
0.09,False,0.25,98.07499999999999,0.08106834249803614,516,1,1.2,2.94,10.0
0.09,False,0.5,154.45,0.08106834249803614,516,1,1.2,2.94,10.0
0.09,False,0.75,244.70000000000005,0.08106834249803614,516,1,1.2,2.94,10.0
0.09,True,0.25,102.4,0.9189316575019638,5849,1,1.2,2.94,10.0
0.09,True,0.5,166.2,0.9189316575019638,5849,1,1.2,2.94,10.0
0.09,True,0.75,264.4000000000001,0.9189316575019638,5849,1,1.2,2.94,10.0
0.12,False,0.25,94.95,0.04212020823473734,267,1,1.2,2.94,10.0
0.12,False,0.5,149.79999999999998,0.04212020823473734,267,1,1.2,2.94,10.0
0.12,False,0.75,218.40000000000003,0.04212020823473734,267,1,1.2,2.94,10.0
0.12,True,0.25,92.07499999999999,0.9578797917652626,6072,1,1.2,2.94,10.0
0.12,True,0.5,139.64999999999998,0.9578797917652626,6072,1,1.2,2.94,10.0
0.12,True,0.75,216.3,0.9578797917652626,6072,1,1.2,2.94,10.0
0.15,False,0.25,90.85000000000001,0.02413793103448276,154,1,1.2,2.94,10.0
0.15,False,0.5,132.7,0.02413793103448276,154,1,1.2,2.94,10.0
0.15,False,0.75,189.7,0.02413793103448276,154,1,1.2,2.94,10.0
0.15,True,0.25,82.80000000000001,0.9758620689655172,6226,1,1.2,2.94,10.0
0.15,True,0.5,123.55,0.9758620689655172,6226,1,1.2,2.94,10.0
0.15,True,0.75,184.1,0.9758620689655172,6226,1,1.2,2.94,10.0
0.0,False,0.25,123.0,0.510482180293501,1461,4,1.2,2.94,10.0
0.0,False,0.5,204.40000000000006,0.510482180293501,1461,4,1.2,2.94,10.0
0.0,False,0.75,331.20000000000005,0.510482180293501,1461,4,1.2,2.94,10.0
0.0,True,0.25,121.89999999999998,0.48951781970649894,1401,4,1.2,2.94,10.0
0.0,True,0.5,201.90000000000003,0.48951781970649894,1401,4,1.2,2.94,10.0
0.0,True,0.75,344.90000000000003,0.48951781970649894,1401,4,1.2,2.94,10.0
0.03,False,0.25,127.875,0.31994435750304295,1840,4,1.2,2.94,10.0
0.03,False,0.5,207.8,0.31994435750304295,1840,4,1.2,2.94,10.0
0.03,False,0.75,331.55,0.31994435750304295,1840,4,1.2,2.94,10.0
0.03,True,0.25,121.09999999999998,0.680055642496957,3911,4,1.2,2.94,10.0
0.03,True,0.5,204.70000000000002,0.680055642496957,3911,4,1.2,2.94,10.0
0.03,True,0.75,339.35,0.680055642496957,3911,4,1.2,2.94,10.0
0.06,False,0.25,112.3,0.18398268398268397,1105,4,1.2,2.94,10.0
0.06,False,0.5,189.10000000000002,0.18398268398268397,1105,4,1.2,2.94,10.0
0.06,False,0.75,299.90000000000003,0.18398268398268397,1105,4,1.2,2.94,10.0
0.06,True,0.25,113.19999999999999,0.816017316017316,4901,4,1.2,2.94,10.0
0.06,True,0.5,185.79999999999998,0.816017316017316,4901,4,1.2,2.94,10.0
0.06,True,0.75,302.90000000000003,0.816017316017316,4901,4,1.2,2.94,10.0
0.09,False,0.25,97.6,0.08836477987421383,562,4,1.2,2.94,10.0
0.09,False,0.5,161.39999999999998,0.08836477987421383,562,4,1.2,2.94,10.0
0.09,False,0.75,259.675,0.08836477987421383,562,4,1.2,2.94,10.0
0.09,True,0.25,104.625,0.9116352201257861,5798,4,1.2,2.94,10.0
0.09,True,0.5,163.2,0.9116352201257861,5798,4,1.2,2.94,10.0
0.09,True,0.75,262.27500000000003,0.9116352201257861,5798,4,1.2,2.94,10.0
0.12,False,0.25,94.8,0.042318016737723035,268,4,1.2,2.94,10.0
0.12,False,0.5,153.0,0.042318016737723035,268,4,1.2,2.94,10.0
0.12,False,0.75,232.75000000000006,0.042318016737723035,268,4,1.2,2.94,10.0
0.12,True,0.25,93.0,0.9576819832622769,6065,4,1.2,2.94,10.0
0.12,True,0.5,143.6,0.9576819832622769,6065,4,1.2,2.94,10.0
0.12,True,0.75,219.80000000000004,0.9576819832622769,6065,4,1.2,2.94,10.0
0.15,False,0.25,83.20000000000002,0.020209932633557887,129,4,1.2,2.94,10.0
0.15,False,0.5,118.0,0.020209932633557887,129,4,1.2,2.94,10.0
0.15,False,0.75,177.9,0.020209932633557887,129,4,1.2,2.94,10.0
0.15,True,0.25,83.39999999999999,0.9797900673664421,6254,4,1.2,2.94,10.0
0.15,True,0.5,124.15,0.9797900673664421,6254,4,1.2,2.94,10.0
0.15,True,0.75,186.575,0.9797900673664421,6254,4,1.2,2.94,10.0
0.0,False,0.25,125.79999999999998,0.5072056239015817,1443,8,1.2,2.94,10.0
0.0,False,0.5,206.90000000000003,0.5072056239015817,1443,8,1.2,2.94,10.0
0.0,False,0.75,333.20000000000005,0.5072056239015817,1443,8,1.2,2.94,10.0
0.0,True,0.25,123.39999999999999,0.49279437609841825,1402,8,1.2,2.94,10.0
0.0,True,0.5,209.80000000000004,0.49279437609841825,1402,8,1.2,2.94,10.0
0.0,True,0.75,362.62500000000006,0.49279437609841825,1402,8,1.2,2.94,10.0
0.03,False,0.25,121.02499999999999,0.3163229639986019,1810,8,1.2,2.94,10.0
0.03,False,0.5,203.25,0.3163229639986019,1810,8,1.2,2.94,10.0
0.03,False,0.75,337.5,0.3163229639986019,1810,8,1.2,2.94,10.0
0.03,True,0.25,119.975,0.6836770360013981,3912,8,1.2,2.94,10.0
0.03,True,0.5,201.20000000000005,0.6836770360013981,3912,8,1.2,2.94,10.0
0.03,True,0.75,337.0250000000001,0.6836770360013981,3912,8,1.2,2.94,10.0
0.06,False,0.25,113.425,0.17616580310880828,1054,8,1.2,2.94,10.0
0.06,False,0.5,188.0,0.17616580310880828,1054,8,1.2,2.94,10.0
0.06,False,0.75,307.02500000000003,0.17616580310880828,1054,8,1.2,2.94,10.0
0.06,True,0.25,114.5,0.8238341968911918,4929,8,1.2,2.94,10.0
0.06,True,0.5,186.6,0.8238341968911918,4929,8,1.2,2.94,10.0
0.06,True,0.75,301.90000000000003,0.8238341968911918,4929,8,1.2,2.94,10.0
0.09,False,0.25,103.475,0.08720289626947898,554,8,1.2,2.94,10.0
0.09,False,0.5,163.39999999999998,0.08720289626947898,554,8,1.2,2.94,10.0
0.09,False,0.75,271.475,0.08720289626947898,554,8,1.2,2.94,10.0
0.09,True,0.25,99.15,0.912797103730521,5799,8,1.2,2.94,10.0
0.09,True,0.5,159.99999999999997,0.912797103730521,5799,8,1.2,2.94,10.0
0.09,True,0.75,263.95000000000005,0.912797103730521,5799,8,1.2,2.94,10.0
0.12,False,0.25,87.85,0.042002210642665405,266,8,1.2,2.94,10.0
0.12,False,0.5,135.75,0.042002210642665405,266,8,1.2,2.94,10.0
0.12,False,0.75,217.70000000000005,0.042002210642665405,266,8,1.2,2.94,10.0
0.12,True,0.25,91.35,0.9579977893573346,6067,8,1.2,2.94,10.0
0.12,True,0.5,138.7,0.9579977893573346,6067,8,1.2,2.94,10.0
0.12,True,0.75,219.35000000000002,0.9579977893573346,6067,8,1.2,2.94,10.0
0.15,False,0.25,78.39999999999999,0.01879993733354222,120,8,1.2,2.94,10.0
0.15,False,0.5,144.75,0.01879993733354222,120,8,1.2,2.94,10.0
0.15,False,0.75,227.95000000000005,0.01879993733354222,120,8,1.2,2.94,10.0
0.15,True,0.25,82.9,0.9812000626664578,6263,8,1.2,2.94,10.0
0.15,True,0.5,124.1,0.9812000626664578,6263,8,1.2,2.94,10.0
0.15,True,0.75,188.2,0.9812000626664578,6263,8,1.2,2.94,10.0
0.0,False,0.25,125.2,0.509142053445851,1448,26,1.2,2.94,10.0
0.0,False,0.5,205.95000000000005,0.509142053445851,1448,26,1.2,2.94,10.0
0.0,False,0.75,335.85,0.509142053445851,1448,26,1.2,2.94,10.0
0.0,True,0.25,123.19999999999999,0.4908579465541491,1396,26,1.2,2.94,10.0
0.0,True,0.5,208.05,0.4908579465541491,1396,26,1.2,2.94,10.0
0.0,True,0.75,330.175,0.4908579465541491,1396,26,1.2,2.94,10.0
0.03,False,0.25,120.09999999999998,0.3195606694560669,1833,26,1.2,2.94,10.0
0.03,False,0.5,203.80000000000004,0.3195606694560669,1833,26,1.2,2.94,10.0
0.03,False,0.75,339.7,0.3195606694560669,1833,26,1.2,2.94,10.0
0.03,True,0.25,119.2,0.680439330543933,3903,26,1.2,2.94,10.0
0.03,True,0.5,198.7,0.680439330543933,3903,26,1.2,2.94,10.0
0.03,True,0.75,337.05000000000007,0.680439330543933,3903,26,1.2,2.94,10.0
0.06,False,0.25,120.94999999999999,0.16752620196306772,1007,26,1.2,2.94,10.0
0.06,False,0.5,195.1,0.16752620196306772,1007,26,1.2,2.94,10.0
0.06,False,0.75,315.90000000000003,0.16752620196306772,1007,26,1.2,2.94,10.0
0.06,True,0.25,111.975,0.8324737980369323,5004,26,1.2,2.94,10.0
0.06,True,0.5,186.1,0.8324737980369323,5004,26,1.2,2.94,10.0
0.06,True,0.75,310.15000000000003,0.8324737980369323,5004,26,1.2,2.94,10.0
0.09,False,0.25,100.7,0.08739390128890286,556,26,1.2,2.94,10.0
0.09,False,0.5,160.95,0.08739390128890286,556,26,1.2,2.94,10.0
0.09,False,0.75,250.50000000000006,0.08739390128890286,556,26,1.2,2.94,10.0
0.09,True,0.25,103.00000000000001,0.9126060987110971,5806,26,1.2,2.94,10.0
0.09,True,0.5,162.35,0.9126060987110971,5806,26,1.2,2.94,10.0
0.09,True,0.75,261.8,0.9126060987110971,5806,26,1.2,2.94,10.0
0.12,False,0.25,89.59999999999998,0.04354686020826759,276,26,1.2,2.94,10.0
0.12,False,0.5,134.54999999999998,0.04354686020826759,276,26,1.2,2.94,10.0
0.12,False,0.75,212.875,0.04354686020826759,276,26,1.2,2.94,10.0
0.12,True,0.25,91.30000000000001,0.9564531397917324,6062,26,1.2,2.94,10.0
0.12,True,0.5,140.4,0.9564531397917324,6062,26,1.2,2.94,10.0
0.12,True,0.75,222.07500000000005,0.9564531397917324,6062,26,1.2,2.94,10.0
0.15,False,0.25,92.52499999999999,0.017857142857142856,114,26,1.2,2.94,10.0
0.15,False,0.5,126.1,0.017857142857142856,114,26,1.2,2.94,10.0
0.15,False,0.75,182.075,0.017857142857142856,114,26,1.2,2.94,10.0
0.15,True,0.25,82.69999999999999,0.9821428571428571,6270,26,1.2,2.94,10.0
0.15,True,0.5,121.3,0.9821428571428571,6270,26,1.2,2.94,10.0
0.15,True,0.75,182.17499999999995,0.9821428571428571,6270,26,1.2,2.94,10.0
0.0,False,0.25,120.25,0.4966584593739008,1412,33,1.2,2.94,10.0
0.0,False,0.5,214.65000000000003,0.4966584593739008,1412,33,1.2,2.94,10.0
0.0,False,0.75,355.225,0.4966584593739008,1412,33,1.2,2.94,10.0
0.0,True,0.25,125.25,0.5033415406260991,1431,33,1.2,2.94,10.0
0.0,True,0.5,211.00000000000003,0.5033415406260991,1431,33,1.2,2.94,10.0
0.0,True,0.75,340.1,0.5033415406260991,1431,33,1.2,2.94,10.0
0.03,False,0.25,122.2,0.3173996175908222,1826,33,1.2,2.94,10.0
0.03,False,0.5,200.45000000000005,0.3173996175908222,1826,33,1.2,2.94,10.0
0.03,False,0.75,339.07500000000005,0.3173996175908222,1826,33,1.2,2.94,10.0
0.03,True,0.25,118.94999999999999,0.6826003824091779,3927,33,1.2,2.94,10.0
0.03,True,0.5,205.80000000000004,0.6826003824091779,3927,33,1.2,2.94,10.0
0.03,True,0.75,336.45000000000005,0.6826003824091779,3927,33,1.2,2.94,10.0
0.06,False,0.25,112.5,0.17120427593118423,1025,33,1.2,2.94,10.0
0.06,False,0.5,183.9,0.17120427593118423,1025,33,1.2,2.94,10.0
0.06,False,0.75,293.90000000000003,0.17120427593118423,1025,33,1.2,2.94,10.0
0.06,True,0.25,110.925,0.8287957240688157,4962,33,1.2,2.94,10.0
0.06,True,0.5,181.55,0.8287957240688157,4962,33,1.2,2.94,10.0
0.06,True,0.75,297.00000000000006,0.8287957240688157,4962,33,1.2,2.94,10.0
0.09,False,0.25,98.14999999999999,0.08983637507866583,571,33,1.2,2.94,10.0
0.09,False,0.5,156.1,0.08983637507866583,571,33,1.2,2.94,10.0
0.09,False,0.75,259.95000000000005,0.08983637507866583,571,33,1.2,2.94,10.0
0.09,True,0.25,98.6,0.9101636249213342,5785,33,1.2,2.94,10.0
0.09,True,0.5,160.70000000000002,0.9101636249213342,5785,33,1.2,2.94,10.0
0.09,True,0.75,261.20000000000005,0.9101636249213342,5785,33,1.2,2.94,10.0
0.12,False,0.25,91.65,0.04025892011367224,255,33,1.2,2.94,10.0
0.12,False,0.5,135.4,0.04025892011367224,255,33,1.2,2.94,10.0
0.12,False,0.75,213.70000000000005,0.04025892011367224,255,33,1.2,2.94,10.0
0.12,True,0.25,90.1,0.9597410798863277,6079,33,1.2,2.94,10.0
0.12,True,0.5,138.79999999999998,0.9597410798863277,6079,33,1.2,2.94,10.0
0.12,True,0.75,214.25000000000006,0.9597410798863277,6079,33,1.2,2.94,10.0
0.15,False,0.25,83.3,0.023350572010656635,149,33,1.2,2.94,10.0
0.15,False,0.5,112.99999999999999,0.023350572010656635,149,33,1.2,2.94,10.0
0.15,False,0.75,170.70000000000002,0.023350572010656635,149,33,1.2,2.94,10.0
0.15,True,0.25,83.59999999999998,0.9766494279893434,6232,33,1.2,2.94,10.0
0.15,True,0.5,121.49999999999999,0.9766494279893434,6232,33,1.2,2.94,10.0
0.15,True,0.75,184.25,0.9766494279893434,6232,33,1.2,2.94,10.0
0.0,False,0.25,126.8,0.5101398601398601,1459,41,1.2,2.94,10.0
0.0,False,0.5,218.8,0.5101398601398601,1459,41,1.2,2.94,10.0
0.0,False,0.75,346.55000000000007,0.5101398601398601,1459,41,1.2,2.94,10.0
0.0,True,0.25,123.8,0.4898601398601399,1401,41,1.2,2.94,10.0
0.0,True,0.5,211.50000000000003,0.4898601398601399,1401,41,1.2,2.94,10.0
0.0,True,0.75,354.50000000000006,0.4898601398601399,1401,41,1.2,2.94,10.0
0.03,False,0.25,118.64999999999999,0.317786286112078,1826,41,1.2,2.94,10.0
0.03,False,0.5,197.35000000000002,0.317786286112078,1826,41,1.2,2.94,10.0
0.03,False,0.75,335.92500000000007,0.317786286112078,1826,41,1.2,2.94,10.0
0.03,True,0.25,118.2,0.6822137138879221,3920,41,1.2,2.94,10.0
0.03,True,0.5,200.90000000000003,0.6822137138879221,3920,41,1.2,2.94,10.0
0.03,True,0.75,328.8,0.6822137138879221,3920,41,1.2,2.94,10.0
0.06,False,0.25,120.14999999999999,0.17897727272727273,1071,41,1.2,2.94,10.0
0.06,False,0.5,190.1,0.17897727272727273,1071,41,1.2,2.94,10.0
0.06,False,0.75,319.15000000000003,0.17897727272727273,1071,41,1.2,2.94,10.0
0.06,True,0.25,110.5,0.8210227272727273,4913,41,1.2,2.94,10.0
0.06,True,0.5,181.79999999999998,0.8210227272727273,4913,41,1.2,2.94,10.0
0.06,True,0.75,301.50000000000006,0.8210227272727273,4913,41,1.2,2.94,10.0
0.09,False,0.25,102.17499999999998,0.08494572911750826,540,41,1.2,2.94,10.0
0.09,False,0.5,155.79999999999998,0.08494572911750826,540,41,1.2,2.94,10.0
0.09,False,0.75,249.47500000000002,0.08494572911750826,540,41,1.2,2.94,10.0
0.09,True,0.25,104.00000000000001,0.9150542708824917,5817,41,1.2,2.94,10.0
0.09,True,0.5,161.70000000000002,0.9150542708824917,5817,41,1.2,2.94,10.0
0.09,True,0.75,257.1,0.9150542708824917,5817,41,1.2,2.94,10.0
0.12,False,0.25,87.475,0.043217665615141954,274,41,1.2,2.94,10.0
0.12,False,0.5,130.4,0.043217665615141954,274,41,1.2,2.94,10.0
0.12,False,0.75,200.62500000000003,0.043217665615141954,274,41,1.2,2.94,10.0
0.12,True,0.25,92.525,0.956782334384858,6066,41,1.2,2.94,10.0
0.12,True,0.5,140.04999999999998,0.956782334384858,6066,41,1.2,2.94,10.0
0.12,True,0.75,215.77500000000003,0.956782334384858,6066,41,1.2,2.94,10.0
0.15,False,0.25,84.39999999999999,0.02146662488248198,137,41,1.2,2.94,10.0
0.15,False,0.5,115.99999999999999,0.02146662488248198,137,41,1.2,2.94,10.0
0.15,False,0.75,195.8,0.02146662488248198,137,41,1.2,2.94,10.0
0.15,True,0.25,84.19999999999999,0.978533375117518,6245,41,1.2,2.94,10.0
0.15,True,0.5,124.3,0.978533375117518,6245,41,1.2,2.94,10.0
0.15,True,0.75,184.8,0.978533375117518,6245,41,1.2,2.94,10.0
0.0,False,0.25,125.2,0.5169521146452289,1479,52,1.2,2.94,10.0
0.0,False,0.5,213.20000000000005,0.5169521146452289,1479,52,1.2,2.94,10.0
0.0,False,0.75,351.00000000000006,0.5169521146452289,1479,52,1.2,2.94,10.0
0.0,True,0.25,124.05,0.48304788535477106,1382,52,1.2,2.94,10.0
0.0,True,0.5,206.95000000000005,0.48304788535477106,1382,52,1.2,2.94,10.0
0.0,True,0.75,329.9,0.48304788535477106,1382,52,1.2,2.94,10.0
0.03,False,0.25,125.5,0.3143853530950305,1803,52,1.2,2.94,10.0
0.03,False,0.5,209.1,0.3143853530950305,1803,52,1.2,2.94,10.0
0.03,False,0.75,342.85,0.3143853530950305,1803,52,1.2,2.94,10.0
0.03,True,0.25,122.975,0.6856146469049695,3932,52,1.2,2.94,10.0
0.03,True,0.5,201.15000000000003,0.6856146469049695,3932,52,1.2,2.94,10.0
0.03,True,0.75,327.625,0.6856146469049695,3932,52,1.2,2.94,10.0
0.06,False,0.25,111.99999999999999,0.1768922974324775,1061,52,1.2,2.94,10.0
0.06,False,0.5,187.20000000000002,0.1768922974324775,1061,52,1.2,2.94,10.0
0.06,False,0.75,303.3,0.1768922974324775,1061,52,1.2,2.94,10.0
0.06,True,0.25,112.3,0.8231077025675225,4937,52,1.2,2.94,10.0
0.06,True,0.5,186.1,0.8231077025675225,4937,52,1.2,2.94,10.0
0.06,True,0.75,299.3,0.8231077025675225,4937,52,1.2,2.94,10.0
0.09,False,0.25,100.35000000000001,0.0924092409240924,588,52,1.2,2.94,10.0
0.09,False,0.5,154.8,0.0924092409240924,588,52,1.2,2.94,10.0
0.09,False,0.75,257.25,0.0924092409240924,588,52,1.2,2.94,10.0
0.09,True,0.25,101.85,0.9075907590759076,5775,52,1.2,2.94,10.0
0.09,True,0.5,162.89999999999998,0.9075907590759076,5775,52,1.2,2.94,10.0
0.09,True,0.75,261.6,0.9075907590759076,5775,52,1.2,2.94,10.0
0.12,False,0.25,86.475,0.04357436059362172,276,52,1.2,2.94,10.0
0.12,False,0.5,136.95,0.04357436059362172,276,52,1.2,2.94,10.0
0.12,False,0.75,212.60000000000002,0.04357436059362172,276,52,1.2,2.94,10.0
0.12,True,0.25,92.225,0.9564256394063783,6058,52,1.2,2.94,10.0
0.12,True,0.5,140.3,0.9564256394063783,6058,52,1.2,2.94,10.0
0.12,True,0.75,220.50000000000006,0.9564256394063783,6058,52,1.2,2.94,10.0
0.15,False,0.25,75.57499999999999,0.023190222500783453,148,52,1.2,2.94,10.0
0.15,False,0.5,116.99999999999997,0.023190222500783453,148,52,1.2,2.94,10.0
0.15,False,0.75,176.675,0.023190222500783453,148,52,1.2,2.94,10.0
0.15,True,0.25,84.7,0.9768097774992165,6234,52,1.2,2.94,10.0
0.15,True,0.5,125.45,0.9768097774992165,6234,52,1.2,2.94,10.0
0.15,True,0.75,187.50000000000003,0.9768097774992165,6234,52,1.2,2.94,10.0
0.0,False,0.25,120.57499999999999,0.5036726128016789,1440,56,1.2,2.94,10.0
0.0,False,0.5,210.35000000000002,0.5036726128016789,1440,56,1.2,2.94,10.0
0.0,False,0.75,342.8500000000001,0.5036726128016789,1440,56,1.2,2.94,10.0
0.0,True,0.25,121.89999999999998,0.4963273871983211,1419,56,1.2,2.94,10.0
0.0,True,0.5,214.90000000000003,0.4963273871983211,1419,56,1.2,2.94,10.0
0.0,True,0.75,365.15000000000003,0.4963273871983211,1419,56,1.2,2.94,10.0
0.03,False,0.25,117.09999999999998,0.3160919540229885,1815,56,1.2,2.94,10.0
0.03,False,0.5,197.8,0.3160919540229885,1815,56,1.2,2.94,10.0
0.03,False,0.75,332.15000000000003,0.3160919540229885,1815,56,1.2,2.94,10.0
0.03,True,0.25,123.1,0.6839080459770115,3927,56,1.2,2.94,10.0
0.03,True,0.5,209.30000000000004,0.6839080459770115,3927,56,1.2,2.94,10.0
0.03,True,0.75,330.85,0.6839080459770115,3927,56,1.2,2.94,10.0
0.06,False,0.25,109.89999999999998,0.170703190245532,1022,56,1.2,2.94,10.0
0.06,False,0.5,183.55,0.170703190245532,1022,56,1.2,2.94,10.0
0.06,False,0.75,309.45000000000005,0.170703190245532,1022,56,1.2,2.94,10.0
0.06,True,0.25,111.99999999999999,0.8292968097544681,4965,56,1.2,2.94,10.0
0.06,True,0.5,183.0,0.8292968097544681,4965,56,1.2,2.94,10.0
0.06,True,0.75,298.30000000000007,0.8292968097544681,4965,56,1.2,2.94,10.0
0.09,False,0.25,99.425,0.0944610073748627,602,56,1.2,2.94,10.0
0.09,False,0.5,159.35,0.0944610073748627,602,56,1.2,2.94,10.0
0.09,False,0.75,266.07500000000005,0.0944610073748627,602,56,1.2,2.94,10.0
0.09,True,0.25,103.95,0.9055389926251373,5771,56,1.2,2.94,10.0
0.09,True,0.5,165.39999999999998,0.9055389926251373,5771,56,1.2,2.94,10.0
0.09,True,0.75,263.40000000000003,0.9055389926251373,5771,56,1.2,2.94,10.0
0.12,False,0.25,91.25,0.04516027159324175,286,56,1.2,2.94,10.0
0.12,False,0.5,133.25,0.04516027159324175,286,56,1.2,2.94,10.0
0.12,False,0.75,202.12500000000003,0.04516027159324175,286,56,1.2,2.94,10.0
0.12,True,0.25,91.8,0.9548397284067582,6047,56,1.2,2.94,10.0
0.12,True,0.5,140.9,0.9548397284067582,6047,56,1.2,2.94,10.0
0.12,True,0.75,219.00000000000003,0.9548397284067582,6047,56,1.2,2.94,10.0
0.15,False,0.25,85.12499999999999,0.021316614420062698,136,56,1.2,2.94,10.0
0.15,False,0.5,126.6,0.021316614420062698,136,56,1.2,2.94,10.0
0.15,False,0.75,182.52500000000003,0.021316614420062698,136,56,1.2,2.94,10.0
0.15,True,0.25,83.1,0.9786833855799373,6244,56,1.2,2.94,10.0
0.15,True,0.5,123.05,0.9786833855799373,6244,56,1.2,2.94,10.0
0.15,True,0.75,184.3,0.9786833855799373,6244,56,1.2,2.94,10.0
0.0,False,0.25,126.89999999999999,0.49895251396648044,1429,57,1.2,2.94,10.0
0.0,False,0.5,219.00000000000003,0.49895251396648044,1429,57,1.2,2.94,10.0
0.0,False,0.75,360.70000000000005,0.49895251396648044,1429,57,1.2,2.94,10.0
0.0,True,0.25,120.5,0.5010474860335196,1435,57,1.2,2.94,10.0
0.0,True,0.5,199.4,0.5010474860335196,1435,57,1.2,2.94,10.0
0.0,True,0.75,334.45000000000005,0.5010474860335196,1435,57,1.2,2.94,10.0
0.03,False,0.25,120.25,0.32581540596807773,1878,57,1.2,2.94,10.0
0.03,False,0.5,209.75000000000003,0.32581540596807773,1878,57,1.2,2.94,10.0
0.03,False,0.75,338.70000000000005,0.32581540596807773,1878,57,1.2,2.94,10.0
0.03,True,0.25,124.35,0.6741845940319223,3886,57,1.2,2.94,10.0
0.03,True,0.5,206.3,0.6741845940319223,3886,57,1.2,2.94,10.0
