gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
0.8,a_fitted_sigma1,draw0,9.804189,0.5090132091418855,23.71338258640045,-0.02414870258879611,0.7985,0.934375
0.8,a_fitted_sigma1,draw1,9.8266387,0.5108026472014451,23.867318151936487,-0.02408803175290788,0.79945,0.93345
0.8,a_fitted_sigma1,draw2,9.788219,0.5100996728775896,23.853792457928417,-0.024288723690438014,0.79925,0.9347
0.8,a_fitted_sigma1,draw3,9.985558,0.5088494664046421,23.89575746361768,-0.02416699023265988,0.7987,0.933775
0.8,a_fitted_sigma1,draw4,9.851992000000001,0.5089666920375046,23.627106164998075,-0.02389564826538326,0.798525,0.93305
0.8,a_fitted_matched,draw0,9.804189,0.5090132091418855,23.71338258640045,0.005933079416192229,0.846875,0.776325
0.8,a_fitted_matched,draw1,9.8266387,0.5108026472014451,23.867318151936487,0.006558095758613166,0.84725,0.7726
0.8,a_fitted_matched,draw2,9.788219,0.5100996728775896,23.853792457928417,0.006169277363539271,0.847675,0.77535
0.8,a_fitted_matched,draw3,9.985558,0.5088494664046421,23.89575746361768,0.006872870249787884,0.847075,0.77125
0.8,a_fitted_matched,draw4,9.851992000000001,0.5089666920375046,23.627106164998075,0.006295009804610392,0.846375,0.7741
0.8,b_leakonly_sigma1,draw0,9.804189,,23.71338258640045,0.06802314571734615,0.7484,0.0
0.8,b_leakonly_sigma1,draw1,9.8266387,,23.867318151936487,0.0679755019697336,0.7489,0.0
0.8,b_leakonly_sigma1,draw2,9.788219,,23.853792457928417,0.06800548749784818,0.74925,0.0
0.8,b_leakonly_sigma1,draw3,9.985558,,23.89575746361768,0.0684800488249658,0.747475,0.0
0.8,b_leakonly_sigma1,draw4,9.851992000000001,,23.627106164998075,0.0681942569814027,0.7477,0.0
0.8,b_leakonly_matched,draw0,9.804189,,23.71338258640045,0.06690260400411478,0.788325,0.0
0.8,b_leakonly_matched,draw1,9.8266387,,23.867318151936487,0.0667777534252349,0.789125,0.0
0.8,b_leakonly_matched,draw2,9.788219,,23.853792457928417,0.06671322893898739,0.78945,0.0
0.8,b_leakonly_matched,draw3,9.985558,,23.89575746361768,0.06715401697754005,0.7881,0.0
0.8,b_leakonly_matched,draw4,9.851992000000001,,23.627106164998075,0.066986405083008,0.787375,0.0
1.0,a_fitted_sigma1,draw0,2.2446251,0.5680609019969329,24.602007907129046,-0.043971127293061824,0.796525,0.980525
1.0,a_fitted_sigma1,draw1,2.1116972,0.5731129251640412,24.422986625370424,-0.043461559170490334,0.7973,0.9797
1.0,a_fitted_sigma1,draw2,2.3966348,0.56420494710923,24.340393624986614,-0.04390181293192298,0.795775,0.9797
1.0,a_fitted_sigma1,draw3,2.3214567,0.5618386463589026,24.128725621119944,-0.04408922800884248,0.79465,0.98035
1.0,a_fitted_sigma1,draw4,2.4271476,0.5672643242543364,24.75462575156409,-0.04369609439465668,0.797,0.98
1.0,a_fitted_matched,draw0,2.2446251,0.5680609019969329,24.602007907129046,-0.02443079512365348,0.86135,0.932
1.0,a_fitted_matched,draw1,2.1116972,0.5731129251640412,24.422986625370424,-0.024437201515034857,0.86115,0.931375
1.0,a_fitted_matched,draw2,2.3966348,0.56420494710923,24.340393624986614,-0.024013003415066736,0.85995,0.93045
1.0,a_fitted_matched,draw3,2.3214567,0.5618386463589026,24.128725621119944,-0.025090237635898984,0.858025,0.93345
1.0,a_fitted_matched,draw4,2.4271476,0.5672643242543364,24.75462575156409,-0.023640127571517882,0.862375,0.92925
1.0,b_leakonly_sigma1,draw0,2.2446251,,24.602007907129046,0.02675834309438511,0.842425,0.0
1.0,b_leakonly_sigma1,draw1,2.1116972,,24.422986625370424,0.02552567494777457,0.843125,0.0
1.0,b_leakonly_sigma1,draw2,2.3966348,,24.340393624986614,0.02843899659973403,0.839375,0.0
