tag,gain,k,abs_coherence,n_obs,n_sim,acc_obs,acc_sim,omit_sim,qc10_obs,qc10_sim,qc10_err,qc30_obs,qc30_sim,qc30_err,qc50_obs,qc50_sim,qc50_err,qc70_obs,qc70_sim,qc70_err,qc90_obs,qc90_sim,qc90_err,qe10_obs,qe10_sim,qe10_err,qe30_obs,qe30_sim,qe30_err,qe50_obs,qe50_sim,qe50_err,qe70_obs,qe70_sim,qe70_err,qe90_obs,qe90_sim,qe90_err
g1.0_k10_b1.5_pooled,1.0,10.0,0.0,3611,19882,0.48850733868734425,0.4808369379338095,0.005900000000000005,40.0,39.900000000000006,-0.09999999999999432,78.0,76.09999999999998,-1.90000000000002,123.0,124.0,1.0,191.0,194.0,3.0,352.0,342.0800000000003,-9.919999999999675,,,,,,,,,,,,,,,
g1.0_k10_b1.5_pooled,1.0,10.0,0.03,7187,39826,0.6663420064004453,0.6572088585346256,0.004350000000000004,39.0,39.4,0.3999999999999986,74.0,74.0,0.0,121.0,118.20000000000002,-2.799999999999983,191.0,185.20000000000002,-5.799999999999983,339.1999999999998,329.5700000000001,-9.629999999999711,38.0,38.300000000000004,0.30000000000000426,76.0,72.70000000000002,-3.299999999999983,124.0,118.75,-5.25,194.0,187.29999999999998,-6.700000000000017,339.3000000000002,331.09000000000003,-8.21000000000015
g1.0_k10_b1.5_pooled,1.0,10.0,0.06,7165,39894,0.7893928820655967,0.7875620394044217,0.002650000000000002,38.0,37.7,-0.29999999999999716,71.0,70.09999999999998,-0.9000000000000199,115.0,110.89999999999998,-4.100000000000023,181.0,171.6,-9.400000000000006,315.5,300.70000000000005,-14.799999999999955,34.0,36.199999999999996,2.1999999999999957,66.0,66.41999999999997,0.4199999999999733,108.0,106.69999999999999,-1.3000000000000114,168.0,167.9799999999999,-0.020000000000095497,305.4000000000001,295.9600000000001,-9.439999999999998
g1.0_k10_b1.5_pooled,1.0,10.0,0.09,7388,39965,0.8807525717379534,0.8765169523332916,0.0008750000000000008,35.0,35.599999999999994,0.5999999999999943,65.0,63.5,-1.5,102.0,97.30000000000001,-4.699999999999989,151.0,149.3,-1.6999999999999886,265.0,258.31000000000023,-6.68999999999977,33.0,33.5,0.5,62.0,58.42000000000001,-3.579999999999991,100.0,92.39999999999999,-7.6000000000000085,151.0,144.40000000000003,-6.599999999999966,272.0,248.7200000000001,-23.279999999999887
g1.0_k10_b1.5_pooled,1.0,10.0,0.12,7230,39995,0.9354080221300138,0.9284910613826728,0.0001250000000000001,32.0,33.6,1.6000000000000014,58.0,57.1,-0.8999999999999986,87.0,85.7,-1.2999999999999972,130.0,127.6,-2.4000000000000057,223.0,219.10000000000002,-3.8999999999999773,30.6,32.49,1.8900000000000006,52.0,53.06999999999999,1.0699999999999932,81.0,80.99999999999999,-1.4210854715202004e-14,123.19999999999999,122.42999999999998,-0.7700000000000102,212.0,213.41000000000003,1.410000000000025
g1.0_k10_b1.5_pooled,1.0,10.0,0.15,7300,40000,0.9657534246575342,0.96105,0.0,29.0,31.2,2.1999999999999993,50.0,51.00000000000001,1.000000000000007,74.0,74.39999999999999,0.3999999999999915,108.0,108.79999999999998,0.799999999999983,181.0,181.9,0.9000000000000057,27.0,28.57,1.5700000000000003,45.7,47.109999999999985,1.4099999999999824,62.5,68.75,6.25,97.29999999999998,101.89999999999999,4.6000000000000085,152.0,176.65999999999997,24.659999999999968
