v_Intercept,v_coherence_signed,a,z,g,t,k,gain,seed_filter
-0.019606980189033178,7.6933813,1.2794657,0.49315533,0.9984789,0.36,12.0,0.8,0
-0.016852020445077318,7.685138,1.2808754,0.4934236,0.9982532,0.36,12.0,0.8,0
-0.02533497236085975,7.654274,1.2795149,0.49336198,0.99530303,0.36,12.0,0.8,0
-0.021184016010035642,7.6666956,1.2776357,0.49530673,0.9974524,0.36,12.0,0.8,0
-0.020363203660301542,7.660907,1.2808254,0.49577415,0.9984939,0.36,12.0,0.8,0
-0.029480713979057646,7.712014,1.2812272,0.49752346,0.9978199,0.36,12.0,0.8,0
-0.02287656276640685,7.623221,1.2791841,0.4942668,0.99302113,0.36,12.0,0.8,0
-0.02425640630203745,7.598039,1.2761105,0.49345517,0.9985746,0.36,12.0,0.8,0
-0.02249998652416727,7.69454,1.2816622,0.49488547,0.99986076,0.36,12.0,0.8,0
-0.021309058355248496,7.6440716,1.282213,0.49491054,0.99621606,0.36,12.0,0.8,0
-0.01999909101361814,7.739356,1.2777039,0.4954894,0.99900174,0.36,12.0,0.8,0
-0.02126543662340745,7.5963798,1.2788898,0.49292937,0.9988096,0.36,12.0,0.8,0
-0.016266795500465062,7.7646685,1.2838352,0.49203333,0.9996127,0.36,12.0,0.8,0
-0.020870170396307244,7.6694517,1.2786163,0.49593753,0.9993379,0.36,12.0,0.8,0
-0.015064512491226199,7.681136,1.2804663,0.49195573,0.9986093,0.36,12.0,0.8,0
-0.02966755903803784,7.6961246,1.2820026,0.49651423,0.9941212,0.36,12.0,0.8,0
-0.022556974587233172,7.6819925,1.2796952,0.49618053,0.9991995,0.36,12.0,0.8,0
-0.02685885378588801,7.643464,1.2787788,0.49790624,0.9965168,0.36,12.0,0.8,0
-0.025616970430249755,7.582065,1.2775066,0.49640745,0.99852455,0.36,12.0,0.8,0
-0.022698247380878618,7.5949526,1.2779207,0.49284565,0.9984443,0.36,12.0,0.8,0
-0.02335673923077791,7.6606464,1.2836368,0.49279273,0.9980316,0.36,12.0,0.8,0
-0.026818796453268633,7.6853814,1.2792075,0.49396598,0.99850667,0.36,12.0,0.8,0
-0.01874859002362127,7.6142244,1.2751716,0.4957169,0.99799716,0.36,12.0,0.8,0
-0.0202691662311554,7.6471376,1.2819701,0.49960506,0.9990989,0.36,12.0,0.8,0
-0.018841633589371392,7.6484203,1.2750136,0.4961189,0.9997299,0.36,12.0,0.8,0
-0.027621120115985043,7.6894965,1.2778177,0.494025,0.999387,0.36,12.0,0.8,0
-0.029939081212748655,7.737215,1.2781518,0.49431658,0.9999907,0.36,12.0,0.8,0
-0.021017328822094464,7.6500683,1.2789587,0.49512738,0.99894154,0.36,12.0,0.8,0
