v_Intercept,v_coherence_signed,a,z,g,t,k,gain,seed_filter
-0.008290797681808472,6.6976385,1.0717643,0.46005312,0.9978392,0.428,16.0,1.2,43
0.02185970102787018,7.171704,1.0750407,0.4533426,0.98280513,0.428,16.0,1.2,43
-0.021276048822402954,7.4758654,1.079412,0.44947997,0.9813299,0.428,16.0,1.2,43
0.010961305332183839,7.1662617,1.0677451,0.44067624,0.997373,0.428,16.0,1.2,43
-0.010265876326560975,7.1303716,1.0773935,0.45817518,0.9993737,0.428,16.0,1.2,43
-0.037287738370895385,6.9963408,1.0619262,0.4678465,0.96475136,0.428,16.0,1.2,43
-0.003943402833938599,6.7816,1.0720165,0.45461553,0.93119407,0.428,16.0,1.2,43
-0.012619967718124389,6.769231,1.0768781,0.44413638,0.96350205,0.428,16.0,1.2,43
0.006760623135566711,7.514769,1.0887638,0.4529453,0.94936574,0.428,16.0,1.2,43
0.018361160278320313,7.0755005,1.0596966,0.452438,0.9895513,0.428,16.0,1.2,43
0.019615414919853212,7.4675765,1.0819446,0.4343844,0.99302137,0.428,16.0,1.2,43
-0.02502672130584717,7.3188286,1.1056565,0.456378,0.91665924,0.428,16.0,1.2,43
0.0306035897397995,7.246362,1.0700761,0.4548515,0.98663855,0.428,16.0,1.2,43
0.01157483259677887,6.8934026,1.0777347,0.44176048,0.9463898,0.428,16.0,1.2,43
-0.028116163620948792,7.399179,1.0663863,0.4575652,0.99296176,0.428,16.0,1.2,43
-0.03920937449455261,7.1400385,1.0667001,0.4581407,0.9965465,0.428,16.0,1.2,43
-0.01020716784954071,7.1051755,1.0848752,0.45140958,0.97333,0.428,16.0,1.2,43
-0.01987585825920105,6.9470453,1.0612288,0.45125598,0.9978018,0.428,16.0,1.2,43
-0.022282579565048217,6.8495607,1.0704868,0.44750488,0.9967395,0.428,16.0,1.2,43
-0.0003524193954467774,6.8466454,1.0762289,0.43402854,0.9549495,0.428,16.0,1.2,43
-0.03418025889396668,6.852565,1.0702636,0.46761045,0.992476,0.428,16.0,1.2,43
-0.01609995846748352,7.029481,1.0727139,0.45685485,0.9837129,0.428,16.0,1.2,43
-0.029002385807037352,7.2405148,1.0827045,0.46640933,0.9518781,0.428,16.0,1.2,43
-0.019190150055885313,7.4239364,1.069395,0.44828337,0.998842,0.428,16.0,1.2,43
-0.010115853834152222,7.261796,1.0682912,0.45397326,0.99198604,0.428,16.0,1.2,43
-0.02675071961402893,7.329486,1.0844909,0.4487654,0.9375117,0.428,16.0,1.2,43
-0.04175804388046265,7.641285,1.1014193,0.45341298,0.9194968,0.428,16.0,1.2,43
-0.010364406080245971,7.2439985,1.0802269,0.44930208,0.97375,0.428,16.0,1.2,43
-0.022985077953338623,6.8741226,1.0635608,0.45148963,0.95653963,0.428,16.0,1.2,43
-0.058993113489151,7.4036913,1.089232,0.45171583,0.9716872,0.428,16.0,1.2,43
-0.01451568950176239,7.2049394,1.074694,0.44483307,0.9770371,0.428,16.0,1.2,43
0.015514868621826172,7.4866943,1.0589911,0.44934207,0.9906502,0.428,16.0,1.2,43
-0.02397211937904358,7.0045424,1.0801489,0.45053917,0.93133616,0.428,16.0,1.2,43
0.00289279294013977,6.8994284,1.0866172,0.44349658,0.9980576,0.428,16.0,1.2,43
-0.04631832121372223,7.3148646,1.075246,0.46256423,0.981091,0.428,16.0,1.2,43
0.006834652309417724,7.2524242,1.0805988,0.43227664,0.9613528,0.428,16.0,1.2,43
0.002917166533470154,7.024595,1.0809041,0.46302015,0.94984734,0.428,16.0,1.2,43
-0.024376329884529112,7.001392,1.0632403,0.45679617,0.97105217,0.428,16.0,1.2,43
0.020079762663841247,7.248031,1.0856984,0.4591321,0.99755704,0.428,16.0,1.2,43
-0.02687444235801697,6.8800955,1.0822166,0.4613053,0.9717263,0.428,16.0,1.2,43
-0.009833465766906737,7.2383213,1.0674053,0.45945197,0.9790114,0.428,16.0,1.2,43
0.01060487907409668,7.2521667,1.0799413,0.45671278,0.9616549,0.428,16.0,1.2,43
-0.03086381022453308,7.003892,1.0664744,0.465301,0.9969914,0.428,16.0,1.2,43
-0.028441588563919068,7.0080404,1.0806947,0.46542424,0.9097147,0.428,16.0,1.2,43
0.025962756061553953,7.2676563,1.0791256,0.43683088,0.99619234,0.428,16.0,1.2,43
0.0035558391237258905,6.97827,1.0641986,0.44817412,0.95889807,0.428,16.0,1.2,43
-0.01774803551197052,7.2187724,1.0832504,0.459367,0.95773506,0.428,16.0,1.2,43
0.010452730417251588,7.2304964,1.0787182,0.44229975,0.97174394,0.428,16.0,1.2,43
-0.026683690357208252,7.3256207,1.0850329,0.46438208,0.97624135,0.428,16.0,1.2,43
-0.0132608860206604,7.459257,1.0843335,0.4488278,0.96127987,0.428,16.0,1.2,43
0.0327828293800354,7.373247,1.0675323,0.43309164,0.9875008,0.428,16.0,1.2,43
-0.0300057102060318,7.770616,1.0884738,0.45050287,0.99230194,0.428,16.0,1.2,43
-0.00123041706085205,7.0723248,1.0760896,0.4414368,0.9347489,0.428,16.0,1.2,43
-0.004554893765449524,7.0103755,1.071019,0.44886822,0.9981637,0.428,16.0,1.2,43
-0.006461438450813293,6.8909755,1.0773981,0.43773797,0.94048023,0.428,16.0,1.2,43
-0.015850287742614745,7.239483,1.0713035,0.45999166,0.9783809,0.428,16.0,1.2,43
-0.03595418483734131,7.206915,1.0761855,0.44387358,0.9676783,0.428,16.0,1.2,43
-0.029599208784103395,6.94304,1.0619751,0.45225444,0.9971007,0.428,16.0,1.2,43
-0.03664648644447327,7.254899,1.0921469,0.45479363,0.8883877,0.428,16.0,1.2,43
-0.029063411808013917,7.281103,1.0932918,0.45495555,0.9008442,0.428,16.0,1.2,43
-0.020017024693489073,7.1218696,1.089727,0.45335227,0.93524957,0.428,16.0,1.2,43
0.006777575473785401,7.1977406,1.0661902,0.44623506,0.966166,0.428,16.0,1.2,43
-0.026192532382011413,7.545239,1.073034,0.45537484,0.98299074,0.428,16.0,1.2,43
-0.005327802438735962,6.542447,1.0729359,0.46060687,0.9876541,0.428,16.0,1.2,43
0.021730123214721682,7.119034,1.0828382,0.43999168,0.9816035,0.428,16.0,1.2,43
0.01566126100063324,7.4251475,1.0651824,0.4503045,0.98654723,0.428,16.0,1.2,43
0.027264599132537842,6.6263485,1.0906816,0.43762195,0.9171803,0.428,16.0,1.2,43
-0.04503602473258972,7.253373,1.0821571,0.46174753,0.9736401,0.428,16.0,1.2,43
0.005397351851463318,7.154609,1.077031,0.46031246,0.98446023,0.428,16.0,1.2,43
-0.001146069812774658,7.0343685,1.0742818,0.44679335,0.99094296,0.428,16.0,1.2,43
-0.0253408456659317,7.5550857,1.0875753,0.4451486,0.96834195,0.428,16.0,1.2,43
-0.04350632252693176,7.138524,1.0851138,0.44960204,0.93328,0.428,16.0,1.2,43
0.03290834380626678,7.171766,1.0764997,0.45780766,0.9739225,0.428,16.0,1.2,43
-0.0075988642072677606,6.9080606,1.0725062,0.44813383,0.98148715,0.428,16.0,1.2,43
