gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
1.0,b_leakonly_sigma1,draw14,9.9772644,,28.045620761611968,0.0676665108197079,0.76405,0.0
1.0,b_leakonly_sigma1,draw15,9.972125,,27.65636019303354,0.0678792926702404,0.762475,0.0
1.0,b_leakonly_sigma1,draw16,9.9673474,,27.778808327451745,0.06757412086414825,0.763825,0.0
1.0,b_leakonly_sigma1,draw17,9.996489,,27.909879993049238,0.06772693049912124,0.763375,0.0
1.0,b_leakonly_sigma1,draw18,9.982377,,27.5692552548842,0.06798677992332496,0.76195,0.0
1.0,b_leakonly_sigma1,draw19,9.9820423,,27.662710046575157,0.06799481942884543,0.762225,0.0
1.0,b_leakonly_matched,draw0,9.956317,,27.46334108921218,0.06741883111730741,0.8132,0.0
1.0,b_leakonly_matched,draw1,9.957732,,27.927702589941944,0.067084569764932,0.8169,0.0
1.0,b_leakonly_matched,draw2,9.943396,,27.836183112179015,0.06710361652099123,0.816225,0.0
1.0,b_leakonly_matched,draw3,9.986501,,27.54183830757054,0.06721660089091369,0.813625,0.0
1.0,b_leakonly_matched,draw4,9.9106014,,27.678072391448254,0.06706128055559601,0.81525,0.0
1.0,b_leakonly_matched,draw5,9.926796,,27.657792704813595,0.06714792405068591,0.815075,0.0
1.0,b_leakonly_matched,draw6,9.972529399999999,,27.871189525877078,0.06692251920932694,0.816275,0.0
1.0,b_leakonly_matched,draw7,9.9597454,,27.864811211836518,0.0670403143574131,0.81665,0.0
1.0,b_leakonly_matched,draw8,9.982489300000001,,27.865171711489776,0.06703028841127451,0.816025,0.0
1.0,b_leakonly_matched,draw9,9.985745999999999,,27.683394504750318,0.06713027584187374,0.814575,0.0
1.0,b_leakonly_matched,draw10,9.962802,,27.456684494737527,0.06737455917849883,0.813175,0.0
1.0,b_leakonly_matched,draw11,9.998793599999999,,27.729927420519697,0.06718081220981573,0.8148,0.0
1.0,b_leakonly_matched,draw12,9.995042,,27.979614540011273,0.0670878310058955,0.8168,0.0
1.0,b_leakonly_matched,draw13,9.9746,,27.703421209172163,0.06709365564433595,0.8151,0.0
