tag,gain,k,abs_coherence,n_obs,n_sim,acc_obs,acc_sim,omit_sim,qc10_obs,qc10_sim,qc10_err,qc30_obs,qc30_sim,qc30_err,qc50_obs,qc50_sim,qc50_err,qc70_obs,qc70_sim,qc70_err,qc90_obs,qc90_sim,qc90_err,qe10_obs,qe10_sim,qe10_err,qe30_obs,qe30_sim,qe30_err,qe50_obs,qe50_sim,qe50_err,qe70_obs,qe70_sim,qe70_err,qe90_obs,qe90_sim,qe90_err
g1.0_k10_b2.94_pooled,1.0,10.0,0.0,2061,16795,0.4303736050460941,0.43804703780887166,0.16024999999999998,120.0,106.3,-13.700000000000003,208.0,185.59999999999997,-22.400000000000034,314.0,279.49999999999994,-34.50000000000006,442.0,401.17999999999995,-40.82000000000005,629.0,593.8,-35.200000000000045,,,,,,,,,,,,,,,
g1.0_k10_b2.94_pooled,1.0,10.0,0.03,4382,34630,0.7581013235965313,0.7112907883338146,0.13425,119.0,106.11000000000003,-12.889999999999972,204.0,181.2,-22.80000000000001,302.5,271.35,-31.149999999999977,424.6999999999998,391.3,-33.39999999999981,622.0,583.8,-38.200000000000045,118.0,104.5,-13.5,205.7,180.20000000000002,-25.49999999999997,308.0,271.49999999999994,-36.50000000000006,432.0,389.70000000000005,-42.299999999999955,624.1,583.9300000000002,-40.169999999999845
g1.0_k10_b2.94_pooled,1.0,10.0,0.06,4824,36621,0.9007048092868989,0.8654050954370444,0.084475,111.40000000000003,99.70000000000002,-11.700000000000017,193.0,167.42999999999992,-25.57000000000008,278.0,247.00000000000006,-30.999999999999943,398.7999999999997,354.3,-44.499999999999716,593.0,549.0,-44.0,95.80000000000001,96.5,0.6999999999999886,180.8,164.74,-16.060000000000002,272.0,242.90000000000003,-29.099999999999966,386.59999999999997,351.18,-35.41999999999996,592.3999999999999,541.6200000000001,-50.779999999999745
g1.0_k10_b2.94_pooled,1.0,10.0,0.09,5366,38645,0.9670145359672009,0.9435373269504463,0.03387500000000002,97.0,93.7,-3.299999999999997,165.0,149.1,-15.900000000000006,232.0,214.3,-17.69999999999999,335.0,308.1,-26.899999999999977,527.0,488.70000000000005,-38.299999999999955,102.4,83.20000000000002,-19.19999999999999,169.6,139.16,-30.439999999999998,239.0,202.8,-36.19999999999999,316.7999999999999,297.97,-18.82999999999987,507.80000000000007,464.2900000000002,-43.50999999999988
g1.0_k10_b2.94_pooled,1.0,10.0,0.12,5513,39530,0.9885724650825322,0.975638755375664,0.01175000000000001,89.0,84.99999999999999,-4.000000000000014,142.0,131.07999999999993,-10.920000000000073,200.0,183.0,-17.0,285.0,259.70000000000005,-25.299999999999955,458.0,412.44000000000017,-45.55999999999983,76.4,78.88000000000001,2.480000000000004,138.0,121.8,-16.200000000000003,182.0,169.5,-12.5,241.2,248.80000000000004,7.600000000000051,409.80000000000007,408.56000000000006,-1.240000000000009
g1.0_k10_b2.94_pooled,1.0,10.0,0.15,5709,39910,0.9959712734279208,0.990202956652468,0.002250000000000002,78.0,78.58,0.5799999999999983,121.0,115.99999999999999,-5.000000000000014,167.0,157.1,-9.900000000000006,229.0,215.60000000000002,-13.399999999999977,375.5,334.8,-40.69999999999999,,71.8,,,98.8,,,146.6,,,200.90000000000003,,,309.20000000000005,
