tag,gain,k,abs_coherence,n_obs,n_sim,acc_obs,acc_sim,omit_sim,qc10_obs,qc10_sim,qc10_err,qc30_obs,qc30_sim,qc30_err,qc50_obs,qc50_sim,qc50_err,qc70_obs,qc70_sim,qc70_err,qc90_obs,qc90_sim,qc90_err,qe10_obs,qe10_sim,qe10_err,qe30_obs,qe30_sim,qe30_err,qe50_obs,qe50_sim,qe50_err,qe70_obs,qe70_sim,qe70_err,qe90_obs,qe90_sim,qe90_err
g0.8_k10_b1.5_pooled,0.8,10.0,0.0,3323,19015,0.48149262714414687,0.47588745727057585,0.049250000000000016,55.0,56.099999999999994,1.0999999999999943,118.0,111.29999999999998,-6.700000000000017,191.0,184.8,-6.199999999999989,312.0,292.25999999999993,-19.740000000000066,522.8000000000002,488.2,-34.60000000000019,,,,,,,,,,,,,,,
g0.8_k10_b1.5_pooled,0.8,10.0,0.03,6702,38364,0.6957624589674724,0.6823323949536023,0.04090000000000002,56.0,54.89999999999999,-1.1000000000000085,114.0,110.17999999999992,-3.8200000000000784,190.0,180.8,-9.199999999999989,298.0,280.70000000000005,-17.299999999999955,504.0,478.7400000000001,-25.259999999999877,54.0,54.099999999999994,0.09999999999999432,119.0,106.27999999999997,-12.720000000000027,200.0,177.29999999999998,-22.700000000000017,308.5999999999999,280.9199999999999,-27.680000000000007,508.0,477.1799999999999,-30.820000000000107
g0.8_k10_b1.5_pooled,0.8,10.0,0.06,6870,39107,0.8385735080058224,0.8171938527629324,0.02232500000000002,53.0,52.8,-0.20000000000000284,107.0,101.4,-5.599999999999994,178.0,162.39999999999998,-15.600000000000023,279.99999999999955,254.20000000000005,-25.7999999999995,478.0,441.2299999999999,-36.770000000000095,46.80000000000001,50.099999999999994,3.299999999999983,99.0,95.19999999999999,-3.8000000000000114,167.0,155.99999999999997,-11.000000000000028,275.0,246.90000000000003,-28.099999999999966,469.20000000000005,434.34,-34.86000000000007
g0.8_k10_b1.5_pooled,0.8,10.0,0.09,7273,39592,0.9214904441083459,0.9045009092746009,0.01020000000000001,47.0,48.89999999999999,1.8999999999999915,94.0,90.69999999999997,-3.3000000000000256,150.0,141.20000000000002,-8.799999999999983,230.0,216.8,-13.199999999999989,401.0,376.49999999999994,-24.500000000000057,41.0,45.3,4.299999999999997,88.0,81.60000000000001,-6.3999999999999915,143.0,129.6,-13.400000000000006,214.0,201.70000000000005,-12.299999999999955,395.0,357.50000000000006,-37.49999999999994
g0.8_k10_b1.5_pooled,0.8,10.0,0.12,7177,39917,0.9625191584227393,0.9502718140140792,0.0020750000000000018,44.0,45.400000000000006,1.4000000000000057,80.0,78.89999999999999,-1.1000000000000085,126.0,120.59999999999997,-5.400000000000034,190.0,180.86999999999972,-9.13000000000028,337.0,311.3,-25.69999999999999,36.8,40.94,4.140000000000001,63.0,73.0,10.0,96.0,110.89999999999998,14.899999999999977,172.19999999999996,173.0,0.8000000000000398,328.20000000000005,298.50000000000017,-29.699999999999875
g0.8_k10_b1.5_pooled,0.8,10.0,0.15,7295,39985,0.9854694996572996,0.9768913342503439,0.00037500000000000033,38.0,41.8,3.799999999999997,67.0,69.70000000000002,2.700000000000017,102.0,102.79999999999997,0.7999999999999687,154.0,151.4,-2.5999999999999943,273.0,252.00000000000006,-20.999999999999943,31.0,35.599999999999994,4.599999999999994,50.5,59.279999999999994,8.779999999999994,81.5,91.4,9.900000000000006,119.0,131.84999999999994,12.849999999999937,194.0,242.36000000000004,48.36000000000004
