v_Intercept,v_coherence_signed,a,z,g,t,k,gain,seed_filter
-0.014937142657197042,6.957971,1.4126137,0.49222213,0.9999697,0.38,16.0,0.8,0
-0.011940254232157834,6.912346,1.4113648,0.49068013,0.99879146,0.38,16.0,0.8,0
-0.014180217157239501,6.953422,1.4111986,0.4897795,0.9996542,0.38,16.0,0.8,0
-0.01678808492681255,6.873671,1.406087,0.49049294,0.9995085,0.38,16.0,0.8,0
-0.01785388987997304,6.8879414,1.4116455,0.49245325,0.9997716,0.38,16.0,0.8,0
-0.018099838443424394,6.89579,1.4095669,0.49491867,0.9979243,0.38,16.0,0.8,0
-0.019200506578321043,6.906482,1.4136297,0.49118498,0.9983877,0.38,16.0,0.8,0
-0.019588119734888495,6.8419914,1.4082993,0.49235633,0.9987705,0.38,16.0,0.8,0
-0.018985246787900513,6.9153657,1.4090983,0.49562505,0.9988103,0.38,16.0,0.8,0
-0.014550246114316196,6.895378,1.4098831,0.48697793,0.9996139,0.38,16.0,0.8,0
-0.018163930799650112,6.902013,1.4059467,0.4937476,0.9994763,0.38,16.0,0.8,0
-0.020223420661428702,6.940239,1.4143537,0.49472383,0.9984541,0.38,16.0,0.8,0
-0.01673196223507757,6.916707,1.41157,0.48989126,0.9995538,0.38,16.0,0.8,0
-0.010215737726377407,6.864417,1.4064155,0.49073905,0.9999652,0.38,16.0,0.8,0
-0.01855845556051835,6.8455725,1.40752,0.49184,0.99964774,0.38,16.0,0.8,0
-0.02170695217277693,6.9358935,1.412195,0.48867485,0.99966264,0.38,16.0,0.8,0
-0.017314254309820094,6.9145265,1.4108121,0.49409696,0.9993925,0.38,16.0,0.8,0
-0.017118106157883357,6.8961983,1.4086064,0.48888367,0.9999161,0.38,16.0,0.8,0
-0.019982254614000737,6.850535,1.4092263,0.48991668,0.9997966,0.38,16.0,0.8,0
-0.019882296842077506,6.8463373,1.408571,0.49044415,0.9993777,0.38,16.0,0.8,0
-0.01775220300840295,6.890192,1.4154462,0.48848814,0.9987738,0.38,16.0,0.8,0
-0.018770894226820576,6.933675,1.4103193,0.49067834,0.9993725,0.38,16.0,0.8,0
-0.022473253690678142,6.943766,1.4156423,0.49265546,0.99565053,0.38,16.0,0.8,0
-0.02043299768800321,6.9186654,1.4098464,0.49204817,0.999611,0.38,16.0,0.8,0
-0.015585166221079621,6.866695,1.4104605,0.48858884,0.99602365,0.38,16.0,0.8,0
-0.02310956986572432,6.914288,1.4082997,0.49392796,0.9999838,0.38,16.0,0.8,0
-0.024992726994597397,6.9920697,1.4107368,0.4993255,0.9984498,0.38,16.0,0.8,0
-0.014118562636168109,6.9023304,1.4087002,0.49043933,0.9989222,0.38,16.0,0.8,0
-0.01609004275176836,6.876508,1.4075545,0.48912784,0.99848056,0.38,16.0,0.8,0
-0.026617838299792747,6.8994427,1.4092261,0.4945873,0.99836004,0.38,16.0,0.8,0
-0.016545147429341857,6.925664,1.4147297,0.49301606,0.99791074,0.38,16.0,0.8,0
-0.01231948028440061,6.964717,1.4119555,0.48689118,0.99959767,0.38,16.0,0.8,0
-0.019591731304707736,6.8973413,1.4082698,0.4930893,0.99686325,0.38,16.0,0.8,0
-0.019586457174757255,6.900088,1.4085143,0.49459898,0.999616,0.38,16.0,0.8,0
-0.02276150843371516,6.952834,1.4112021,0.49188608,0.999701,0.38,16.0,0.8,0
-0.018155253565829737,6.8937616,1.4056047,0.49121517,0.995908,0.38,16.0,0.8,0
-0.023719791282778204,6.918422,1.4077239,0.49290258,0.9997463,0.38,16.0,0.8,0
-0.019681950911231667,6.900449,1.4124889,0.4875753,0.99840844,0.38,16.0,0.8,0
-0.013231045168379082,6.936499,1.4134685,0.4956427,0.9999502,0.38,16.0,0.8,0
-0.02042222090907719,6.8348613,1.4090976,0.49301967,0.99793077,0.38,16.0,0.8,0
-0.012766009424043741,6.964238,1.4118098,0.4903333,0.9987508,0.38,16.0,0.8,0
-0.015244455337524417,6.9234085,1.4128218,0.49162483,0.99822795,0.38,16.0,0.8,0
-0.01782026094975679,6.9023924,1.4114654,0.49001503,0.9999366,0.38,16.0,0.8,0
-0.016911711236704954,6.826933,1.4105874,0.49236524,0.9996629,0.38,16.0,0.8,0
-0.021604941414750143,6.9541326,1.4164999,0.49002242,0.9994525,0.38,16.0,0.8,0
-0.017489374927852467,6.8667984,1.4074885,0.48992848,0.9988506,0.38,16.0,0.8,0
-0.01871914272722991,6.9229507,1.4140092,0.49179113,0.99876595,0.38,16.0,0.8,0
-0.016149056486461477,6.8852453,1.4084352,0.490741,0.9982587,0.38,16.0,0.8,0
-0.01978693507028663,6.8928175,1.407768,0.4895392,0.9999273,0.38,16.0,0.8,0
-0.0226286402059638,6.930526,1.4108031,0.49346942,0.9996153,0.38,16.0,0.8,0
-0.017586477735768196,6.928768,1.4106869,0.4904667,0.9989573,0.38,16.0,0.8,0
-0.0233107146024704,7.0222344,1.4099689,0.49389848,0.9999373,0.38,16.0,0.8,0
-0.01786867842466935,6.8860416,1.4086299,0.49014258,0.99682736,0.38,16.0,0.8,0
-0.016958829838296642,6.8880653,1.4106503,0.48977914,0.99725866,0.38,16.0,0.8,0
-0.018207315828489223,6.9932604,1.4120971,0.4899806,0.99959147,0.38,16.0,0.8,0
-0.020435453964316327,6.8826056,1.406441,0.49309537,0.998345,0.38,16.0,0.8,0
-0.020719619108283002,6.9237328,1.4070169,0.49196362,0.9989953,0.38,16.0,0.8,0
-0.014374307559884114,6.905778,1.4128448,0.48942888,0.9966903,0.38,16.0,0.8,0
-0.015611020233320155,6.976612,1.4101915,0.49084288,0.9999347,0.38,16.0,0.8,0
-0.013334677069083506,6.9305816,1.4148725,0.48800707,0.9991876,0.38,16.0,0.8,0
-0.013619431526764581,6.9507055,1.4132086,0.48769665,0.99830246,0.38,16.0,0.8,0
-0.014373894209447116,6.835157,1.4041564,0.49104476,0.99788105,0.38,16.0,0.8,0
-0.022212840007699058,6.886344,1.4063042,0.4931226,0.99915683,0.38,16.0,0.8,0
-0.010649487920429399,6.8551016,1.411726,0.4908243,0.99921215,0.38,16.0,0.8,0
-0.022419894161431687,6.9024053,1.4121454,0.49102926,0.9977021,0.38,16.0,0.8,0
-0.02331271571180095,6.9911304,1.4124731,0.49102914,0.9982132,0.38,16.0,0.8,0
-0.005375857508700829,6.971278,1.4138862,0.48495921,0.9967029,0.38,16.0,0.8,0
-0.025079257343126382,6.920698,1.4117405,0.4936344,0.9985769,0.38,16.0,0.8,0
-0.02011242867552716,6.908906,1.4081439,0.49381888,0.999063,0.38,16.0,0.8,0
-0.018772783595582716,6.9438996,1.4122679,0.49267104,0.99986815,0.38,16.0,0.8,0
-0.016275634926298393,6.95964,1.4110917,0.4955393,0.9965137,0.38,16.0,0.8,0
-0.01674112351044365,6.949835,1.4136314,0.49097994,0.99936724,0.38,16.0,0.8,0
-0.009515661732010221,6.923019,1.414417,0.49020708,0.9981235,0.38,16.0,0.8,0
-0.0177812933507173,6.85376,1.4080583,0.49148104,0.9993758,0.38,16.0,0.8,0
-0.014056515382683798,6.97814,1.4148611,0.48791078,0.9983667,0.38,16.0,0.8,0
-0.013577710291613705,6.861688,1.4115694,0.48894313,0.9997947,0.38,16.0,0.8,0
-0.02045449915657873,6.886646,1.4075936,0.49126488,0.9988607,0.38,16.0,0.8,0
-0.017351860740910406,6.9141817,1.4139243,0.492528,0.99740434,0.38,16.0,0.8,0
-0.018089883389680286,6.931589,1.4097576,0.4939179,0.9998858,0.38,16.0,0.8,0
-0.022444186272828476,6.9000034,1.413551,0.49381325,0.99874794,0.38,16.0,0.8,0
-0.015169860238614292,6.896475,1.4150605,0.48739818,0.9983953,0.38,16.0,0.8,0
-0.013658321536105614,6.9869833,1.4109224,0.49179238,0.99946845,0.38,16.0,0.8,0
-0.017475376605987553,6.9220047,1.4122187,0.4897045,0.9979403,0.38,16.0,0.8,0
-0.0170325955722643,6.9411545,1.4126774,0.4916411,0.9986862,0.38,16.0,0.8,0
-0.015337314455405527,6.930801,1.4075179,0.49317494,0.9978713,0.38,16.0,0.8,0
-0.021124139671740327,6.891711,1.4087698,0.48809403,0.99670887,0.38,16.0,0.8,0
-0.01781561717261439,6.8050065,1.4062437,0.49096423,0.9991764,0.38,16.0,0.8,0
-0.020337310770283577,6.9011307,1.4113166,0.49218363,0.9952494,0.38,16.0,0.8,0
-0.01598903656524161,6.9569554,1.4053936,0.49107116,0.99890006,0.38,16.0,0.8,0
-0.022003569146861204,6.9124775,1.4063545,0.48939922,0.9995228,0.38,16.0,0.8,0
-0.02071055252655693,6.9811134,1.411676,0.49395722,0.99979305,0.38,16.0,0.8,0
-0.025803761648095176,6.8030148,1.410035,0.49434388,0.9997299,0.38,16.0,0.8,0
-0.020490847732709802,6.9972305,1.4142673,0.49168262,0.998492,0.38,16.0,0.8,0
-0.018159649693447612,6.9278746,1.4113138,0.4895432,0.9991828,0.38,16.0,0.8,0
-0.01988866863043412,6.9717836,1.411924,0.49127546,0.9988048,0.38,16.0,0.8,0
-0.02209740950231967,6.9509854,1.4102741,0.4906042,0.9992683,0.38,16.0,0.8,0
-0.019617365453554237,6.9096212,1.4140413,0.48998806,0.9995307,0.38,16.0,0.8,0
-0.01915572276322738,6.953142,1.4128231,0.48732245,0.99911654,0.38,16.0,0.8,0
-0.013061482652373939,6.8720546,1.4113524,0.49033418,0.9983803,0.38,16.0,0.8,0
-0.01923996210098267,6.9806576,1.4156208,0.49158958,0.9989065,0.38,16.0,0.8,0
-0.019818856928659524,6.8904176,1.4097437,0.4911807,0.9999728,0.38,16.0,0.8,0
