v_Intercept,v_coherence_signed,a,z,g,t,k,gain,seed_filter
-0.048477039720356635,7.49883,1.6096411,0.5057268,0.9804189,0.67,10.0,0.8,0
-0.05822718949620456,7.6075535,1.6108711,0.50597215,0.9939712,0.67,10.0,0.8,0
-0.058610232330881196,7.472607,1.6032498,0.5109475,0.98805857,0.67,10.0,0.8,0
-0.053874842127284245,7.5734057,1.6173646,0.5105491,0.97047305,0.67,10.0,0.8,0
-0.048725957388604135,7.622763,1.5973376,0.5064369,0.99309266,0.67,10.0,0.8,0
-0.05426343910787759,7.6364307,1.6168041,0.5051928,0.9990461,0.67,10.0,0.8,0
-0.04102790549442484,7.530198,1.6092128,0.50108236,0.998248,0.67,10.0,0.8,0
-0.0543692462177795,7.63741,1.6140993,0.5110162,0.997345,0.67,10.0,0.8,0
-0.05824757207916581,7.518859,1.5986161,0.50798446,0.9955436,0.67,10.0,0.8,0
-0.052130114169279235,7.436407,1.6026667,0.50369996,0.9976376,0.67,10.0,0.8,0
-0.057079044571095694,7.595957,1.6179842,0.5097601,0.98915815,0.67,10.0,0.8,0
-0.04332155584352612,7.569125,1.5975547,0.5022958,0.99666893,0.67,10.0,0.8,0
-0.047624660813916475,7.609855,1.6011888,0.50545216,0.98904157,0.67,10.0,0.8,0
-0.05334219061139844,7.532299,1.598375,0.51061606,0.99951875,0.67,10.0,0.8,0
-0.03731069543282428,7.6114717,1.6137184,0.50311196,0.98979485,0.67,10.0,0.8,0
-0.045685103185227255,7.6171937,1.6192412,0.50022155,0.97952676,0.67,10.0,0.8,0
-0.051560303560556575,7.6342645,1.6046609,0.50690275,0.99446,0.67,10.0,0.8,0
-0.054225109063606586,7.653147,1.6231571,0.5043215,0.9662981,0.67,10.0,0.8,0
-0.05749308350655244,7.473251,1.6020207,0.5080213,0.9981164,0.67,10.0,0.8,0
-0.05603332698885405,7.615218,1.6149379,0.51250106,0.98491096,0.67,10.0,0.8,0
-0.05746674191915735,7.588315,1.6005809,0.5143345,0.9972638,0.67,10.0,0.8,0
-0.043473720767346735,7.6326194,1.6015061,0.5055311,0.99411225,0.67,10.0,0.8,0
-0.04355070740866876,7.5325265,1.6061964,0.50076866,0.9975804,0.67,10.0,0.8,0
-0.053113796647581785,7.5682573,1.6071067,0.5042568,0.98724866,0.67,10.0,0.8,0
-0.050248962170407835,7.6786213,1.6087034,0.50504977,0.9918343,0.67,10.0,0.8,0
-0.04670588414906732,7.589809,1.6034634,0.509706,0.99985933,0.67,10.0,0.8,0
-0.05450191448174213,7.5002637,1.5976301,0.5083474,0.9869875,0.67,10.0,0.8,0
-0.046527581490058534,7.643879,1.6113034,0.503497,0.9916432,0.67,10.0,0.8,0
-0.055708358822272236,7.511361,1.6012776,0.5027493,0.99589,0.67,10.0,0.8,0
-0.0654239249531956,7.7094965,1.6152751,0.50632715,0.9960135,0.67,10.0,0.8,0
-0.05016353917626093,7.5754595,1.6178818,0.509579,0.9788574,0.67,10.0,0.8,0
-0.04264847996083629,7.5035443,1.6087762,0.5051417,0.998996,0.67,10.0,0.8,0
