gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
1.2,a_fitted_matched,draw3,9.5952666,0.2894966534821154,27.71754394120248,-0.06436555661476476,0.79275,0.999525
1.2,a_fitted_matched,draw4,9.4267416,0.290621096172518,27.739670397990675,-0.0641980745304305,0.793175,0.9995
1.2,a_fitted_matched,draw5,8.969517999999999,0.2915830294139647,27.344559615740938,-0.06411686197543509,0.790125,0.999475
1.2,a_fitted_matched,draw6,9.4081235,0.2896297663979425,27.84213135645779,-0.06426768477521157,0.792475,0.999625
1.2,a_fitted_matched,draw7,9.386343,0.2909895963882575,27.77385778177475,-0.0641314176172219,0.7932,0.99955
1.2,a_fitted_matched,draw8,8.7744343,0.2919588566270427,27.399754010021514,-0.06450936350506271,0.79065,0.99945
1.2,a_fitted_matched,draw9,9.2896724,0.29116431222898176,28.065720198419992,-0.0642923767066146,0.79505,0.99955
1.2,a_fitted_matched,draw10,9.4106174,0.29060038325384396,27.747006882162264,-0.06423607587462885,0.79275,0.999525
1.2,a_fitted_matched,draw11,9.2399514,0.29141386653281165,27.70427818641807,-0.06427373878071566,0.793175,0.9995
1.2,a_fitted_matched,draw12,9.001615,0.2922749863624521,27.989692718914227,-0.06422516809163313,0.794575,0.99955
1.2,a_fitted_matched,draw13,9.279404999999999,0.2914105271676025,27.98713759856481,-0.06407523867015186,0.794175,0.99955
1.2,a_fitted_matched,draw14,8.756707,0.2931051601429101,27.53005249873109,-0.06426329432328154,0.7915,0.99945
1.2,a_fitted_matched,draw15,9.100027,0.291653263600797,27.736160269787888,-0.06418116807160941,0.793175,0.9995
1.2,a_fitted_matched,draw16,8.824644000000001,0.29220351256277693,27.702191083162358,-0.0643310905773237,0.792875,0.99955
1.2,a_fitted_matched,draw17,9.164359600000001,0.2912221376382756,27.874946311737354,-0.06433877764602855,0.79365,0.99955
1.2,a_fitted_matched,draw18,9.163282,0.29132751737902307,27.609058843792738,-0.06426274259591265,0.791375,0.9996
1.2,a_fitted_matched,draw19,9.594227,0.2900325014316309,28.081803542599612,-0.06404713996987052,0.794875,0.999575
1.2,a_fitted_matched,draw20,9.075835,0.29117433664916453,27.84567626971484,-0.06427283298270534,0.792775,0.9996
1.2,a_fitted_matched,draw21,8.654343,0.29310256707522875,27.641279290872195,-0.06435146843162091,0.791625,0.999525
1.2,a_fitted_matched,draw22,9.3433535,0.2904833157348645,27.686006546097616,-0.0643759552787627,0.792375,0.9995
1.2,a_fitted_matched,draw23,9.0587544,0.29170781289043496,27.83891215779974,-0.06431949591053954,0.793425,0.99955
1.2,a_fitted_matched,draw24,9.5608366,0.29053214130193755,27.98166369593506,-0.06407622115587411,0.79475,0.999525
1.2,a_fitted_matched,draw25,9.49885,0.2905634478507732,28.009118590580638,-0.06409413075653024,0.79465,0.999525
1.2,a_fitted_matched,draw26,9.5604694,0.29075138201211703,27.953797705193658,-0.06405113635341257,0.794475,0.999575
1.2,a_fitted_matched,draw27,9.191389,0.29138725280402367,27.66692852497382,-0.06429144288086067,0.792275,0.9995
1.2,a_fitted_matched,draw28,8.757814,0.2926716561475883,27.68491872258252,-0.0644159237484534,0.79285,0.99955
1.2,a_fitted_matched,draw29,8.96863,0.29211603131358604,27.90975350194283,-0.06432567239983808,0.793375,0.9996
