draw,g_nat,omit,median_rt,acc,gain,bound,k,net_omit,net_median_rt,net_acc
0,9.936675000000001,0.05962500000000004,186.8,0.8970733120834541,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
10,9.8839355,0.06257500000000005,185.39999999999998,0.8981839314252507,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
20,9.9938965,0.06377500000000003,186.3,0.8992981740877719,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
30,9.993732,0.06230000000000002,186.2,0.8961355460136938,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
40,9.9427843,0.06115000000000004,187.25,0.897875058058523,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
51,9.9987555,0.06082500000000002,186.70000000000005,0.8924656342439534,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
61,9.9393976,0.05989999999999995,184.6,0.8992703688690717,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
71,9.987184,0.05917499999999998,184.0,0.8957916992498625,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
81,9.983113,0.06152500000000005,186.2,0.8940374292760772,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
92,9.995955,0.05932499999999996,184.8,0.8996903307961682,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
102,9.9783397,0.05842499999999995,185.29999999999998,0.8970788338496279,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
112,9.996736,0.05982500000000002,184.9,0.8966076653437237,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
122,9.9892724,0.061675000000000035,183.7,0.8964035877042756,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
133,9.996784,0.06000000000000005,184.6,0.8993393602225312,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
143,9.998664999999999,0.06072500000000003,187.79999999999998,0.8930270332985265,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
153,9.965917,0.062324999999999964,187.50000000000003,0.895957280088226,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
163,9.994720000000001,0.05884999999999996,185.10000000000002,0.8924905769788345,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
173,9.9576414,0.06064999999999998,186.1,0.8938502131114269,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
184,9.980595,0.061450000000000005,186.0,0.8964746844624982,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
194,9.964172999999999,0.06415000000000004,185.0,0.8992148880488514,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
204,9.939153,0.05864999999999998,184.1,0.8972103252691284,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
214,9.9995136,0.06020000000000003,184.5,0.8914002205071665,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
225,9.916742,0.05889999999999995,184.85000000000002,0.8959069067330516,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
235,9.9868214,0.058274999999999966,185.0,0.8981358189081226,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
245,9.98356,0.06064999999999998,184.8,0.8995593947475216,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
255,9.9584866,0.06054999999999999,186.3,0.8966836734693877,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
266,9.980464,0.06247499999999995,186.2,0.8951430395172053,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
276,9.961765999999999,0.05972500000000003,186.0,0.8949366721734342,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
286,9.9670553,0.05987500000000001,185.60000000000002,0.8952096676036746,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
296,9.994124,0.06059999999999999,187.20000000000002,0.8973726945829951,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
306,9.999125,0.06117499999999998,187.29999999999998,0.8991677058260592,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
317,9.955567,0.06032499999999996,186.70000000000005,0.8959100263775761,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
327,9.951366,0.05887500000000001,186.6,0.8958882675089102,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
337,9.994613,0.0625,185.34999999999997,0.8996775037043493,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
347,9.951758400000001,0.061799999999999966,185.75,0.898162394402996,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
358,9.9800146,0.06020000000000003,185.79999999999998,0.8975563092442821,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
368,9.973321,0.0615,186.3,0.89531880314595,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
378,9.984772,0.060899999999999954,186.3,0.897268615170494,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
388,9.984877,0.06022499999999997,185.9,0.8992551372344434,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
399,9.9695194,0.05952500000000005,184.8,0.8953144909069848,0.8,2.0,10.0,0.13402499999999995,203.0,0.9239736915931548
