param,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,gain,k,bound,seed_filter,n,t_fixed,tag
v_Intercept,0.163,0.016,0.134,0.193,0.0,0.0,2794.0,2509.0,1.0,0.8,16.0,1.5,42,1926,0.46,g0.8_k16_b1.5_s42
v_coherence_signed,7.003,0.194,6.639,7.359,0.004,0.003,2613.0,2556.0,1.0,0.8,16.0,1.5,42,1926,0.46,g0.8_k16_b1.5_s42
a,1.428,0.013,1.404,1.453,0.0,0.0,2651.0,2110.0,1.0,0.8,16.0,1.5,42,1926,0.46,g0.8_k16_b1.5_s42
z,0.56,0.01,0.54,0.577,0.0,0.0,3086.0,2848.0,1.0,0.8,16.0,1.5,42,1926,0.46,g0.8_k16_b1.5_s42
g,0.983,0.016,0.953,1.0,0.0,0.0,2269.0,1632.0,1.0,0.8,16.0,1.5,42,1926,0.46,g0.8_k16_b1.5_s42
v(0.15),1.214,0.036,1.147,1.279,0.001,0.001,2355.0,2503.0,1.0,0.8,16.0,1.5,42,1926,0.46,g0.8_k16_b1.5_s42
v(0),0.163,0.016,0.134,0.193,0.0,0.0,2794.0,2509.0,1.0,0.8,16.0,1.5,42,1926,0.46,g0.8_k16_b1.5_s42
v(-0.15),-0.887,0.03,-0.946,-0.833,0.001,0.0,3177.0,2813.0,1.0,0.8,16.0,1.5,42,1926,0.46,g0.8_k16_b1.5_s42
g_native,15.729,0.26,15.256,16.0,0.005,0.006,2269.0,1632.0,1.0,0.8,16.0,1.5,42,1926,0.46,g0.8_k16_b1.5_s42
a_native,0.357,0.003,0.351,0.363,0.0,0.0,2651.0,2110.0,1.0,0.8,16.0,1.5,42,1926,0.46,g0.8_k16_b1.5_s42
v_native(0.15),4.856,0.144,4.588,5.116,0.003,0.002,2355.0,2503.0,1.0,0.8,16.0,1.5,42,1926,0.46,g0.8_k16_b1.5_s42
