v_Intercept,v_coherence_signed,a,z,g,t,k,gain,seed_filter
-0.0342716014628678,7.854412,1.5972841,0.49571836,0.06337416,0.43,10.0,1.2,0
-0.04060215793519583,7.7849736,1.5838056,0.4939686,0.09031534,0.43,10.0,1.2,0
-0.0421242052734712,7.8025165,1.5870771,0.49605924,0.07473385,0.43,10.0,1.2,0
-0.03169806301698118,7.79932,1.5876367,0.4917042,0.085071206,0.43,10.0,1.2,0
-0.03280254835480917,7.7933054,1.5986503,0.4920014,0.05950582,0.43,10.0,1.2,0
-0.03216579579224677,7.8212895,1.5968835,0.49162996,0.05812812,0.43,10.0,1.2,0
-0.028772176864587076,7.8404093,1.5862311,0.4911033,0.07756138,0.43,10.0,1.2,0
-0.04328108758294244,7.827997,1.5925679,0.4947412,0.0746001,0.43,10.0,1.2,0
-0.033658026774158585,7.83078,1.5766106,0.49276227,0.10122156,0.43,10.0,1.2,0
-0.030634549031639924,7.790246,1.6044105,0.49283278,0.045503616,0.43,10.0,1.2,0
-0.03770462970024703,7.8156404,1.5856111,0.4921013,0.090416074,0.43,10.0,1.2,0
-0.026833288564692026,7.786725,1.602944,0.49034533,0.051775098,0.43,10.0,1.2,0
-0.02967617849970326,7.724188,1.5848522,0.49404767,0.068137646,0.43,10.0,1.2,0
-0.02548784328656125,7.8323298,1.592212,0.49068815,0.0831095,0.43,10.0,1.2,0
-0.036885662678173115,7.8568106,1.5935788,0.49131072,0.07875693,0.43,10.0,1.2,0
-0.03729178780587889,7.803109,1.6011264,0.49472162,0.056233525,0.43,10.0,1.2,0
-0.037802232252506715,7.8802614,1.5900211,0.49397627,0.08844292,0.43,10.0,1.2,0
-0.038036426643407645,7.7557564,1.6042154,0.49325025,0.044992566,0.43,10.0,1.2,0
-0.039971879043744926,7.725455,1.597886,0.4932085,0.050684452,0.43,10.0,1.2,0
-0.048217521343727573,7.8444004,1.5848529,0.4949392,0.08442986,0.43,10.0,1.2,0
-0.038774158818703136,7.7643504,1.5880924,0.49610955,0.07337141,0.43,10.0,1.2,0
-0.02993150025769618,7.838724,1.602077,0.49188045,0.06257582,0.43,10.0,1.2,0
