acoh,is_correct,quantile,rt,proportion,n,draw,gain,bound,k
0.09,True,0.25,111.15,0.9332924398098451,6086,26,0.8,2.0,10.0
0.09,True,0.5,188.3,0.9332924398098451,6086,26,0.8,2.0,10.0
0.09,True,0.75,318.50000000000006,0.9332924398098451,6086,26,0.8,2.0,10.0
0.12,False,0.25,80.69999999999999,0.027331189710610933,187,26,0.8,2.0,10.0
0.12,False,0.5,125.1,0.027331189710610933,187,26,0.8,2.0,10.0
0.12,False,0.75,206.70000000000005,0.027331189710610933,187,26,0.8,2.0,10.0
0.12,True,0.25,96.89999999999999,0.9726688102893891,6655,26,0.8,2.0,10.0
0.12,True,0.5,160.99999999999997,0.9726688102893891,6655,26,0.8,2.0,10.0
0.12,True,0.75,263.1,0.9726688102893891,6655,26,0.8,2.0,10.0
0.15,False,0.25,79.80000000000001,0.013579728405431892,97,26,0.8,2.0,10.0
0.15,False,0.5,126.2,0.013579728405431892,97,26,0.8,2.0,10.0
0.15,False,0.75,208.90000000000003,0.013579728405431892,97,26,0.8,2.0,10.0
0.15,True,0.25,82.69999999999999,0.9864202715945681,7046,26,0.8,2.0,10.0
0.15,True,0.5,131.6,0.9864202715945681,7046,26,0.8,2.0,10.0
0.15,True,0.75,212.60000000000005,0.9864202715945681,7046,26,0.8,2.0,10.0
0.0,False,0.25,147.57500000000002,0.5105601469237833,1112,33,0.8,2.0,10.0
0.0,False,0.5,281.1,0.5105601469237833,1112,33,0.8,2.0,10.0
0.0,False,0.75,460.27500000000003,0.5105601469237833,1112,33,0.8,2.0,10.0
0.0,True,0.25,140.75,0.48943985307621674,1066,33,0.8,2.0,10.0
0.0,True,0.5,262.25000000000006,0.48943985307621674,1066,33,0.8,2.0,10.0
0.0,True,0.75,437.85,0.48943985307621674,1066,33,0.8,2.0,10.0
0.03,False,0.25,135.7,0.2850064627315812,1323,33,0.8,2.0,10.0
0.03,False,0.5,252.30000000000007,0.2850064627315812,1323,33,0.8,2.0,10.0
0.03,False,0.75,409.55000000000007,0.2850064627315812,1323,33,0.8,2.0,10.0
0.03,True,0.25,133.7,0.7149935372684187,3319,33,0.8,2.0,10.0
0.03,True,0.5,244.70000000000005,0.7149935372684187,3319,33,0.8,2.0,10.0
0.03,True,0.75,406.79999999999995,0.7149935372684187,3319,33,0.8,2.0,10.0
0.06,False,0.25,107.69999999999999,0.1448122803772887,783,33,0.8,2.0,10.0
0.06,False,0.5,213.50000000000003,0.1448122803772887,783,33,0.8,2.0,10.0
0.06,False,0.75,368.95000000000005,0.1448122803772887,783,33,0.8,2.0,10.0
0.06,True,0.25,125.125,0.8551877196227113,4624,33,0.8,2.0,10.0
0.06,True,0.5,220.40000000000003,0.8551877196227113,4624,33,0.8,2.0,10.0
0.06,True,0.75,374.225,0.8551877196227113,4624,33,0.8,2.0,10.0
0.09,False,0.25,90.49999999999999,0.06545230009262118,424,33,0.8,2.0,10.0
0.09,False,0.5,162.0,0.06545230009262118,424,33,0.8,2.0,10.0
0.09,False,0.75,285.02500000000003,0.06545230009262118,424,33,0.8,2.0,10.0
0.09,True,0.25,112.425,0.9345476999073788,6054,33,0.8,2.0,10.0
0.09,True,0.5,191.60000000000002,0.9345476999073788,6054,33,0.8,2.0,10.0
0.09,True,0.75,319.875,0.9345476999073788,6054,33,0.8,2.0,10.0
0.12,False,0.25,79.9,0.029398859148749453,201,33,0.8,2.0,10.0
0.12,False,0.5,145.29999999999998,0.029398859148749453,201,33,0.8,2.0,10.0
0.12,False,0.75,262.50000000000006,0.029398859148749453,201,33,0.8,2.0,10.0
0.12,True,0.25,95.1,0.9706011408512506,6636,33,0.8,2.0,10.0
0.12,True,0.5,160.70000000000002,0.9706011408512506,6636,33,0.8,2.0,10.0
0.12,True,0.75,266.70000000000005,0.9706011408512506,6636,33,0.8,2.0,10.0
0.15,False,0.25,78.2,0.014985994397759104,107,33,0.8,2.0,10.0
0.15,False,0.5,149.2,0.014985994397759104,107,33,0.8,2.0,10.0
0.15,False,0.75,203.85000000000002,0.014985994397759104,107,33,0.8,2.0,10.0
0.15,True,0.25,84.1,0.985014005602241,7033,33,0.8,2.0,10.0
0.15,True,0.5,136.4,0.985014005602241,7033,33,0.8,2.0,10.0
0.15,True,0.75,216.70000000000005,0.985014005602241,7033,33,0.8,2.0,10.0
0.0,False,0.25,141.4,0.5013661202185792,1101,41,0.8,2.0,10.0
0.0,False,0.5,260.1000000000001,0.5013661202185792,1101,41,0.8,2.0,10.0
0.0,False,0.75,422.1,0.5013661202185792,1101,41,0.8,2.0,10.0
0.0,True,0.25,138.75,0.49863387978142076,1095,41,0.8,2.0,10.0
0.0,True,0.5,255.80000000000004,0.49863387978142076,1095,41,0.8,2.0,10.0
0.0,True,0.75,424.75,0.49863387978142076,1095,41,0.8,2.0,10.0
0.03,False,0.25,131.725,0.2903566153196877,1376,41,0.8,2.0,10.0
0.03,False,0.5,245.35000000000005,0.2903566153196877,1376,41,0.8,2.0,10.0
0.03,False,0.75,416.20000000000005,0.2903566153196877,1376,41,0.8,2.0,10.0
0.03,True,0.25,135.8,0.7096433846803123,3363,41,0.8,2.0,10.0
0.03,True,0.5,245.70000000000002,0.7096433846803123,3363,41,0.8,2.0,10.0
0.03,True,0.75,418.6500000000001,0.7096433846803123,3363,41,0.8,2.0,10.0
0.06,False,0.25,106.4,0.14025735294117647,763,41,0.8,2.0,10.0
0.06,False,0.5,209.00000000000003,0.14025735294117647,763,41,0.8,2.0,10.0
0.06,False,0.75,354.40000000000003,0.14025735294117647,763,41,0.8,2.0,10.0
0.06,True,0.25,127.1,0.8597426470588235,4677,41,0.8,2.0,10.0
0.06,True,0.5,224.30000000000004,0.8597426470588235,4677,41,0.8,2.0,10.0
0.06,True,0.75,372.50000000000006,0.8597426470588235,4677,41,0.8,2.0,10.0
0.09,False,0.25,93.35,0.06748654880860876,439,41,0.8,2.0,10.0
0.09,False,0.5,173.1,0.06748654880860876,439,41,0.8,2.0,10.0
0.09,False,0.75,322.75,0.06748654880860876,439,41,0.8,2.0,10.0
0.09,True,0.25,108.3,0.9325134511913913,6066,41,0.8,2.0,10.0
0.09,True,0.5,186.7,0.9325134511913913,6066,41,0.8,2.0,10.0
0.09,True,0.75,316.4750000000001,0.9325134511913913,6066,41,0.8,2.0,10.0
0.12,False,0.25,83.59999999999998,0.02944192178116303,201,41,0.8,2.0,10.0
0.12,False,0.5,133.3,0.02944192178116303,201,41,0.8,2.0,10.0
0.12,False,0.75,260.8,0.02944192178116303,201,41,0.8,2.0,10.0
0.12,True,0.25,94.6,0.970558078218837,6626,41,0.8,2.0,10.0
0.12,True,0.5,157.65,0.970558078218837,6626,41,0.8,2.0,10.0
0.12,True,0.75,264.90000000000003,0.970558078218837,6626,41,0.8,2.0,10.0
0.15,False,0.25,70.44999999999999,0.012736179146256124,91,41,0.8,2.0,10.0
0.15,False,0.5,105.00000000000001,0.012736179146256124,91,41,0.8,2.0,10.0
0.15,False,0.75,163.6,0.012736179146256124,91,41,0.8,2.0,10.0
0.15,True,0.25,85.1,0.9872638208537439,7054,41,0.8,2.0,10.0
0.15,True,0.5,135.45,0.9872638208537439,7054,41,0.8,2.0,10.0
0.15,True,0.75,213.50000000000003,0.9872638208537439,7054,41,0.8,2.0,10.0
0.0,False,0.25,126.19999999999999,0.48997265268915224,1075,52,0.8,2.0,10.0
0.0,False,0.5,248.60000000000002,0.48997265268915224,1075,52,0.8,2.0,10.0
0.0,False,0.75,431.20000000000005,0.48997265268915224,1075,52,0.8,2.0,10.0
0.0,True,0.25,134.09999999999997,0.5100273473108478,1119,52,0.8,2.0,10.0
0.0,True,0.5,239.20000000000002,0.5100273473108478,1119,52,0.8,2.0,10.0
0.0,True,0.75,404.0,0.5100273473108478,1119,52,0.8,2.0,10.0
0.03,False,0.25,125.45,0.2947301317467063,1387,52,0.8,2.0,10.0
0.03,False,0.5,243.20000000000002,0.2947301317467063,1387,52,0.8,2.0,10.0
0.03,False,0.75,415.4000000000001,0.2947301317467063,1387,52,0.8,2.0,10.0
0.03,True,0.25,135.09999999999997,0.7052698682532936,3319,52,0.8,2.0,10.0
0.03,True,0.5,238.60000000000005,0.7052698682532936,3319,52,0.8,2.0,10.0
0.03,True,0.75,400.34999999999997,0.7052698682532936,3319,52,0.8,2.0,10.0
0.06,False,0.25,106.97500000000001,0.1486810551558753,806,52,0.8,2.0,10.0
0.06,False,0.5,194.9,0.1486810551558753,806,52,0.8,2.0,10.0
0.06,False,0.75,339.32500000000005,0.1486810551558753,806,52,0.8,2.0,10.0
0.06,True,0.25,121.0,0.8513189448441247,4615,52,0.8,2.0,10.0
0.06,True,0.5,223.40000000000003,0.8513189448441247,4615,52,0.8,2.0,10.0
0.06,True,0.75,381.70000000000005,0.8513189448441247,4615,52,0.8,2.0,10.0
0.09,False,0.25,96.6,0.06717109326744904,435,52,0.8,2.0,10.0
0.09,False,0.5,180.6,0.06717109326744904,435,52,0.8,2.0,10.0
0.09,False,0.75,305.55000000000007,0.06717109326744904,435,52,0.8,2.0,10.0
0.09,True,0.25,111.39999999999999,0.9328289067325509,6041,52,0.8,2.0,10.0
0.09,True,0.5,196.9,0.9328289067325509,6041,52,0.8,2.0,10.0
0.09,True,0.75,321.00000000000006,0.9328289067325509,6041,52,0.8,2.0,10.0
0.12,False,0.25,86.87499999999999,0.028917774207682198,198,52,0.8,2.0,10.0
0.12,False,0.5,156.59999999999997,0.028917774207682198,198,52,0.8,2.0,10.0
0.12,False,0.75,256.57500000000005,0.028917774207682198,198,52,0.8,2.0,10.0
0.12,True,0.25,94.39999999999999,0.9710822257923178,6649,52,0.8,2.0,10.0
0.12,True,0.5,158.6,0.9710822257923178,6649,52,0.8,2.0,10.0
0.12,True,0.75,261.1,0.9710822257923178,6649,52,0.8,2.0,10.0
0.15,False,0.25,72.85,0.013871374527112233,99,52,0.8,2.0,10.0
0.15,False,0.5,127.6,0.013871374527112233,99,52,0.8,2.0,10.0
0.15,False,0.75,249.40000000000003,0.013871374527112233,99,52,0.8,2.0,10.0
0.15,True,0.25,85.7,0.9861286254728878,7038,52,0.8,2.0,10.0
0.15,True,0.5,135.79999999999998,0.9861286254728878,7038,52,0.8,2.0,10.0
0.15,True,0.75,219.37500000000003,0.9861286254728878,7038,52,0.8,2.0,10.0
0.0,False,0.25,137.55,0.4930426716141002,1063,56,0.8,2.0,10.0
0.0,False,0.5,247.90000000000006,0.4930426716141002,1063,56,0.8,2.0,10.0
0.0,False,0.75,433.4,0.4930426716141002,1063,56,0.8,2.0,10.0
0.0,True,0.25,137.79999999999998,0.5069573283858998,1093,56,0.8,2.0,10.0
0.0,True,0.5,259.8,0.5069573283858998,1093,56,0.8,2.0,10.0
0.0,True,0.75,431.70000000000005,0.5069573283858998,1093,56,0.8,2.0,10.0
0.03,False,0.25,123.60000000000001,0.2976139752876012,1397,56,0.8,2.0,10.0
0.03,False,0.5,239.80000000000007,0.2976139752876012,1397,56,0.8,2.0,10.0
0.03,False,0.75,409.3,0.2976139752876012,1397,56,0.8,2.0,10.0
0.03,True,0.25,132.6,0.7023860247123989,3297,56,0.8,2.0,10.0
0.03,True,0.5,247.8,0.7023860247123989,3297,56,0.8,2.0,10.0
0.03,True,0.75,414.9,0.7023860247123989,3297,56,0.8,2.0,10.0
0.06,False,0.25,104.10000000000001,0.14275188800884142,775,56,0.8,2.0,10.0
0.06,False,0.5,195.49999999999997,0.14275188800884142,775,56,0.8,2.0,10.0
0.06,False,0.75,359.30000000000007,0.14275188800884142,775,56,0.8,2.0,10.0
0.06,True,0.25,123.74999999999999,0.8572481119911586,4654,56,0.8,2.0,10.0
0.06,True,0.5,221.65000000000003,0.8572481119911586,4654,56,0.8,2.0,10.0
0.06,True,0.75,384.17500000000007,0.8572481119911586,4654,56,0.8,2.0,10.0
0.09,False,0.25,99.475,0.0585335797905114,380,56,0.8,2.0,10.0
0.09,False,0.5,170.25,0.0585335797905114,380,56,0.8,2.0,10.0
0.09,False,0.75,337.75,0.0585335797905114,380,56,0.8,2.0,10.0
0.09,True,0.25,111.125,0.9414664202094886,6112,56,0.8,2.0,10.0
0.09,True,0.5,188.25,0.9414664202094886,6112,56,0.8,2.0,10.0
0.09,True,0.75,317.525,0.9414664202094886,6112,56,0.8,2.0,10.0
0.12,False,0.25,75.3,0.029944493134677185,205,56,0.8,2.0,10.0
0.12,False,0.5,135.79999999999998,0.029944493134677185,205,56,0.8,2.0,10.0
0.12,False,0.75,241.20000000000002,0.029944493134677185,205,56,0.8,2.0,10.0
0.12,True,0.25,95.8,0.9700555068653228,6641,56,0.8,2.0,10.0
0.12,True,0.5,158.39999999999998,0.9700555068653228,6641,56,0.8,2.0,10.0
0.12,True,0.75,264.50000000000006,0.9700555068653228,6641,56,0.8,2.0,10.0
0.15,False,0.25,63.7,0.011644219977553312,83,56,0.8,2.0,10.0
0.15,False,0.5,106.5,0.011644219977553312,83,56,0.8,2.0,10.0
0.15,False,0.75,194.9,0.011644219977553312,83,56,0.8,2.0,10.0
0.15,True,0.25,83.19999999999999,0.9883557800224467,7045,56,0.8,2.0,10.0
0.15,True,0.5,134.6,0.9883557800224467,7045,56,0.8,2.0,10.0
0.15,True,0.75,216.8,0.9883557800224467,7045,56,0.8,2.0,10.0
0.0,False,0.25,142.7,0.4872389791183295,1050,57,0.8,2.0,10.0
0.0,False,0.5,259.90000000000003,0.4872389791183295,1050,57,0.8,2.0,10.0
0.0,False,0.75,428.65000000000003,0.4872389791183295,1050,57,0.8,2.0,10.0
0.0,True,0.25,133.79999999999998,0.5127610208816705,1105,57,0.8,2.0,10.0
0.0,True,0.5,250.20000000000005,0.5127610208816705,1105,57,0.8,2.0,10.0
0.0,True,0.75,424.8,0.5127610208816705,1105,57,0.8,2.0,10.0
0.03,False,0.25,126.89999999999999,0.29333619027212343,1369,57,0.8,2.0,10.0
0.03,False,0.5,239.00000000000006,0.29333619027212343,1369,57,0.8,2.0,10.0
0.03,False,0.75,409.90000000000003,0.29333619027212343,1369,57,0.8,2.0,10.0
0.03,True,0.25,134.725,0.7066638097278766,3298,57,0.8,2.0,10.0
