v_Intercept,v_coherence_signed,a,z,g,t,k,gain,seed_filter
0.0959342755296665,9.230586,1.0213375,0.5668542,0.9806969,0.39,10.0,1.0,42
0.0906099914214415,8.717123,1.0209885,0.5549584,0.9763477,0.39,10.0,1.0,42
0.1067834120236322,8.965898,1.011863,0.56456953,0.98740566,0.39,10.0,1.0,42
0.1381553350039617,8.769987,1.0120152,0.55938625,0.9545536,0.39,10.0,1.0,42
0.0918777146654759,8.927083,1.021336,0.5692558,0.993139,0.39,10.0,1.0,42
0.0851743421191442,9.233296,1.0260459,0.57583916,0.9744203,0.39,10.0,1.0,42
0.1490486154766503,8.772743,1.0260189,0.5461106,0.9788046,0.39,10.0,1.0,42
0.1178924519456699,9.262104,1.0258733,0.5646003,0.98943245,0.39,10.0,1.0,42
0.1116795403398349,9.101255,1.0481167,0.5618536,0.9323932,0.39,10.0,1.0,42
0.1092591243659805,8.806672,1.0126132,0.5548788,0.98671496,0.39,10.0,1.0,42
0.136002836552316,9.485729,1.034909,0.5609013,0.93447125,0.39,10.0,1.0,42
0.1370361339018674,8.842426,1.0119792,0.55866325,0.9541191,0.39,10.0,1.0,42
0.0814181732032485,8.373728,1.0357686,0.5714399,0.9424796,0.39,10.0,1.0,42
0.1365929099983108,8.898225,1.0401754,0.558612,0.9878204,0.39,10.0,1.0,42
0.1106145059895181,8.614869,1.0352391,0.5638526,0.97250724,0.39,10.0,1.0,42
0.1348671222640899,9.018193,1.0262533,0.55286103,0.9885452,0.39,10.0,1.0,42
0.0984344703544356,8.999606,1.0325811,0.5641925,0.97766125,0.39,10.0,1.0,42
0.0996443800457971,8.624488,1.0132155,0.5691524,0.9811982,0.39,10.0,1.0,42
0.0909139384153132,8.392459,1.0168883,0.56821376,0.95340145,0.39,10.0,1.0,42
0.1318341443438329,8.7056875,1.0227195,0.55660176,0.90669525,0.39,10.0,1.0,42
0.1242305893219544,9.223318,1.0368336,0.5547551,0.9755707,0.39,10.0,1.0,42
0.1078620551344387,8.803349,1.0234584,0.544776,0.9988494,0.39,10.0,1.0,42
0.1470310903981119,8.709826,1.0298011,0.5616682,0.933427,0.39,10.0,1.0,42
0.1385862135457132,8.889308,1.0177791,0.53817654,0.9904207,0.39,10.0,1.0,42
0.0998055843360916,9.046591,1.0429473,0.55624235,0.9589834,0.39,10.0,1.0,42
0.1026594623535095,9.00496,1.0266638,0.5489353,0.9503497,0.39,10.0,1.0,42
0.1046330672896696,8.493073,0.9990485,0.5712733,0.98092234,0.39,10.0,1.0,42
0.105491176196234,8.964473,1.0271897,0.55637866,0.9859253,0.39,10.0,1.0,42
0.1488480774529711,8.795088,1.039422,0.5549982,0.978505,0.39,10.0,1.0,42
0.1152211562139476,9.134005,1.0371852,0.5791498,0.9775125,0.39,10.0,1.0,42
0.1063950065047086,8.9536915,1.0230865,0.5643952,0.9540241,0.39,10.0,1.0,42
0.1193696269721449,8.629497,1.023091,0.5424569,0.9977164,0.39,10.0,1.0,42
0.1268577887204462,8.722868,1.0365481,0.5556157,0.92084527,0.39,10.0,1.0,42
0.0897123819744897,8.604427,1.0361704,0.5705715,0.86575544,0.39,10.0,1.0,42
0.0716620043332208,9.11635,1.0253655,0.5677457,0.9982432,0.39,10.0,1.0,42
0.0998389638736396,8.925638,1.024009,0.54897547,0.9469563,0.39,10.0,1.0,42
0.1790718140726337,9.066324,1.0164019,0.5538705,0.9913721,0.39,10.0,1.0,42
0.0927914046476742,8.615576,1.0077246,0.559106,0.99623466,0.39,10.0,1.0,42
0.139417950853795,9.435883,1.0306635,0.5480922,0.9819665,0.39,10.0,1.0,42
0.1122379793576104,9.040428,1.035894,0.5655156,0.9965862,0.39,10.0,1.0,42
0.1048692245521621,8.789797,1.0309404,0.5589219,0.91643,0.39,10.0,1.0,42
0.1473773366702582,9.104204,1.0335776,0.5536328,0.9832516,0.39,10.0,1.0,42
0.0922854096139361,8.796497,1.0129342,0.5635274,0.9943576,0.39,10.0,1.0,42
0.0721613127339579,8.621276,1.0275662,0.57132256,0.9423872,0.39,10.0,1.0,42
0.1051339661668918,8.768101,1.0211241,0.5456744,0.98784935,0.39,10.0,1.0,42
0.1171792725236239,8.649605,1.0219809,0.556483,0.9848262,0.39,10.0,1.0,42
0.122114412674684,9.030447,1.023008,0.55846184,0.9821129,0.39,10.0,1.0,42
0.1219160961388108,8.98943,1.0274107,0.55474883,0.9897871,0.39,10.0,1.0,42
0.1024657209316093,9.091749,1.0407465,0.5587228,0.980811,0.39,10.0,1.0,42
0.1172052672009668,8.890104,1.0134234,0.54861295,0.9916612,0.39,10.0,1.0,42
0.1294931940181938,8.744025,1.0279423,0.55960447,0.9661976,0.39,10.0,1.0,42
0.1491264218080019,8.261266,1.015857,0.5514088,0.98814094,0.39,10.0,1.0,42
0.1185114070265469,8.828168,1.0219568,0.55144924,0.9762145,0.39,10.0,1.0,42
0.0474598965998403,8.797396,1.0273527,0.57686675,0.9787185,0.39,10.0,1.0,42
0.1256304294647339,9.170165,1.0215843,0.5599695,0.9956863,0.39,10.0,1.0,42
0.0932181835365677,8.758352,1.0317411,0.5591777,0.95144355,0.39,10.0,1.0,42
0.1223289645506528,8.875189,1.0329777,0.56161124,0.9891201,0.39,10.0,1.0,42
0.1165448362124945,8.822957,1.0153282,0.54511034,0.99772596,0.39,10.0,1.0,42
0.1063298884183467,9.704872,1.028348,0.57061726,0.998716,0.39,10.0,1.0,42
0.0919978096107681,8.971475,1.0481137,0.5693589,0.94473064,0.39,10.0,1.0,42
0.0891021954989385,8.977399,1.0509617,0.5605104,0.91573584,0.39,10.0,1.0,42
0.162317039914026,8.923951,1.0216686,0.54855925,0.98329854,0.39,10.0,1.0,42
0.1056553280855228,9.364584,1.0289582,0.5668589,0.9927659,0.39,10.0,1.0,42
0.1286107545864128,8.412261,1.0214189,0.5617276,0.99965394,0.39,10.0,1.0,42
0.1322294337477139,9.14247,1.0222468,0.55118006,0.9875696,0.39,10.0,1.0,42
0.1035426640940572,8.924914,1.0273541,0.54594123,0.9713354,0.39,10.0,1.0,42
0.0957489982635559,9.283242,1.0268925,0.55407023,0.9988408,0.39,10.0,1.0,42
0.0822116092116178,9.089794,1.0316802,0.55780226,0.9761243,0.39,10.0,1.0,42
0.0995862630373968,8.7058525,1.0241683,0.5556064,0.9804821,0.39,10.0,1.0,42
0.1088420526011434,8.696673,1.0248936,0.55472803,0.9628124,0.39,10.0,1.0,42
0.1161305576049254,9.123894,1.0192063,0.56197953,0.97092736,0.39,10.0,1.0,42
0.104809905264325,8.938849,1.0322021,0.5505376,0.9712752,0.39,10.0,1.0,42
0.1080604899144602,8.65047,1.026645,0.5690979,0.99341094,0.39,10.0,1.0,42
0.112100426706379,9.188876,1.0266515,0.55405337,0.98716164,0.39,10.0,1.0,42
0.1058163173690826,8.6426115,1.0425159,0.5705069,0.9918934,0.39,10.0,1.0,42
0.0769968193566393,9.184287,1.0355028,0.5667134,0.950186,0.39,10.0,1.0,42
0.1480381161989812,9.35957,1.0267463,0.5540949,0.997504,0.39,10.0,1.0,42
0.1329387445201376,9.055527,1.0330727,0.567179,0.95193624,0.39,10.0,1.0,42
0.0734371713168157,8.899537,1.0277448,0.5747189,0.98475957,0.39,10.0,1.0,42
0.0624175840198157,9.080685,1.0189756,0.5642036,0.9844065,0.39,10.0,1.0,42
0.1204407277231464,8.818865,1.0084928,0.5583892,0.99801576,0.39,10.0,1.0,42
0.0909558006852327,8.34277,1.0155741,0.561791,0.99081445,0.39,10.0,1.0,42
0.1330535820251954,9.138428,1.0306854,0.55184597,0.97165287,0.39,10.0,1.0,42
0.1086414831387017,8.935111,1.0229236,0.5594035,0.9938508,0.39,10.0,1.0,42
0.125818344911258,9.207889,1.0443615,0.5505,0.96282625,0.39,10.0,1.0,42
0.1321211973889796,8.582464,1.0262498,0.55892473,0.973191,0.39,10.0,1.0,42
0.1266019646294848,8.356323,1.0232657,0.55034333,0.9797571,0.39,10.0,1.0,42
0.1259155213426731,9.249695,1.0372857,0.5644095,0.98285437,0.39,10.0,1.0,42
0.0891838201778924,8.530793,1.0201478,0.5608838,0.998006,0.39,10.0,1.0,42
0.1194892253569945,8.609281,1.025386,0.55418164,0.9958867,0.39,10.0,1.0,42
0.0992120978062998,9.071444,1.0333843,0.55187947,0.8997607,0.39,10.0,1.0,42
0.0485188396469146,9.093273,1.0174243,0.5744782,0.967777,0.39,10.0,1.0,42
0.1105174551984829,9.471159,1.0288161,0.5651119,0.99596226,0.39,10.0,1.0,42
0.1020832333153856,8.829937,1.0295308,0.57318777,0.90955627,0.39,10.0,1.0,42
0.0992555622299591,8.797896,1.0107394,0.54761535,0.9528321,0.39,10.0,1.0,42
0.1129023142185861,9.189828,1.0322306,0.55714643,0.9315169,0.39,10.0,1.0,42
0.0959354413248494,8.942192,1.0509211,0.55715793,0.93165815,0.39,10.0,1.0,42
0.0826844408421334,8.9436865,1.0085421,0.5610205,0.9822813,0.39,10.0,1.0,42
0.1044236522399351,9.076781,1.0303953,0.56375283,0.9799688,0.39,10.0,1.0,42
0.0971081962470779,8.912135,1.031212,0.56949806,0.9890039,0.39,10.0,1.0,42
0.0896220403300497,9.024814,1.0337747,0.5527464,0.9085617,0.39,10.0,1.0,42
0.1049967548316848,8.68836,1.0168002,0.5512799,0.9835708,0.39,10.0,1.0,42
0.1507701235448191,8.988457,1.0344745,0.56241775,0.91582906,0.39,10.0,1.0,42
0.144728576434638,9.111086,1.0243262,0.5591815,0.9829024,0.39,10.0,1.0,42
0.1186502083986699,8.542404,1.0206188,0.57043695,0.9931861,0.39,10.0,1.0,42
0.0878900420355175,8.6397085,1.0268295,0.5688054,0.98364985,0.39,10.0,1.0,42
0.0761898678529238,9.031721,1.0218158,0.5543949,0.9365617,0.39,10.0,1.0,42
0.0836782660321864,9.1426525,1.0232655,0.57344484,0.97918534,0.39,10.0,1.0,42
0.1275216271165377,9.008494,1.0179638,0.56024456,0.97096515,0.39,10.0,1.0,42
0.1416303421739108,9.028957,1.0204608,0.5607286,0.98722017,0.39,10.0,1.0,42
0.0732201589802224,8.567207,1.0123905,0.5651323,0.9939556,0.39,10.0,1.0,42
0.1163331380014668,8.742248,1.022519,0.54952645,0.938722,0.39,10.0,1.0,42
0.1214116609645988,9.097424,1.0318582,0.56157213,0.97524107,0.39,10.0,1.0,42
0.1166158344941531,9.213801,1.0241877,0.55136925,0.97118115,0.39,10.0,1.0,42
0.0892294570295987,8.445082,1.0138934,0.5648933,0.993292,0.39,10.0,1.0,42
0.1098321222255607,8.649837,1.0293133,0.5586257,0.98764944,0.39,10.0,1.0,42
0.1255918203709359,9.451747,1.0249941,0.5635162,0.9982444,0.39,10.0,1.0,42
0.129897904271831,9.03054,1.0244366,0.5496935,0.9998598,0.39,10.0,1.0,42
0.0880580773286685,9.104202,1.0352303,0.56946737,0.9773599,0.39,10.0,1.0,42
0.1227734025255711,9.588195,1.0203642,0.5432796,0.98511314,0.39,10.0,1.0,42
0.1038307678436707,8.969782,1.0226864,0.56506807,0.99722457,0.39,10.0,1.0,42
0.129833089469191,9.070239,1.0278283,0.5624197,0.9789071,0.39,10.0,1.0,42
0.1272704071893481,8.719935,1.0183792,0.5592087,0.9545661,0.39,10.0,1.0,42
0.0489957936732229,9.288581,1.0322156,0.58306366,0.97621393,0.39,10.0,1.0,42
0.0779531059762041,8.646923,1.0208852,0.5644533,0.8873557,0.39,10.0,1.0,42
0.0677647287907724,8.645747,1.026757,0.5658404,0.88953614,0.39,10.0,1.0,42
0.0827181896752489,9.131647,1.0256276,0.5719377,0.9997263,0.39,10.0,1.0,42
0.129100320659324,9.131862,1.040033,0.56296134,0.92527056,0.39,10.0,1.0,42
0.1345032799172258,8.904303,1.0327631,0.56043565,0.9909153,0.39,10.0,1.0,42
0.1032441332440576,9.095686,1.021248,0.55683076,0.9992038,0.39,10.0,1.0,42
0.1442381124171561,8.814748,1.0136502,0.56362677,0.99078655,0.39,10.0,1.0,42
0.0838968360113476,9.185071,1.0254507,0.56142336,0.98858964,0.39,10.0,1.0,42
0.1000320853116756,8.925924,1.0365407,0.56031424,0.87340367,0.39,10.0,1.0,42
0.0964407637410746,9.1882,1.0216628,0.5656048,0.991542,0.39,10.0,1.0,42
0.1262143110225578,8.776422,1.0331731,0.5545383,0.9392525,0.39,10.0,1.0,42
0.1306109369541695,8.736421,1.026807,0.5446813,0.99405587,0.39,10.0,1.0,42
0.1270317620791509,8.876878,1.0198528,0.54934245,0.9292922,0.39,10.0,1.0,42
0.1177750381056913,9.242992,1.0346841,0.54268867,0.9812118,0.39,10.0,1.0,42
0.0521402047679037,8.801258,1.0418005,0.58689326,0.9475335,0.39,10.0,1.0,42
0.0919647757084909,8.716947,1.0255008,0.5646583,0.9913815,0.39,10.0,1.0,42
0.1290356969737815,9.456184,1.0203716,0.541619,0.9878423,0.39,10.0,1.0,42
0.1404606833486614,9.370317,1.0316266,0.5533645,0.98615336,0.39,10.0,1.0,42
0.1262440653172189,8.786279,1.0225044,0.5627819,0.94424,0.39,10.0,1.0,42
0.0812983275319865,9.53662,1.0235718,0.5740955,0.93114185,0.39,10.0,1.0,42
0.1329685293553109,9.124339,1.011414,0.5462521,0.992494,0.39,10.0,1.0,42
0.1339593058072015,9.1786175,1.0314093,0.55894005,0.9610605,0.39,10.0,1.0,42
0.1393614862820428,9.012168,1.005417,0.5557288,0.9947548,0.39,10.0,1.0,42
0.1287784369245082,9.206055,1.0339825,0.55448824,0.9807801,0.39,10.0,1.0,42
0.1209109877966687,8.963163,1.0224955,0.55065346,0.999087,0.39,10.0,1.0,42
0.0929368446441833,8.68923,1.0294013,0.5562788,0.9426638,0.39,10.0,1.0,42
0.0620652284029729,8.8464575,1.0288482,0.56885153,0.93134844,0.39,10.0,1.0,42
0.0913280277787325,8.80229,1.0234907,0.5599591,0.9241077,0.39,10.0,1.0,42
0.1304505299661823,9.025691,1.0396618,0.5716324,0.96582484,0.39,10.0,1.0,42
0.1358137291275666,8.649201,1.0246414,0.5571191,0.9494163,0.39,10.0,1.0,42
0.1387275312611,8.596053,1.0130094,0.55084234,0.9999473,0.39,10.0,1.0,42
0.1139104213599929,8.7922125,1.0354301,0.55856794,0.98924017,0.39,10.0,1.0,42
0.1549473485774649,9.311534,1.0253177,0.55002916,0.98318946,0.39,10.0,1.0,42
0.1279146789214415,8.831335,1.0215096,0.5612586,0.9855962,0.39,10.0,1.0,42
0.1135572082198454,8.977047,1.0176903,0.5583239,0.9707954,0.39,10.0,1.0,42
0.1384994422935531,8.790181,1.0208542,0.5498317,0.9864485,0.39,10.0,1.0,42
0.0591971557938264,8.9632845,1.0177401,0.56962717,0.985518,0.39,10.0,1.0,42
0.1094465706200303,8.600231,1.0147485,0.56241375,0.97748494,0.39,10.0,1.0,42
0.0928350887413254,8.77455,1.0322632,0.56650597,0.93363535,0.39,10.0,1.0,42
0.112188093456811,8.770127,1.0360363,0.5523237,0.9924748,0.39,10.0,1.0,42
0.1172578622821815,8.817192,1.0099359,0.5667992,0.97317314,0.39,10.0,1.0,42
0.0743540266950527,9.192877,1.019414,0.564667,0.9856801,0.39,10.0,1.0,42
0.1229277276515005,8.635376,1.0232698,0.5504672,0.94604766,0.39,10.0,1.0,42
0.0915966656403933,9.356566,1.022187,0.55218464,0.986712,0.39,10.0,1.0,42
0.1101407171872431,9.241105,1.024111,0.5528148,0.96688175,0.39,10.0,1.0,42
0.1040488361022276,9.059759,1.0381515,0.5705346,0.96583724,0.39,10.0,1.0,42
0.1113163837402282,9.067777,1.0243047,0.55670285,0.99850667,0.39,10.0,1.0,42
0.1358695246174722,9.221401,1.0292788,0.5389905,0.97246003,0.39,10.0,1.0,42
0.1158985868197882,8.766144,1.0274597,0.549407,0.89183414,0.39,10.0,1.0,42
0.1414582372141744,8.9406185,1.0235531,0.5547558,0.95741343,0.39,10.0,1.0,42
0.1547004700853733,9.021051,1.0482255,0.5578986,0.9556302,0.39,10.0,1.0,42
