gain,variant,which,v0_nat,v1_nat,g_nat,a_nat,x0_nat,sigma,evidence_var_frac,t_nat,slope_net,slope_sim,acc_net,acc_sim,frac_bounded,n_trials,wnet0,wnet1,wnet2,wnet3,wnet4,wnet5,wnet6,wnet7,wsim0,wsim1,wsim2,wsim3,wsim4,wsim5,wsim6,wsim7,slope_sim_sd,slope_sim_lo,slope_sim_hi
0.8,a_fitted_sigma1,posterior_mean,-0.11604488822967712,24.730689226016878,6.73678210775,0.517107496156087,-0.004537589320749824,1.0,0.6116069895938273,0.015000000000000013,0.0391732580670018,-0.03991422999451465,0.865875,0.798125,0.971475,40000,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.28549137202879127,0.25724835170810795,0.1600076659257572,0.12436499201764632,0.07391826122508102,0.044896313610321974,0.025422235671016827,0.028650807512376187,,,
0.8,a_fitted_sigma1,draws_mean(n=5),,,,,,,,,0.0391732580670018,-0.03979664030865841,0.865875,0.7983100000000001,0.97169,40000,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.28526896275647,0.2565986468775111,0.16000353884710763,0.12392918391263633,0.07388824439565386,0.045368586330159846,0.02684793561866995,0.028094900961430486,0.0004279135277552957,-0.04037994993079457,-0.039261621002887485
0.8,a_fitted_matched,posterior_mean,-0.11604488822967712,24.730689226016878,6.73678210775,0.517107496156087,-0.004537589320749824,0.6232118503415774,0.6116069895938273,0.015000000000000013,0.0391732580670018,-0.0113954642947332,0.865875,0.86035,0.8751,40000,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.14730730588495616,0.18930537532728642,0.1499526679224722,0.12966816938353887,0.09730000376469579,0.08804579538860843,0.07519848738244364,0.12322219476882176,,,
0.8,a_fitted_matched,draws_mean(n=5),,,,,,,,,0.0391732580670018,-0.011209933636575494,0.865875,0.8608549999999999,0.8742049999999999,40000,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.14673705297463274,0.18839182441441876,0.14980413431211106,0.12953484773682605,0.0981672179943391,0.08839967623206943,0.07484582585324592,0.12411942030550893,0.000804833804092143,-0.012551678630763225,-0.010451164195595488
0.8,b_leakonly_sigma1,posterior_mean,-0.11604488822967712,24.730689226016878,6.73678210775,,-0.004537589320749824,1.0,0.6116069895938273,0.015000000000000013,0.0391732580670018,0.057345653881488975,0.865875,0.7835,0.0,40000,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.008805540623048388,0.01369979645742095,0.022354975706190054,0.030282188718397718,0.06972825441017125,0.13330232139078402,0.23895193336222792,0.4828749890195462,,,
0.8,b_leakonly_sigma1,draws_mean(n=5),,,,,,,,,0.0391732580670018,0.057418893478380015,0.865875,0.7831849999999999,0.0,40000,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.008982315824728051,0.013189434771237457,0.022123428308900867,0.03126781319231613,0.06973855325001135,0.1314474636119019,0.23859467212585458,0.48465631860246206,0.001616610525587076,0.05475396080502996,0.05903344675627433
0.8,b_leakonly_matched,posterior_mean,-0.11604488822967712,24.730689226016878,6.73678210775,,-0.004537589320749824,0.6232118503415774,0.6116069895938273,0.015000000000000013,0.0391732580670018,0.05741578879967719,0.865875,0.8253,0.0,40000,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.0077394591006244495,0.012736474076653603,0.014866523687143604,0.04019954097827818,0.06928332711562432,0.1333936036216487,0.24817384062280634,0.4736072306008045,,,
0.8,b_leakonly_matched,draws_mean(n=5),,,,,,,,,0.0391732580670018,0.05760437213349685,0.865875,0.8251800000000001,0.0,40000,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.00860694862355147,0.012355127918670267,0.014823893403206478,0.03932334589138265,0.06856557271993029,0.13093714764368075,0.2472530978032066,0.47813486580084924,0.0015364709228545196,0.055032961945908024,0.05902447967115794
1.0,a_fitted_sigma1,posterior_mean,-0.11507505748577919,26.867770683987317,5.75214504525,0.4451695417931904,-0.0037417411027184677,1.0,0.7218771015273283,0.013000000000000001,0.002138929304013984,-0.058827984582529545,0.887275,0.766225,0.99705,40000,0.136017834774582,0.11643009220159471,0.1174545579453759,0.1081317927113238,0.11622159626677765,0.12329163653909803,0.14441154977071385,0.1380409396824332,0.4628863368834279,0.27785323516466387,0.12293152275044066,0.07678784542202531,0.030963280408385245,0.022636552639248693,-0.0005799400211027585,0.00536128636108004,,,
1.0,a_fitted_sigma1,draws_mean(n=5),,,,,,,,,0.002138929304013984,-0.05878069416082924,0.887275,0.7661150000000001,0.997015,40000,0.136017834774582,0.11643009220159471,0.1174545579453759,0.1081317927113238,0.11622159626677765,0.12329163653909803,0.14441154977071385,0.1380409396824332,0.4619865953107706,0.27731466208842237,0.12372340337816304,0.07636713576307705,0.03128117670912254,0.022508033084749468,-0.0013416429305931374,0.005477350385001129,0.0001498521426292346,-0.05898687605205953,-0.058566479966910986
