v_Intercept,v_coherence_signed,a,z,g,t,k,gain,seed_filter
-0.0424776335844812,8.47871006083086,1.029317234592224,0.49854553,0.9906906061806231,0.35,10.0,1.0,0
-0.010694285788085844,8.396057382561104,1.0205773614904026,0.49639085,0.985773377583371,0.35,10.0,1.0,0
-0.014862019484195299,8.441652998153575,1.024151432303546,0.4936334,0.9888795460223954,0.35,10.0,1.0,0
-0.03729756673560125,8.367105305962438,1.0322370389926019,0.49732387,0.983936261387544,0.35,10.0,1.0,0
-0.020061715251978196,8.460623520966273,1.0247066023095768,0.49786365,0.9709422394974432,0.35,10.0,1.0,0
-0.04008200671015949,8.509011559513787,1.0188895789290917,0.50003064,0.9773022561353617,0.35,10.0,1.0,0
-0.03589290922261146,8.43374570329738,1.0235076313051443,0.4973795,0.9697914922325395,0.35,10.0,1.0,0
-0.01521279289497457,8.41495448152912,1.023250124154849,0.49851248,0.9976078117120788,0.35,10.0,1.0,0
-0.028010620287334476,8.469892570425959,1.0098477166905973,0.49280316,0.9802438711844372,0.35,10.0,1.0,0
-0.001538143720192009,8.416759550930369,1.03349529080952,0.49436486,0.9847252831556592,0.35,10.0,1.0,0
0.01870177969546427,8.328877673764106,1.0308701150972166,0.500917,0.9749884337729762,0.35,10.0,1.0,0
-0.05673960886608631,8.584782753466103,1.028946578158446,0.50404423,0.9854844456256355,0.35,10.0,1.0,0
-0.07091121016962743,8.649956460880686,1.0200941974116744,0.50217515,0.9858627141131029,0.35,10.0,1.0,0
-0.09625803299157543,8.64909339896409,1.0276210364236413,0.4980207,0.9696776296561953,0.35,10.0,1.0,0
0.0027125250359110176,8.345166074485121,1.015844053206456,0.49988624,0.9733989235307214,0.35,10.0,1.0,0
-0.07699396149714444,8.57867862956776,1.0258409054834496,0.49428922,0.9860166636949439,0.35,10.0,1.0,0
-0.029618247866000535,8.451374128191716,1.0155328013409541,0.49925956,0.9906572320251446,0.35,10.0,1.0,0
-0.07688837862912434,8.532723333183972,1.0167691645862689,0.5011669,0.9528782952862862,0.35,10.0,1.0,0
-0.05652191302384102,8.56600508998047,1.0379619962987279,0.49491152,0.9814238945175695,0.35,10.0,1.0,0
-0.028591456359587708,8.533509041996506,1.0219431580739344,0.4976551,0.9540677882071491,0.35,10.0,1.0,0
-0.006502581450900324,8.508352942518352,1.0293011483546934,0.4980068,0.990098589465713,0.35,10.0,1.0,0
-0.036594962370058104,8.326883058797018,1.0352515483378024,0.49793348,0.9664439534458715,0.35,10.0,1.0,0
-0.07011043210698142,8.619734707915905,1.0233437391771927,0.49979824,0.9892792110278281,0.35,10.0,1.0,0
-0.03921853320867341,8.468579806572725,1.025959661783861,0.49522698,0.9790929455284816,0.35,10.0,1.0,0
-0.07416147892827629,8.453593643240527,1.0081588234376653,0.5031188,0.9736541291544147,0.35,10.0,1.0,0
-0.05555955155051251,8.565140334853808,1.0112577509076897,0.4970316,0.9878104921299702,0.35,10.0,1.0,0
-0.07450079992242431,8.495561440422827,1.0301491054075793,0.49156177,0.9726867274982989,0.35,10.0,1.0,0
-0.1274075605202285,8.770559279189559,1.0249357374167687,0.49884227,0.9833371363663175,0.35,10.0,1.0,0
-0.06370730563234428,8.424734982954858,1.0329053324149002,0.49317577,0.9720991022648384,0.35,10.0,1.0,0
-0.024414004791559307,8.462136648073137,1.0242063938670707,0.49468958,0.9838799288823328,0.35,10.0,1.0,0
-0.03436467290194889,8.47820555704382,1.027289500786054,0.50026757,0.9808165329917413,0.35,10.0,1.0,0
-0.024977790053239968,8.441751239694918,1.0339078845508773,0.4973393,0.9635861442805638,0.35,10.0,1.0,0
-0.07296283374456158,8.565228910193104,1.0184219694021812,0.49628317,0.967975065392708,0.35,10.0,1.0,0
-0.09276974496808088,8.589916244907768,1.019087922012096,0.4968821,0.9877971689481277,0.35,10.0,1.0,0
-0.04884978945570384,8.466381952408948,1.017634487965542,0.4988854,0.9803509505554215,0.35,10.0,1.0,0
-0.052522537913206824,8.537846313072347,1.031890761368003,0.49699342,0.9869696390929608,0.35,10.0,1.0,0
-0.08099756809538095,8.489519763581717,1.0153160922521034,0.49638617,0.9609516922065038,0.35,10.0,1.0,0
-0.03963666253155962,8.504627823372173,1.0290673361775302,0.49212244,0.9906043257587549,0.35,10.0,1.0,0
-0.025887613499161466,8.337370018633449,1.026772747667912,0.49480623,0.9913465656387457,0.35,10.0,1.0,0
0.008360279935291093,8.208113638246848,1.0341273143343963,0.4986924,0.975334676951013,0.35,10.0,1.0,0
-0.037917630724014106,8.399794707105336,1.0159275240494507,0.49961725,0.9725049131702386,0.35,10.0,1.0,0
-0.05803267022995029,8.612627089046702,1.0188878182715202,0.5011211,0.9820080441613699,0.35,10.0,1.0,0
-0.015311619655582476,8.388987159158328,1.0240137241304124,0.49606633,0.9947710678572375,0.35,10.0,1.0,0
-0.03500472138613442,8.59448373613968,1.0194574713787314,0.4952928,0.9966321274709395,0.35,10.0,1.0,0
-0.06275725031804114,8.379479417027074,1.0253906036675777,0.49730846,0.9647082960035154,0.35,10.0,1.0,0
-0.0486390252228861,8.50351300551443,1.033256622956098,0.4961694,0.9935183334555244,0.35,10.0,1.0,0
-0.03133692088518569,8.439080468641224,1.0243083008602425,0.49938914,0.9844624179197885,0.35,10.0,1.0,0
-0.02920692484554621,8.357647392487637,1.0079322809688087,0.4964651,0.9591023952879381,0.35,10.0,1.0,0
-0.01620476462641185,8.375108714365963,1.0057113698840052,0.49265,0.9782430313864294,0.35,10.0,1.0,0
-0.03859898086989788,8.390088629966291,1.0277543934760311,0.49735814,0.9713082386932754,0.35,10.0,1.0,0
-0.03462330731225882,8.496882363782975,1.0149240915391207,0.5014292,0.9675108905287437,0.35,10.0,1.0,0
-0.006888375022314097,8.332858327015131,1.0120314988278232,0.4969922,0.9882542160060155,0.35,10.0,1.0,0
-0.07950962326986288,8.608903137906113,1.0092909895425193,0.500525,0.9926705635138935,0.35,10.0,1.0,0
-0.028728092454009424,8.331046833984143,1.0437967337958185,0.5007924,0.9671424734502956,0.35,10.0,1.0,0
0.02745222951121873,8.214457599895455,1.015517880480476,0.49893224,0.9863057732329896,0.35,10.0,1.0,0
-0.07088441183236438,8.619693043276675,1.0294727464107225,0.4973649,0.9910881841164001,0.35,10.0,1.0,0
-0.037112743734522224,8.58870124909324,1.025271210675209,0.4971196,0.9541689829005569,0.35,10.0,1.0,0
-0.051320235626179045,8.601342007943899,1.028084256221502,0.49889526,0.981536556891037,0.35,10.0,1.0,0
-0.00403284446099339,8.328244097290723,1.0328094747976944,0.49787444,0.9913199516757061,0.35,10.0,1.0,0
-0.05293067522675021,8.475765181783613,1.0396264949940117,0.5010836,0.9439863996594,0.35,10.0,1.0,0
-0.061662396902494754,8.467352127187922,1.0209901092492106,0.50374055,0.9769514262694963,0.35,10.0,1.0,0
-0.01960436090088713,8.503930138274422,1.0334168969301043,0.4977688,0.9840294735514385,0.35,10.0,1.0,0
-0.02076675047255061,8.438950099342623,1.023679629709279,0.49758667,0.9848461700537012,0.35,10.0,1.0,0
-0.07644479372650403,8.482173370801718,1.0193075612891218,0.4977969,0.980715299589815,0.35,10.0,1.0,0
-0.01570916761197405,8.39915453736182,1.0314291649274454,0.5017257,0.9855157521570894,0.35,10.0,1.0,0
-0.000674013353565206,8.281560383333094,1.0209120579800415,0.49806,0.9894073497495577,0.35,10.0,1.0,0
-0.03608177084410458,8.5707799674312,1.0203701939693999,0.49296644,0.9762890001163311,0.35,10.0,1.0,0
-0.02837844828514058,8.485954992100096,1.0379840195288577,0.4978113,0.9646523265889746,0.35,10.0,1.0,0
-0.1001308574724824,8.549846410572414,1.0304190226846868,0.49875078,0.9734995116360778,0.35,10.0,1.0,0
-0.02625391985138048,8.402174734107762,1.0283903405947499,0.4984006,0.9792703005348768,0.35,10.0,1.0,0
-0.076420672679824,8.603644763703802,1.027608395393606,0.50360006,0.9863124967509815,0.35,10.0,1.0,0
-0.034419992041888836,8.52437342952834,1.0281475522274253,0.49599585,0.9904670067756962,0.35,10.0,1.0,0
-0.07101915170360584,8.543303966781494,1.0376774252928027,0.4989128,0.9907858732861137,0.35,10.0,1.0,0
-0.07716184269421422,8.58922133260462,1.0345564170045778,0.49528012,0.9910653863179921,0.35,10.0,1.0,0
-0.02285730771423089,8.511398438969923,1.029193626957032,0.49403012,0.979179000185507,0.35,10.0,1.0,0
-0.1044512569721534,8.530518178695798,1.022995515020079,0.5043569,0.9925579510394884,0.35,10.0,1.0,0
-0.09197684614687951,8.463608491082692,1.016005858094015,0.4994056,0.9943719169293292,0.35,10.0,1.0,0
-0.005654554589223704,8.413408530921787,1.017232383200966,0.4953709,0.9591040380891502,0.35,10.0,1.0,0
-0.006547457734042084,8.377358306328281,1.0268350218728182,0.49806207,0.9871231482385523,0.35,10.0,1.0,0
-0.029856854862341464,8.400122523656224,1.0395729777041103,0.5009001,0.9915758270489985,0.35,10.0,1.0,0
-0.08257070590064508,8.5639650200938,1.027493080115994,0.5013781,0.9713099647256518,0.35,10.0,1.0,0
