acoh,is_correct,quantile,rt,proportion,n,draw,gain,bound,k
0.15,True,0.25,45.0,0.9657534246575342,7050,-1,1.0,1.5,10.0
0.15,True,0.5,74.0,0.9657534246575342,7050,-1,1.0,1.5,10.0
0.15,True,0.75,121.0,0.9657534246575342,7050,-1,1.0,1.5,10.0
0.0,False,0.25,66.7,0.49441964285714285,1772,1,1.0,1.5,10.0
0.0,False,0.5,123.2,0.49441964285714285,1772,1,1.0,1.5,10.0
0.0,False,0.75,219.10000000000002,0.49441964285714285,1772,1,1.0,1.5,10.0
0.0,True,0.25,64.25,0.5055803571428571,1812,1,1.0,1.5,10.0
0.0,True,0.5,117.00000000000001,0.5055803571428571,1812,1,1.0,1.5,10.0
0.0,True,0.75,214.3,0.5055803571428571,1812,1,1.0,1.5,10.0
0.03,False,0.25,64.5,0.34802070219611136,2488,1,1.0,1.5,10.0
0.03,False,0.5,117.10000000000001,0.34802070219611136,2488,1,1.0,1.5,10.0
0.03,False,0.75,206.12500000000003,0.34802070219611136,2488,1,1.0,1.5,10.0
0.03,True,0.25,64.9,0.6519792978038886,4661,1,1.0,1.5,10.0
0.03,True,0.5,120.8,0.6519792978038886,4661,1,1.0,1.5,10.0
0.03,True,0.75,215.2,0.6519792978038886,4661,1,1.0,1.5,10.0
0.06,False,0.25,58.699999999999996,0.21332586786114222,1524,1,1.0,1.5,10.0
0.06,False,0.5,101.45,0.21332586786114222,1524,1,1.0,1.5,10.0
0.06,False,0.75,175.29999999999998,0.21332586786114222,1524,1,1.0,1.5,10.0
0.06,True,0.25,62.9,0.7866741321388577,5620,1,1.0,1.5,10.0
0.06,True,0.5,111.29999999999998,0.7866741321388577,5620,1,1.0,1.5,10.0
0.06,True,0.75,189.95,0.7866741321388577,5620,1,1.0,1.5,10.0
0.09,False,0.25,51.49999999999999,0.12581256771397617,929,1,1.0,1.5,10.0
0.09,False,0.5,92.5,0.12581256771397617,929,1,1.0,1.5,10.0
0.09,False,0.75,169.1,0.12581256771397617,929,1,1.0,1.5,10.0
0.09,True,0.25,56.20000000000001,0.8741874322860238,6455,1,1.0,1.5,10.0
0.09,True,0.5,98.8,0.8741874322860238,6455,1,1.0,1.5,10.0
0.09,True,0.75,169.0,0.8741874322860238,6455,1,1.0,1.5,10.0
0.12,False,0.25,42.49999999999999,0.0720708258403652,521,1,1.0,1.5,10.0
0.12,False,0.5,84.59999999999998,0.0720708258403652,521,1,1.0,1.5,10.0
0.12,False,0.75,141.7,0.0720708258403652,521,1,1.0,1.5,10.0
0.12,True,0.25,51.6,0.9279291741596348,6708,1,1.0,1.5,10.0
0.12,True,0.5,85.60000000000001,0.9279291741596348,6708,1,1.0,1.5,10.0
0.12,True,0.75,140.525,0.9279291741596348,6708,1,1.0,1.5,10.0
0.15,False,0.25,43.125,0.03726027397260274,272,1,1.0,1.5,10.0
0.15,False,0.5,63.55,0.03726027397260274,272,1,1.0,1.5,10.0
0.15,False,0.75,108.89999999999998,0.03726027397260274,272,1,1.0,1.5,10.0
0.15,True,0.25,45.5,0.9627397260273972,7028,1,1.0,1.5,10.0
0.15,True,0.5,74.30000000000001,0.9627397260273972,7028,1,1.0,1.5,10.0
0.15,True,0.75,119.40000000000002,0.9627397260273972,7028,1,1.0,1.5,10.0
0.0,False,0.25,68.3,0.5170011148272018,1855,4,1.0,1.5,10.0
0.0,False,0.5,120.20000000000002,0.5170011148272018,1855,4,1.0,1.5,10.0
0.0,False,0.75,216.10000000000002,0.5170011148272018,1855,4,1.0,1.5,10.0
0.0,True,0.25,65.19999999999999,0.4829988851727982,1733,4,1.0,1.5,10.0
0.0,True,0.5,120.09999999999998,0.4829988851727982,1733,4,1.0,1.5,10.0
0.0,True,0.75,217.00000000000003,0.4829988851727982,1733,4,1.0,1.5,10.0
0.03,False,0.25,65.19999999999999,0.3414907006013145,2442,4,1.0,1.5,10.0
0.03,False,0.5,122.4,0.3414907006013145,2442,4,1.0,1.5,10.0
0.03,False,0.75,219.00000000000003,0.3414907006013145,2442,4,1.0,1.5,10.0
0.03,True,0.25,64.9,0.6585092993986855,4709,4,1.0,1.5,10.0
0.03,True,0.5,116.7,0.6585092993986855,4709,4,1.0,1.5,10.0
0.03,True,0.75,213.10000000000002,0.6585092993986855,4709,4,1.0,1.5,10.0
0.06,False,0.25,60.60000000000001,0.21524475524475525,1539,4,1.0,1.5,10.0
0.06,False,0.5,104.39999999999998,0.21524475524475525,1539,4,1.0,1.5,10.0
0.06,False,0.75,197.29999999999998,0.21524475524475525,1539,4,1.0,1.5,10.0
0.06,True,0.25,63.349999999999994,0.7847552447552447,5611,4,1.0,1.5,10.0
0.06,True,0.5,112.2,0.7847552447552447,5611,4,1.0,1.5,10.0
0.06,True,0.75,195.70000000000002,0.7847552447552447,5611,4,1.0,1.5,10.0
0.09,False,0.25,52.975,0.130605608996071,964,4,1.0,1.5,10.0
0.09,False,0.5,88.74999999999997,0.130605608996071,964,4,1.0,1.5,10.0
0.09,False,0.75,161.9,0.130605608996071,964,4,1.0,1.5,10.0
0.09,True,0.25,56.099999999999994,0.869394391003929,6417,4,1.0,1.5,10.0
0.09,True,0.5,98.19999999999999,0.869394391003929,6417,4,1.0,1.5,10.0
0.09,True,0.75,170.49999999999997,0.869394391003929,6417,4,1.0,1.5,10.0
0.12,False,0.25,44.125,0.06945213060320973,502,4,1.0,1.5,10.0
0.12,False,0.5,77.0,0.06945213060320973,502,4,1.0,1.5,10.0
0.12,False,0.75,139.95,0.06945213060320973,502,4,1.0,1.5,10.0
0.12,True,0.25,51.6,0.9305478693967902,6726,4,1.0,1.5,10.0
0.12,True,0.5,86.3,0.9305478693967902,6726,4,1.0,1.5,10.0
0.12,True,0.75,144.775,0.9305478693967902,6726,4,1.0,1.5,10.0
0.15,False,0.25,44.2,0.04232876712328767,309,4,1.0,1.5,10.0
0.15,False,0.5,76.3,0.04232876712328767,309,4,1.0,1.5,10.0
0.15,False,0.75,133.79999999999998,0.04232876712328767,309,4,1.0,1.5,10.0
0.15,True,0.25,46.800000000000004,0.9576712328767123,6991,4,1.0,1.5,10.0
0.15,True,0.5,75.79999999999998,0.9576712328767123,6991,4,1.0,1.5,10.0
0.15,True,0.75,123.60000000000001,0.9576712328767123,6991,4,1.0,1.5,10.0
0.0,False,0.25,67.275,0.5018120992472819,1800,8,1.0,1.5,10.0
0.0,False,0.5,125.04999999999998,0.5018120992472819,1800,8,1.0,1.5,10.0
0.0,False,0.75,227.85000000000005,0.5018120992472819,1800,8,1.0,1.5,10.0
0.0,True,0.25,65.10000000000001,0.4981879007527181,1787,8,1.0,1.5,10.0
0.0,True,0.5,123.50000000000001,0.4981879007527181,1787,8,1.0,1.5,10.0
0.0,True,0.75,222.25000000000003,0.4981879007527181,1787,8,1.0,1.5,10.0
0.03,False,0.25,64.57499999999999,0.3387367244270542,2424,8,1.0,1.5,10.0
0.03,False,0.5,118.25,0.3387367244270542,2424,8,1.0,1.5,10.0
0.03,False,0.75,210.65000000000003,0.3387367244270542,2424,8,1.0,1.5,10.0
0.03,True,0.25,65.27499999999999,0.6612632755729457,4732,8,1.0,1.5,10.0
0.03,True,0.5,120.85,0.6612632755729457,4732,8,1.0,1.5,10.0
0.03,True,0.75,216.52500000000006,0.6612632755729457,4732,8,1.0,1.5,10.0
0.06,False,0.25,60.3,0.21838276440962506,1561,8,1.0,1.5,10.0
0.06,False,0.5,108.69999999999999,0.21838276440962506,1561,8,1.0,1.5,10.0
0.06,False,0.75,191.0,0.21838276440962506,1561,8,1.0,1.5,10.0
0.06,True,0.25,61.40000000000001,0.7816172355903749,5587,8,1.0,1.5,10.0
0.06,True,0.5,110.60000000000001,0.7816172355903749,5587,8,1.0,1.5,10.0
0.06,True,0.75,193.85,0.7816172355903749,5587,8,1.0,1.5,10.0
0.09,False,0.25,53.375,0.12455997833739507,920,8,1.0,1.5,10.0
0.09,False,0.5,95.94999999999999,0.12455997833739507,920,8,1.0,1.5,10.0
0.09,False,0.75,164.675,0.12455997833739507,920,8,1.0,1.5,10.0
0.09,True,0.25,55.225,0.8754400216626049,6466,8,1.0,1.5,10.0
0.09,True,0.5,95.49999999999999,0.8754400216626049,6466,8,1.0,1.5,10.0
0.09,True,0.75,162.60000000000002,0.8754400216626049,6466,8,1.0,1.5,10.0
0.12,False,0.25,45.849999999999994,0.06668511344770338,482,8,1.0,1.5,10.0
0.12,False,0.5,78.35,0.06668511344770338,482,8,1.0,1.5,10.0
0.12,False,0.75,141.0,0.06668511344770338,482,8,1.0,1.5,10.0
0.12,True,0.25,50.29999999999999,0.9333148865522967,6746,8,1.0,1.5,10.0
0.12,True,0.5,84.49999999999999,0.9333148865522967,6746,8,1.0,1.5,10.0
0.12,True,0.75,139.77499999999998,0.9333148865522967,6746,8,1.0,1.5,10.0
0.15,False,0.25,39.599999999999994,0.04041095890410959,295,8,1.0,1.5,10.0
0.15,False,0.5,62.9,0.04041095890410959,295,8,1.0,1.5,10.0
0.15,False,0.75,109.79999999999998,0.04041095890410959,295,8,1.0,1.5,10.0
0.15,True,0.25,45.400000000000006,0.9595890410958904,7005,8,1.0,1.5,10.0
0.15,True,0.5,74.39999999999999,0.9595890410958904,7005,8,1.0,1.5,10.0
0.15,True,0.75,122.19999999999997,0.9595890410958904,7005,8,1.0,1.5,10.0
0.0,False,0.25,69.39999999999999,0.4962468723936614,1785,26,1.0,1.5,10.0
0.0,False,0.5,122.8,0.4962468723936614,1785,26,1.0,1.5,10.0
0.0,False,0.75,218.00000000000003,0.4962468723936614,1785,26,1.0,1.5,10.0
0.0,True,0.25,63.399999999999984,0.5037531276063386,1812,26,1.0,1.5,10.0
0.0,True,0.5,121.69999999999999,0.5037531276063386,1812,26,1.0,1.5,10.0
0.0,True,0.75,211.45000000000005,0.5037531276063386,1812,26,1.0,1.5,10.0
0.03,False,0.25,64.825,0.33976510067114096,2430,26,1.0,1.5,10.0
0.03,False,0.5,119.95,0.33976510067114096,2430,26,1.0,1.5,10.0
0.03,False,0.75,210.625,0.33976510067114096,2430,26,1.0,1.5,10.0
0.03,True,0.25,65.99999999999999,0.660234899328859,4722,26,1.0,1.5,10.0
0.03,True,0.5,121.69999999999999,0.660234899328859,4722,26,1.0,1.5,10.0
0.03,True,0.75,214.15000000000003,0.660234899328859,4722,26,1.0,1.5,10.0
0.06,False,0.25,58.60000000000001,0.21583438243110925,1543,26,1.0,1.5,10.0
0.06,False,0.5,106.6,0.21583438243110925,1543,26,1.0,1.5,10.0
0.06,False,0.75,177.25,0.21583438243110925,1543,26,1.0,1.5,10.0
0.06,True,0.25,62.300000000000004,0.7841656175688908,5606,26,1.0,1.5,10.0
0.06,True,0.5,111.5,0.7841656175688908,5606,26,1.0,1.5,10.0
0.06,True,0.75,194.6,0.7841656175688908,5606,26,1.0,1.5,10.0
0.09,False,0.25,52.67499999999999,0.1251523770824868,924,26,1.0,1.5,10.0
0.09,False,0.5,95.15,0.1251523770824868,924,26,1.0,1.5,10.0
0.09,False,0.75,167.77499999999998,0.1251523770824868,924,26,1.0,1.5,10.0
0.09,True,0.25,57.60000000000001,0.8748476229175132,6459,26,1.0,1.5,10.0
0.09,True,0.5,99.89999999999999,0.8748476229175132,6459,26,1.0,1.5,10.0
0.09,True,0.75,169.8,0.8748476229175132,6459,26,1.0,1.5,10.0
0.12,False,0.25,45.2,0.0720708258403652,521,26,1.0,1.5,10.0
0.12,False,0.5,73.6,0.0720708258403652,521,26,1.0,1.5,10.0
0.12,False,0.75,128.6,0.0720708258403652,521,26,1.0,1.5,10.0
0.12,True,0.25,50.2,0.9279291741596348,6708,26,1.0,1.5,10.0
0.12,True,0.5,84.3,0.9279291741596348,6708,26,1.0,1.5,10.0
0.12,True,0.75,141.825,0.9279291741596348,6708,26,1.0,1.5,10.0
0.15,False,0.25,44.8,0.03958904109589041,289,26,1.0,1.5,10.0
0.15,False,0.5,67.3,0.03958904109589041,289,26,1.0,1.5,10.0
0.15,False,0.75,111.29999999999998,0.03958904109589041,289,26,1.0,1.5,10.0
0.15,True,0.25,45.900000000000006,0.9604109589041095,7011,26,1.0,1.5,10.0
0.15,True,0.5,73.10000000000001,0.9604109589041095,7011,26,1.0,1.5,10.0
0.15,True,0.75,119.6,0.9604109589041095,7011,26,1.0,1.5,10.0
0.0,False,0.25,66.75,0.49791028141543603,1787,33,1.0,1.5,10.0
0.0,False,0.5,124.59999999999998,0.49791028141543603,1787,33,1.0,1.5,10.0
0.0,False,0.75,219.55,0.49791028141543603,1787,33,1.0,1.5,10.0
0.0,True,0.25,67.64999999999999,0.502089718584564,1802,33,1.0,1.5,10.0
0.0,True,0.5,125.0,0.502089718584564,1802,33,1.0,1.5,10.0
0.0,True,0.75,219.20000000000002,0.502089718584564,1802,33,1.0,1.5,10.0
0.03,False,0.25,63.62499999999999,0.34013415315818896,2434,33,1.0,1.5,10.0
0.03,False,0.5,122.30000000000001,0.34013415315818896,2434,33,1.0,1.5,10.0
0.03,False,0.75,221.175,0.34013415315818896,2434,33,1.0,1.5,10.0
0.03,True,0.25,65.10000000000001,0.659865846841811,4722,33,1.0,1.5,10.0
0.03,True,0.5,119.05000000000001,0.659865846841811,4722,33,1.0,1.5,10.0
0.03,True,0.75,214.35000000000002,0.659865846841811,4722,33,1.0,1.5,10.0
0.06,False,0.25,57.89999999999999,0.20713286713286713,1481,33,1.0,1.5,10.0
0.06,False,0.5,104.6,0.20713286713286713,1481,33,1.0,1.5,10.0
0.06,False,0.75,181.50000000000003,0.20713286713286713,1481,33,1.0,1.5,10.0
0.06,True,0.25,63.399999999999984,0.7928671328671328,5669,33,1.0,1.5,10.0
0.06,True,0.5,111.69999999999997,0.7928671328671328,5669,33,1.0,1.5,10.0
0.06,True,0.75,194.80000000000004,0.7928671328671328,5669,33,1.0,1.5,10.0
0.09,False,0.25,52.77499999999999,0.12491532312694757,922,33,1.0,1.5,10.0
0.09,False,0.5,91.35,0.12491532312694757,922,33,1.0,1.5,10.0
0.09,False,0.75,164.79999999999998,0.12491532312694757,922,33,1.0,1.5,10.0
0.09,True,0.25,54.69999999999999,0.8750846768730525,6459,33,1.0,1.5,10.0
0.09,True,0.5,95.19999999999999,0.8750846768730525,6459,33,1.0,1.5,10.0
0.09,True,0.75,166.09999999999997,0.8750846768730525,6459,33,1.0,1.5,10.0
0.12,False,0.25,43.85,0.07124083552358555,515,33,1.0,1.5,10.0
0.12,False,0.5,73.3,0.07124083552358555,515,33,1.0,1.5,10.0
0.12,False,0.75,129.59999999999997,0.07124083552358555,515,33,1.0,1.5,10.0
0.12,True,0.25,50.4,0.9287591644764145,6714,33,1.0,1.5,10.0
0.12,True,0.5,83.79999999999998,0.9287591644764145,6714,33,1.0,1.5,10.0
0.12,True,0.75,140.5,0.9287591644764145,6714,33,1.0,1.5,10.0
0.15,False,0.25,40.949999999999996,0.03671232876712329,268,33,1.0,1.5,10.0
0.15,False,0.5,70.44999999999999,0.03671232876712329,268,33,1.0,1.5,10.0
0.15,False,0.75,122.57499999999999,0.03671232876712329,268,33,1.0,1.5,10.0
0.15,True,0.25,45.900000000000006,0.9632876712328767,7032,33,1.0,1.5,10.0
0.15,True,0.5,73.39999999999999,0.9632876712328767,7032,33,1.0,1.5,10.0
0.15,True,0.75,120.09999999999998,0.9632876712328767,7032,33,1.0,1.5,10.0
0.0,False,0.25,65.475,0.4995818232506273,1792,41,1.0,1.5,10.0
0.0,False,0.5,119.55000000000001,0.4995818232506273,1792,41,1.0,1.5,10.0
0.0,False,0.75,217.60000000000002,0.4995818232506273,1792,41,1.0,1.5,10.0
0.0,True,0.25,65.5,0.5004181767493727,1795,41,1.0,1.5,10.0
0.0,True,0.5,121.9,0.5004181767493727,1795,41,1.0,1.5,10.0
0.0,True,0.75,218.8,0.5004181767493727,1795,41,1.0,1.5,10.0
0.03,False,0.25,65.19999999999999,0.34641709735996645,2480,41,1.0,1.5,10.0
0.03,False,0.5,121.25,0.34641709735996645,2480,41,1.0,1.5,10.0
0.03,False,0.75,210.70000000000002,0.34641709735996645,2480,41,1.0,1.5,10.0
0.03,True,0.25,64.39999999999999,0.6535829026400335,4679,41,1.0,1.5,10.0
0.03,True,0.5,117.40000000000002,0.6535829026400335,4679,41,1.0,1.5,10.0
0.03,True,0.75,209.45000000000005,0.6535829026400335,4679,41,1.0,1.5,10.0
0.06,False,0.25,60.3,0.21046007551391413,1505,41,1.0,1.5,10.0
0.06,False,0.5,110.09999999999998,0.21046007551391413,1505,41,1.0,1.5,10.0
0.06,False,0.75,191.8,0.21046007551391413,1505,41,1.0,1.5,10.0
0.06,True,0.25,62.125,0.7895399244860859,5646,41,1.0,1.5,10.0
0.06,True,0.5,106.3,0.7895399244860859,5646,41,1.0,1.5,10.0
0.06,True,0.75,184.775,0.7895399244860859,5646,41,1.0,1.5,10.0
0.09,False,0.25,53.099999999999994,0.12801408832294772,945,41,1.0,1.5,10.0
0.09,False,0.5,97.89999999999999,0.12801408832294772,945,41,1.0,1.5,10.0
0.09,False,0.75,168.20000000000002,0.12801408832294772,945,41,1.0,1.5,10.0
0.09,True,0.25,55.49999999999999,0.8719859116770523,6437,41,1.0,1.5,10.0
0.09,True,0.5,97.19999999999999,0.8719859116770523,6437,41,1.0,1.5,10.0
0.09,True,0.75,166.09999999999997,0.8719859116770523,6437,41,1.0,1.5,10.0
0.12,False,0.25,47.175,0.06972883231876037,504,41,1.0,1.5,10.0
0.12,False,0.5,82.94999999999999,0.06972883231876037,504,41,1.0,1.5,10.0
0.12,False,0.75,138.14999999999998,0.06972883231876037,504,41,1.0,1.5,10.0
0.12,True,0.25,50.375,0.9302711676812396,6724,41,1.0,1.5,10.0
0.12,True,0.5,84.0,0.9302711676812396,6724,41,1.0,1.5,10.0
0.12,True,0.75,140.2,0.9302711676812396,6724,41,1.0,1.5,10.0
0.15,False,0.25,41.6,0.04136986301369863,302,41,1.0,1.5,10.0
0.15,False,0.5,74.55,0.04136986301369863,302,41,1.0,1.5,10.0
0.15,False,0.75,120.975,0.04136986301369863,302,41,1.0,1.5,10.0
0.15,True,0.25,45.425000000000004,0.9586301369863014,6998,41,1.0,1.5,10.0
0.15,True,0.5,74.80000000000001,0.9586301369863014,6998,41,1.0,1.5,10.0
0.15,True,0.75,122.09999999999998,0.9586301369863014,6998,41,1.0,1.5,10.0
0.0,False,0.25,67.39999999999999,0.5072342793544797,1823,52,1.0,1.5,10.0
0.0,False,0.5,120.20000000000002,0.5072342793544797,1823,52,1.0,1.5,10.0
0.0,False,0.75,213.70000000000005,0.5072342793544797,1823,52,1.0,1.5,10.0
0.0,True,0.25,67.6,0.4927657206455203,1771,52,1.0,1.5,10.0
0.0,True,0.5,124.59999999999998,0.4927657206455203,1771,52,1.0,1.5,10.0
0.0,True,0.75,223.90000000000003,0.4927657206455203,1771,52,1.0,1.5,10.0
0.03,False,0.25,64.65,0.3416783216783217,2443,52,1.0,1.5,10.0
0.03,False,0.5,120.0,0.3416783216783217,2443,52,1.0,1.5,10.0
0.03,False,0.75,212.40000000000003,0.3416783216783217,2443,52,1.0,1.5,10.0
0.03,True,0.25,64.65,0.6583216783216783,4707,52,1.0,1.5,10.0
0.03,True,0.5,119.6,0.6583216783216783,4707,52,1.0,1.5,10.0
0.03,True,0.75,213.40000000000003,0.6583216783216783,4707,52,1.0,1.5,10.0
0.06,False,0.25,58.89999999999999,0.2143756118025451,1533,52,1.0,1.5,10.0
0.06,False,0.5,108.3,0.2143756118025451,1533,52,1.0,1.5,10.0
0.06,False,0.75,188.5,0.2143756118025451,1533,52,1.0,1.5,10.0
0.06,True,0.25,60.400000000000006,0.785624388197455,5618,52,1.0,1.5,10.0
0.06,True,0.5,108.54999999999998,0.785624388197455,5618,52,1.0,1.5,10.0
0.06,True,0.75,189.47499999999997,0.785624388197455,5618,52,1.0,1.5,10.0
0.09,False,0.25,49.89999999999999,0.11966391109906492,883,52,1.0,1.5,10.0
0.09,False,0.5,88.5,0.11966391109906492,883,52,1.0,1.5,10.0
0.09,False,0.75,157.05,0.11966391109906492,883,52,1.0,1.5,10.0
0.09,True,0.25,55.400000000000006,0.8803360889009351,6496,52,1.0,1.5,10.0
0.09,True,0.5,98.4,0.8803360889009351,6496,52,1.0,1.5,10.0
0.09,True,0.75,165.9,0.8803360889009351,6496,52,1.0,1.5,10.0
0.12,False,0.25,46.400000000000006,0.07261410788381743,525,52,1.0,1.5,10.0
0.12,False,0.5,78.80000000000001,0.07261410788381743,525,52,1.0,1.5,10.0
0.12,False,0.75,129.5,0.07261410788381743,525,52,1.0,1.5,10.0
0.12,True,0.25,51.49999999999999,0.9273858921161826,6705,52,1.0,1.5,10.0
0.12,True,0.5,85.1,0.9273858921161826,6705,52,1.0,1.5,10.0
0.12,True,0.75,143.5,0.9273858921161826,6705,52,1.0,1.5,10.0
0.15,False,0.25,41.6,0.03945205479452055,288,52,1.0,1.5,10.0
0.15,False,0.5,64.35,0.03945205479452055,288,52,1.0,1.5,10.0
0.15,False,0.75,103.025,0.03945205479452055,288,52,1.0,1.5,10.0
0.15,True,0.25,45.7,0.9605479452054795,7012,52,1.0,1.5,10.0
0.15,True,0.5,74.80000000000001,0.9605479452054795,7012,52,1.0,1.5,10.0
0.15,True,0.75,122.325,0.9605479452054795,7012,52,1.0,1.5,10.0
0.0,False,0.25,65.5,0.506818814361258,1821,56,1.0,1.5,10.0
0.0,False,0.5,121.6,0.506818814361258,1821,56,1.0,1.5,10.0
0.0,False,0.75,218.60000000000005,0.506818814361258,1821,56,1.0,1.5,10.0
0.0,True,0.25,67.075,0.493181185638742,1772,56,1.0,1.5,10.0
0.0,True,0.5,124.25,0.493181185638742,1772,56,1.0,1.5,10.0
0.0,True,0.75,218.02500000000003,0.493181185638742,1772,56,1.0,1.5,10.0
0.03,False,0.25,62.375000000000014,0.33095737246680645,2368,56,1.0,1.5,10.0
0.03,False,0.5,116.94999999999999,0.33095737246680645,2368,56,1.0,1.5,10.0
0.03,False,0.75,206.22500000000002,0.33095737246680645,2368,56,1.0,1.5,10.0
0.03,True,0.25,68.15,0.6690426275331935,4787,56,1.0,1.5,10.0
0.03,True,0.5,122.09999999999998,0.6690426275331935,4787,56,1.0,1.5,10.0
0.03,True,0.75,212.00000000000003,0.6690426275331935,4787,56,1.0,1.5,10.0
0.06,False,0.25,60.400000000000006,0.212468549063461,1520,56,1.0,1.5,10.0
0.06,False,0.5,105.14999999999999,0.212468549063461,1520,56,1.0,1.5,10.0
0.06,False,0.75,185.49999999999997,0.212468549063461,1520,56,1.0,1.5,10.0
0.06,True,0.25,62.5,0.787531450936539,5634,56,1.0,1.5,10.0
0.06,True,0.5,111.10000000000001,0.787531450936539,5634,56,1.0,1.5,10.0
0.06,True,0.75,193.39999999999998,0.787531450936539,5634,56,1.0,1.5,10.0
0.09,False,0.25,54.89999999999999,0.12621885157096424,932,56,1.0,1.5,10.0
0.09,False,0.5,90.49999999999999,0.12621885157096424,932,56,1.0,1.5,10.0
0.09,False,0.75,159.65,0.12621885157096424,932,56,1.0,1.5,10.0
0.09,True,0.25,56.099999999999994,0.8737811484290358,6452,56,1.0,1.5,10.0
0.09,True,0.5,97.30000000000001,0.8737811484290358,6452,56,1.0,1.5,10.0
0.09,True,0.75,168.9,0.8737811484290358,6452,56,1.0,1.5,10.0
0.12,False,0.25,43.6,0.07152739346983951,517,56,1.0,1.5,10.0
0.12,False,0.5,74.39999999999999,0.07152739346983951,517,56,1.0,1.5,10.0
0.12,False,0.75,129.20000000000002,0.07152739346983951,517,56,1.0,1.5,10.0
0.12,True,0.25,49.89999999999999,0.9284726065301605,6711,56,1.0,1.5,10.0
0.12,True,0.5,84.0,0.9284726065301605,6711,56,1.0,1.5,10.0
0.12,True,0.75,141.0,0.9284726065301605,6711,56,1.0,1.5,10.0
0.15,False,0.25,40.449999999999996,0.03616438356164384,264,56,1.0,1.5,10.0
0.15,False,0.5,69.05,0.03616438356164384,264,56,1.0,1.5,10.0
0.15,False,0.75,114.475,0.03616438356164384,264,56,1.0,1.5,10.0
0.15,True,0.25,44.875,0.9638356164383561,7036,56,1.0,1.5,10.0
0.15,True,0.5,72.70000000000002,0.9638356164383561,7036,56,1.0,1.5,10.0
0.15,True,0.75,118.89999999999998,0.9638356164383561,7036,56,1.0,1.5,10.0
0.0,False,0.25,64.10000000000001,0.49401280980228346,1774,57,1.0,1.5,10.0
0.0,False,0.5,119.75,0.49401280980228346,1774,57,1.0,1.5,10.0
0.0,False,0.75,220.57500000000005,0.49401280980228346,1774,57,1.0,1.5,10.0
0.0,True,0.25,65.39999999999999,0.5059871901977165,1817,57,1.0,1.5,10.0
0.0,True,0.5,119.29999999999998,0.5059871901977165,1817,57,1.0,1.5,10.0
0.0,True,0.75,219.70000000000007,0.5059871901977165,1817,57,1.0,1.5,10.0
0.03,False,0.25,65.35,0.33510563872953686,2395,57,1.0,1.5,10.0
0.03,False,0.5,118.0,0.33510563872953686,2395,57,1.0,1.5,10.0
0.03,False,0.75,212.55,0.33510563872953686,2395,57,1.0,1.5,10.0
