param,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,gain,k,bound,seed_filter,n,t_fixed,tag
v_Intercept,-0.133,0.016,-0.163,-0.103,0.0,0.0,2927.0,2941.0,1.0,0.8,16.0,1.5,49,1919,0.46,g0.8_k16_b1.5_s49
v_coherence_signed,7.294,0.193,6.915,7.632,0.004,0.003,2198.0,2470.0,1.0,0.8,16.0,1.5,49,1919,0.46,g0.8_k16_b1.5_s49
a,1.441,0.012,1.418,1.464,0.0,0.0,2560.0,2249.0,1.0,0.8,16.0,1.5,49,1919,0.46,g0.8_k16_b1.5_s49
z,0.444,0.01,0.426,0.464,0.0,0.0,2933.0,2651.0,1.0,0.8,16.0,1.5,49,1919,0.46,g0.8_k16_b1.5_s49
g,0.987,0.013,0.964,1.0,0.0,0.0,2017.0,1345.0,1.0,0.8,16.0,1.5,49,1919,0.46,g0.8_k16_b1.5_s49
v(0.15),0.961,0.031,0.906,1.023,0.001,0.0,2595.0,2630.0,1.0,0.8,16.0,1.5,49,1919,0.46,g0.8_k16_b1.5_s49
v(0),-0.133,0.016,-0.163,-0.103,0.0,0.0,2927.0,2941.0,1.0,0.8,16.0,1.5,49,1919,0.46,g0.8_k16_b1.5_s49
v(-0.15),-1.227,0.035,-1.293,-1.165,0.001,0.001,2263.0,2660.0,1.0,0.8,16.0,1.5,49,1919,0.46,g0.8_k16_b1.5_s49
g_native,15.793,0.204,15.43,16.0,0.004,0.005,2017.0,1345.0,1.0,0.8,16.0,1.5,49,1919,0.46,g0.8_k16_b1.5_s49
a_native,0.36,0.003,0.355,0.366,0.0,0.0,2560.0,2249.0,1.0,0.8,16.0,1.5,49,1919,0.46,g0.8_k16_b1.5_s49
v_native(0.15),3.843,0.125,3.623,4.09,0.002,0.002,2595.0,2630.0,1.0,0.8,16.0,1.5,49,1919,0.46,g0.8_k16_b1.5_s49
