tag,gain,k,engine,n_draws,n_sim_per_coh,omit_obs,omit_sim,med_abs_qerr_correct_ms,max_abs_qerr_correct_ms,med_abs_qerr_error_ms,max_abs_qerr_error_ms,max_abs_acc_err,minutes
g0.8_k10_b2.94_pooled,0.8,10.0,numpy,200,19564,0.669,0.20673181818181818,37.76499999999989,91.79000000000019,27.89000000000007,52.799999999999955,0.09545664568623047,0.6860612948735555
g1.0_k10_b2.94_pooled,1.0,10.0,numpy,200,19978,0.30362500000000003,0.06304090909090908,24.049999999999983,45.55999999999983,22.34999999999998,50.779999999999745,0.04681053526271661,0.5883713245391846
g1.2_k10_b2.94_pooled,1.2,10.0,numpy,200,19995,0.1431,0.018395454545454562,4.250000000000007,26.359999999999843,15.799999999999983,67.55999999999977,0.01210996756464866,0.5042232592900594
