v_Intercept,v_coherence_signed,a,z,g,t,k,gain,seed_filter
-0.0842077846677971,8.659893668449346,1.043553283821691,0.5146528,0.8546841188596346,0.35,10.0,1.0,0
-0.06151849910961604,8.481336466290022,1.0301538046066825,0.51598096,0.9173091271367733,0.35,10.0,1.0,0
-0.0033035580124651798,8.164047766221728,1.0284308578413839,0.49697632,0.9594745104484255,0.35,10.0,1.0,0
-0.056657976266915044,8.523953646560868,1.0334635759996689,0.5139547,0.9238214316074111,0.35,10.0,1.0,0
-0.08392587272635166,8.621223100971461,1.0290204842491641,0.51230377,0.9573377449481024,0.35,10.0,1.0,0
-0.09089477389533163,8.838547461227396,1.0388371356492219,0.50879794,0.9350077935865859,0.35,10.0,1.0,0
-0.060297318286271384,8.588259439965581,1.0277699512190799,0.5069855,0.8981676597319341,0.35,10.0,1.0,0
-0.05834827255426234,8.417637068138939,1.0349597879007373,0.5143299,0.8738819990294278,0.35,10.0,1.0,0
-0.08429504804558774,8.724842217431867,1.044188027311084,0.5024816,0.9034764435953717,0.35,10.0,1.0,0
-0.011625060741577764,8.524087899432436,1.0324753713186612,0.5215255,0.7916869198939396,0.35,10.0,1.0,0
-0.09286333934005842,8.651449231467703,1.0158755970537316,0.51066524,0.9273795348507554,0.35,10.0,1.0,0
0.017465157868010728,8.373905978930893,1.024069563426329,0.50956154,0.9676337426112516,0.35,10.0,1.0,0
0.02144021378081895,8.227269578032885,1.0265225450915263,0.509769,0.956391751817552,0.35,10.0,1.0,0
-0.06631858281737757,8.173661503526029,1.0135928809432007,0.4991868,0.9482045200352218,0.35,10.0,1.0,0
-0.07604343867887309,8.913510178500148,1.047154780281634,0.51254565,0.963408873007976,0.35,10.0,1.0,0
-0.06070117842673417,8.596100936376935,1.0223381746131617,0.5123144,0.9141862715465161,0.35,10.0,1.0,0
-0.06395686641144249,8.233178658056934,1.015710487716531,0.5150064,0.9365884031390477,0.35,10.0,1.0,0
-0.017160418407906164,8.561871208791748,1.0424629586068939,0.50368565,0.8835844551990659,0.35,10.0,1.0,0
-0.09901762160670957,8.456449219163078,1.015798526277837,0.5158389,0.9402700234164094,0.35,10.0,1.0,0
-0.06887186193092698,8.814068765888134,1.0492502919646665,0.50438684,0.8749544843816508,0.35,10.0,1.0,0
