gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
0.8,a_fitted_matched,draw0,6.9965136,0.5149023504511938,25.06102104765217,-0.010787993952753287,0.862125,0.8723
0.8,a_fitted_matched,draw1,6.886947,0.5135021255260478,24.81941607740445,-0.01156095805269454,0.86025,0.875925
0.8,a_fitted_matched,draw2,6.817468399999999,0.5143427221736737,24.546909962317102,-0.011848422667836063,0.859075,0.8755
0.8,a_fitted_matched,draw3,6.4371979999999995,0.5209771490819304,24.63175450439495,-0.011944201445711813,0.860125,0.877775
0.8,a_fitted_matched,draw4,6.759957,0.5157833926300933,24.72793612811227,-0.01157757029563591,0.8601,0.876075
0.8,a_fitted_matched,draw5,6.9896877,0.5124332440541343,24.882822906768485,-0.011346396772702685,0.860225,0.874775
0.8,a_fitted_matched,draw6,6.456491,0.5224687638314552,24.52688041184536,-0.011503270931921574,0.8595,0.874625
0.8,a_fitted_matched,draw7,6.3171506,0.5233696967368372,24.538084045367572,-0.012089042299051436,0.860175,0.876975
0.8,a_fitted_matched,draw8,6.945513500000001,0.5126381280237365,24.473325342303813,-0.011432653696220946,0.85835,0.873825
0.8,a_fitted_matched,draw9,6.5872407,0.520928038909868,24.962554994553145,-0.011330477934052808,0.862,0.874775
0.8,a_fitted_matched,draw10,6.4172983,0.5200650217136314,24.521958010439544,-0.012375522837010586,0.859675,0.878825
0.8,a_fitted_matched,draw11,6.765369,0.516466096754147,24.832509488056377,-0.011337029498285996,0.8608,0.87555
0.8,a_fitted_matched,draw12,6.947830000000001,0.5142267298290988,25.001177156527845,-0.011076231391618787,0.8616,0.874475
0.8,a_fitted_matched,draw13,7.0103836,0.5122986575169175,24.79164527122062,-0.011153769598668787,0.859975,0.874025
0.8,a_fitted_matched,draw14,6.894722,0.5133473636573592,25.04189021649145,-0.01156869483249312,0.861625,0.87745
0.8,a_fitted_matched,draw15,6.7366150000000005,0.5169869238847767,24.75120416713579,-0.011350613546514813,0.860575,0.875375
0.8,a_fitted_matched,draw16,6.8237114,0.5179023400218423,24.818843072692427,-0.010719801278077926,0.861275,0.8717
0.8,a_fitted_matched,draw17,6.3471675,0.5231821420488126,24.598630594587984,-0.01193712116462054,0.86025,0.877175
0.8,a_fitted_matched,draw18,6.3884175,0.5231223433782589,24.650919804382166,-0.011785371169659423,0.860975,0.87555
0.8,a_fitted_matched,draw19,6.6330279999999995,0.5203551606889519,24.776606743579922,-0.01129864534291557,0.860725,0.87385
0.8,a_fitted_matched,draw20,6.84327,0.5167600304626597,24.923159339462767,-0.010946276538539725,0.861575,0.873375
0.8,a_fitted_matched,draw21,7.0126367,0.5132101840524611,24.729198825581975,-0.010930396533172241,0.859775,0.872625
0.8,a_fitted_matched,draw22,7.0220340000000006,0.5142186660210654,24.937639408868677,-0.010769333553517316,0.8614,0.8722
0.8,a_fitted_matched,draw23,6.61175,0.5181857749685231,24.780999147249894,-0.011800003318386945,0.860475,0.877175
0.8,a_fitted_matched,draw24,6.715231,0.5188928602533369,24.875102205861186,-0.011021392094852703,0.861425,0.87385
0.8,a_fitted_matched,draw25,6.997885999999999,0.5121682768089888,24.788146843445176,-0.011299650280696556,0.860025,0.874725
0.8,a_fitted_matched,draw26,5.8584179999999995,0.5315584147378433,24.412556801191656,-0.012519733150430382,0.8601,0.8791
0.8,a_fitted_matched,draw27,7.047516,0.5138319827087799,24.991948365404408,-0.010752166954043772,0.861875,0.87225
0.8,a_fitted_matched,draw28,6.700268,0.517345747530876,24.599158694957232,-0.011350138778160188,0.8593,0.875025
0.8,a_fitted_matched,draw29,7.0403709999999995,0.513712100762683,24.877277852891382,-0.010602145459212125,0.860925,0.871725
0.8,a_fitted_matched,draw30,6.987958,0.5156577869614314,25.21625188211781,-0.010498670662976224,0.863175,0.87255
0.8,a_fitted_matched,draw31,6.6417706,0.5200729906533351,24.821311862861723,-0.011109782184944534,0.86115,0.873775
0.8,a_fitted_matched,draw32,6.899072,0.5154320319592719,24.772625436005768,-0.010819856401250987,0.8603,0.8728
0.8,a_fitted_matched,draw33,6.4703095,0.519985743412691,24.448428730285308,-0.01197623942581784,0.858875,0.877225
0.8,a_fitted_matched,draw34,6.808294,0.517459368167206,24.904788403623783,-0.010918734387448658,0.86135,0.873275
0.8,a_fitted_matched,draw35,6.3542545,0.5204747580300595,24.638563836880593,-0.012738609479862469,0.86025,0.880425
0.8,a_fitted_matched,draw36,6.9396234,0.5130245267310326,24.95403581853665,-0.01138652862020588,0.86095,0.87605
0.8,a_fitted_matched,draw37,6.9153666000000005,0.5148044147120584,24.91272382318421,-0.011009473526685402,0.860875,0.874
0.8,a_fitted_matched,draw38,6.95732,0.5146531945943491,24.856430221188955,-0.010997054414818878,0.86075,0.8727
0.8,a_fitted_matched,draw39,6.880492,0.5154095165423316,24.594970890651872,-0.010915401689574042,0.859675,0.872775
1.0,a_fitted_matched,draw0,5.709435000000001,0.44596792298273646,27.080585325780717,-0.035316253524189774,0.85635,0.966075
1.0,a_fitted_matched,draw1,5.943246,0.44363887386324585,26.82683151721817,-0.03487195068850771,0.8554,0.9651
1.0,a_fitted_matched,draw2,5.715374,0.4459630530751398,27.010189862787715,-0.03524896536024882,0.85575,0.9658
1.0,a_fitted_matched,draw3,6.0887945,0.4415396590840963,26.92978104758378,-0.034835147870059216,0.855575,0.965225
1.0,a_fitted_matched,draw4,5.948562600000001,0.4436319168523935,26.803263061816935,-0.034834898950876714,0.85525,0.965025
1.0,a_fitted_matched,draw5,5.9463036,0.4411346978069351,26.656046387625455,-0.035514085298461846,0.853425,0.966325
1.0,a_fitted_matched,draw6,5.6892824,0.44721623208908795,26.815447317641564,-0.03497692545302859,0.855475,0.96495
1.0,a_fitted_matched,draw7,5.962981000000001,0.44181401829389244,26.75509524849725,-0.035117100431051713,0.854225,0.96605
1.0,a_fitted_matched,draw8,5.666821,0.4446972881961042,26.534014092719556,-0.03550353995079106,0.853825,0.966475
1.0,a_fitted_matched,draw9,6.07389,0.4437945211696793,27.16637791870109,-0.03450490006898034,0.857025,0.964725
1.0,a_fitted_matched,draw10,5.5463684,0.4459159351380033,26.818982744065632,-0.03592413864509866,0.8545,0.9671
1.0,a_fitted_matched,draw11,5.636584999999999,0.4453228499628388,26.847648791055057,-0.0357181002239399,0.854975,0.9665
1.0,a_fitted_matched,draw12,5.9110439999999995,0.44384280914955015,27.009121012938575,-0.03507475312006096,0.856225,0.9656
1.0,a_fitted_matched,draw13,5.4891646000000005,0.44765325886172325,26.85636402828648,-0.03558742932563324,0.8547,0.96645
1.0,a_fitted_matched,draw14,6.0166657,0.44177445820036376,26.70368293829823,-0.03511600136945769,0.854225,0.965475
1.0,a_fitted_matched,draw15,5.71275,0.44580579300709966,26.949015601451755,-0.035280041112898744,0.855875,0.9661
1.0,a_fitted_matched,draw16,5.810689999999999,0.4448166958005522,26.71943424332353,-0.03516826753627962,0.854175,0.9653
1.0,a_fitted_matched,draw17,5.509347999999999,0.44854154265646456,27.136848569910434,-0.0354037763020212,0.857075,0.96665
1.0,a_fitted_matched,draw18,5.862090599999999,0.4419295679195951,26.814773752499946,-0.035710341025837505,0.8537,0.966475
1.0,a_fitted_matched,draw19,5.872482999999999,0.44525419691483653,26.883512181999027,-0.03476334999695705,0.855875,0.96465
1.0,a_fitted_matched,draw20,5.5123913,0.44863230002531135,26.77535912374361,-0.03528064558623145,0.85565,0.9657
1.0,a_fitted_matched,draw21,5.8017254,0.44284413024169234,26.74177099157613,-0.035727180343096555,0.8537,0.96655
1.0,a_fitted_matched,draw22,5.712973,0.4454445976527552,26.674719637208753,-0.03538383998479002,0.8538,0.965675
1.0,a_fitted_matched,draw23,6.193558,0.44082235964244026,26.981337241416334,-0.03470413385809223,0.8557,0.964825
1.0,a_fitted_matched,draw24,5.6633806,0.4469432959042388,27.183371998846834,-0.035219614693594865,0.85685,0.96615
1.0,a_fitted_matched,draw25,5.677452,0.4451458889049757,26.796049906474092,-0.03561965306617798,0.854325,0.9664
1.0,a_fitted_matched,draw26,6.618322,0.43601984018271916,26.956080129744567,-0.03432931159285929,0.855075,0.9643
1.0,a_fitted_matched,draw27,5.607983,0.4470964766340974,26.84455924578107,-0.0352456435152134,0.855725,0.965875
1.0,a_fitted_matched,draw28,5.818124,0.44426576378659766,26.89969988134143,-0.0351541089994634,0.8553,0.965675
1.0,a_fitted_matched,draw29,5.750921,0.4444433889227693,26.933615309246733,-0.03558225588823878,0.8555,0.966625
1.0,a_fitted_matched,draw30,5.583092,0.44514471886224144,26.474806768088225,-0.035965718470589034,0.852675,0.9671
1.0,a_fitted_matched,draw31,5.3713846,0.448813656649122,26.94424372446256,-0.035859696883492935,0.856075,0.96745
