acoh,is_correct,quantile,rt,proportion,n,draw,gain,bound,k
0.06,False,0.25,189.50000000000003,0.10904872389791183,141,1,0.8,2.94,10.0
0.06,False,0.5,307.20000000000005,0.10904872389791183,141,1,0.8,2.94,10.0
0.06,False,0.75,449.7,0.10904872389791183,141,1,0.8,2.94,10.0
0.06,True,0.25,195.55,0.8909512761020881,1152,1,0.8,2.94,10.0
0.06,True,0.5,324.2,0.8909512761020881,1152,1,0.8,2.94,10.0
0.06,True,0.75,504.875,0.8909512761020881,1152,1,0.8,2.94,10.0
0.09,False,0.25,157.1,0.0381508078994614,85,1,0.8,2.94,10.0
0.09,False,0.5,243.3,0.0381508078994614,85,1,0.8,2.94,10.0
0.09,False,0.75,388.70000000000005,0.0381508078994614,85,1,0.8,2.94,10.0
0.09,True,0.25,181.55,0.9618491921005387,2143,1,0.8,2.94,10.0
0.09,True,0.5,295.8,0.9618491921005387,2143,1,0.8,2.94,10.0
0.09,True,0.75,444.15000000000003,0.9618491921005387,2143,1,0.8,2.94,10.0
0.12,False,0.25,128.35,0.014531936465021968,43,1,0.8,2.94,10.0
0.12,False,0.5,194.29999999999998,0.014531936465021968,43,1,0.8,2.94,10.0
0.12,False,0.75,393.45000000000005,0.014531936465021968,43,1,0.8,2.94,10.0
0.12,True,0.25,164.275,0.9854680635349781,2916,1,0.8,2.94,10.0
0.12,True,0.5,254.75000000000003,0.9854680635349781,2916,1,0.8,2.94,10.0
0.12,True,0.75,397.25000000000006,0.9854680635349781,2916,1,0.8,2.94,10.0
0.15,False,0.25,105.80000000000001,0.006529119874640899,25,1,0.8,2.94,10.0
0.15,False,0.5,136.40000000000003,0.006529119874640899,25,1,0.8,2.94,10.0
0.15,False,0.75,248.0,0.006529119874640899,25,1,0.8,2.94,10.0
0.15,True,0.25,142.875,0.9934708801253591,3804,1,0.8,2.94,10.0
0.15,True,0.5,214.10000000000005,0.9934708801253591,3804,1,0.8,2.94,10.0
0.15,True,0.75,332.9,0.9934708801253591,3804,1,0.8,2.94,10.0
0.0,False,0.25,229.85000000000005,0.4536741214057508,142,4,0.8,2.94,10.0
0.0,False,0.5,364.35,0.4536741214057508,142,4,0.8,2.94,10.0
0.0,False,0.75,517.375,0.4536741214057508,142,4,0.8,2.94,10.0
0.0,True,0.25,197.95,0.5463258785942492,171,4,0.8,2.94,10.0
0.0,True,0.5,359.3,0.5463258785942492,171,4,0.8,2.94,10.0
0.0,True,0.75,523.5,0.5463258785942492,171,4,0.8,2.94,10.0
0.03,False,0.25,190.7,0.23506493506493506,181,4,0.8,2.94,10.0
0.03,False,0.5,333.20000000000005,0.23506493506493506,181,4,0.8,2.94,10.0
0.03,False,0.75,500.2,0.23506493506493506,181,4,0.8,2.94,10.0
0.03,True,0.25,206.60000000000002,0.7649350649350649,589,4,0.8,2.94,10.0
0.03,True,0.5,328.8,0.7649350649350649,589,4,0.8,2.94,10.0
0.03,True,0.75,531.0,0.7649350649350649,589,4,0.8,2.94,10.0
0.06,False,0.25,176.0,0.10091047040971168,133,4,0.8,2.94,10.0
0.06,False,0.5,309.1,0.10091047040971168,133,4,0.8,2.94,10.0
0.06,False,0.75,453.4,0.10091047040971168,133,4,0.8,2.94,10.0
0.06,True,0.25,192.6,0.8990895295902883,1185,4,0.8,2.94,10.0
0.06,True,0.5,321.3,0.8990895295902883,1185,4,0.8,2.94,10.0
0.06,True,0.75,464.6,0.8990895295902883,1185,4,0.8,2.94,10.0
0.09,False,0.25,148.05,0.04262000897263347,95,4,0.8,2.94,10.0
0.09,False,0.5,259.5,0.04262000897263347,95,4,0.8,2.94,10.0
0.09,False,0.75,416.35,0.04262000897263347,95,4,0.8,2.94,10.0
0.09,True,0.25,178.55,0.9573799910273665,2134,4,0.8,2.94,10.0
0.09,True,0.5,287.65,0.9573799910273665,2134,4,0.8,2.94,10.0
0.09,True,0.75,439.42500000000007,0.9573799910273665,2134,4,0.8,2.94,10.0
0.12,False,0.25,142.95,0.018880647336480108,56,4,0.8,2.94,10.0
0.12,False,0.5,249.3,0.018880647336480108,56,4,0.8,2.94,10.0
0.12,False,0.75,342.85,0.018880647336480108,56,4,0.8,2.94,10.0
0.12,True,0.25,166.65000000000003,0.9811193526635199,2910,4,0.8,2.94,10.0
0.12,True,0.5,256.05,0.9811193526635199,2910,4,0.8,2.94,10.0
0.12,True,0.75,402.6000000000001,0.9811193526635199,2910,4,0.8,2.94,10.0
0.15,False,0.25,115.32500000000002,0.007267064624967558,28,4,0.8,2.94,10.0
0.15,False,0.5,147.75,0.007267064624967558,28,4,0.8,2.94,10.0
0.15,False,0.75,303.675,0.007267064624967558,28,4,0.8,2.94,10.0
0.15,True,0.25,144.50000000000003,0.9927329353750325,3825,4,0.8,2.94,10.0
0.15,True,0.5,221.70000000000002,0.9927329353750325,3825,4,0.8,2.94,10.0
0.15,True,0.75,339.7,0.9927329353750325,3825,4,0.8,2.94,10.0
0.0,False,0.25,224.75000000000003,0.49642857142857144,139,8,0.8,2.94,10.0
0.0,False,0.5,349.40000000000003,0.49642857142857144,139,8,0.8,2.94,10.0
0.0,False,0.75,515.7,0.49642857142857144,139,8,0.8,2.94,10.0
0.0,True,0.25,231.70000000000002,0.5035714285714286,141,8,0.8,2.94,10.0
0.0,True,0.5,368.3,0.5035714285714286,141,8,0.8,2.94,10.0
0.0,True,0.75,542.5,0.5035714285714286,141,8,0.8,2.94,10.0
0.03,False,0.25,221.00000000000003,0.22571819425444598,165,8,0.8,2.94,10.0
0.03,False,0.5,375.1,0.22571819425444598,165,8,0.8,2.94,10.0
0.03,False,0.75,540.5,0.22571819425444598,165,8,0.8,2.94,10.0
0.03,True,0.25,209.12500000000003,0.774281805745554,566,8,0.8,2.94,10.0
0.03,True,0.5,334.1,0.774281805745554,566,8,0.8,2.94,10.0
0.03,True,0.75,518.2,0.774281805745554,566,8,0.8,2.94,10.0
0.06,False,0.25,167.40000000000003,0.0998452012383901,129,8,0.8,2.94,10.0
0.06,False,0.5,289.2,0.0998452012383901,129,8,0.8,2.94,10.0
0.06,False,0.75,478.00000000000006,0.0998452012383901,129,8,0.8,2.94,10.0
0.06,True,0.25,200.25,0.9001547987616099,1163,8,0.8,2.94,10.0
0.06,True,0.5,319.3,0.9001547987616099,1163,8,0.8,2.94,10.0
0.06,True,0.75,491.95000000000005,0.9001547987616099,1163,8,0.8,2.94,10.0
0.09,False,0.25,151.10000000000002,0.042715827338129495,95,8,0.8,2.94,10.0
0.09,False,0.5,271.8,0.042715827338129495,95,8,0.8,2.94,10.0
0.09,False,0.75,490.5,0.042715827338129495,95,8,0.8,2.94,10.0
0.09,True,0.25,176.9,0.9572841726618705,2129,8,0.8,2.94,10.0
0.09,True,0.5,289.6,0.9572841726618705,2129,8,0.8,2.94,10.0
0.09,True,0.75,450.5,0.9572841726618705,2129,8,0.8,2.94,10.0
0.12,False,0.25,117.40000000000002,0.01915966386554622,57,8,0.8,2.94,10.0
0.12,False,0.5,194.4,0.01915966386554622,57,8,0.8,2.94,10.0
0.12,False,0.75,328.6,0.01915966386554622,57,8,0.8,2.94,10.0
0.12,True,0.25,161.175,0.9808403361344538,2918,8,0.8,2.94,10.0
0.12,True,0.5,250.85000000000002,0.9808403361344538,2918,8,0.8,2.94,10.0
0.12,True,0.75,403.3750000000001,0.9808403361344538,2918,8,0.8,2.94,10.0
0.15,False,0.25,89.8,0.00654278984559016,25,8,0.8,2.94,10.0
0.15,False,0.5,117.50000000000001,0.00654278984559016,25,8,0.8,2.94,10.0
0.15,False,0.75,213.80000000000004,0.00654278984559016,25,8,0.8,2.94,10.0
0.15,True,0.25,144.9,0.9934572101544098,3796,8,0.8,2.94,10.0
0.15,True,0.5,221.85000000000002,0.9934572101544098,3796,8,0.8,2.94,10.0
0.15,True,0.75,342.3,0.9934572101544098,3796,8,0.8,2.94,10.0
0.0,False,0.25,208.8,0.48135593220338985,142,26,0.8,2.94,10.0
0.0,False,0.5,351.29999999999995,0.48135593220338985,142,26,0.8,2.94,10.0
0.0,False,0.75,521.8000000000001,0.48135593220338985,142,26,0.8,2.94,10.0
0.0,True,0.25,216.3,0.5186440677966102,153,26,0.8,2.94,10.0
0.0,True,0.5,357.70000000000005,0.5186440677966102,153,26,0.8,2.94,10.0
0.0,True,0.75,502.5999999999999,0.5186440677966102,153,26,0.8,2.94,10.0
0.03,False,0.25,169.75,0.24663072776280323,183,26,0.8,2.94,10.0
0.03,False,0.5,318.0,0.24663072776280323,183,26,0.8,2.94,10.0
0.03,False,0.75,502.15000000000003,0.24663072776280323,183,26,0.8,2.94,10.0
0.03,True,0.25,214.10000000000002,0.7533692722371967,559,26,0.8,2.94,10.0
0.03,True,0.5,347.8,0.7533692722371967,559,26,0.8,2.94,10.0
0.03,True,0.75,501.95,0.7533692722371967,559,26,0.8,2.94,10.0
0.06,False,0.25,185.825,0.10075187969924812,134,26,0.8,2.94,10.0
0.06,False,0.5,294.5,0.10075187969924812,134,26,0.8,2.94,10.0
0.06,False,0.75,502.025,0.10075187969924812,134,26,0.8,2.94,10.0
0.06,True,0.25,192.225,0.8992481203007519,1196,26,0.8,2.94,10.0
0.06,True,0.5,316.75,0.8992481203007519,1196,26,0.8,2.94,10.0
0.06,True,0.75,505.9,0.8992481203007519,1196,26,0.8,2.94,10.0
0.09,False,0.25,158.825,0.04460303300624442,100,26,0.8,2.94,10.0
0.09,False,0.5,304.45,0.04460303300624442,100,26,0.8,2.94,10.0
0.09,False,0.75,468.9,0.04460303300624442,100,26,0.8,2.94,10.0
0.09,True,0.25,175.42500000000004,0.9553969669937555,2142,26,0.8,2.94,10.0
0.09,True,0.5,285.5,0.9553969669937555,2142,26,0.8,2.94,10.0
0.09,True,0.75,449.05000000000007,0.9553969669937555,2142,26,0.8,2.94,10.0
0.12,False,0.25,148.00000000000003,0.013772253946926436,41,26,0.8,2.94,10.0
0.12,False,0.5,226.5,0.013772253946926436,41,26,0.8,2.94,10.0
0.12,False,0.75,406.7,0.013772253946926436,41,26,0.8,2.94,10.0
0.12,True,0.25,162.8,0.9862277460530736,2936,26,0.8,2.94,10.0
0.12,True,0.5,253.95,0.9862277460530736,2936,26,0.8,2.94,10.0
0.12,True,0.75,386.35,0.9862277460530736,2936,26,0.8,2.94,10.0
0.15,False,0.25,104.80000000000001,0.004960835509138381,19,26,0.8,2.94,10.0
0.15,False,0.5,122.49999999999999,0.004960835509138381,19,26,0.8,2.94,10.0
0.15,False,0.75,257.7,0.004960835509138381,19,26,0.8,2.94,10.0
0.15,True,0.25,143.7,0.9950391644908616,3811,26,0.8,2.94,10.0
0.15,True,0.5,217.00000000000003,0.9950391644908616,3811,26,0.8,2.94,10.0
0.15,True,0.75,328.85,0.9950391644908616,3811,26,0.8,2.94,10.0
0.0,False,0.25,205.40000000000003,0.5,146,33,0.8,2.94,10.0
0.0,False,0.5,334.04999999999995,0.5,146,33,0.8,2.94,10.0
0.0,False,0.75,514.1750000000001,0.5,146,33,0.8,2.94,10.0
0.0,True,0.25,242.65000000000003,0.5,146,33,0.8,2.94,10.0
0.0,True,0.5,341.8,0.5,146,33,0.8,2.94,10.0
0.0,True,0.75,544.75,0.5,146,33,0.8,2.94,10.0
0.03,False,0.25,171.7,0.27391874180865006,209,33,0.8,2.94,10.0
0.03,False,0.5,277.0,0.27391874180865006,209,33,0.8,2.94,10.0
0.03,False,0.75,470.40000000000003,0.27391874180865006,209,33,0.8,2.94,10.0
0.03,True,0.25,199.05,0.7260812581913499,554,33,0.8,2.94,10.0
0.03,True,0.5,357.35,0.7260812581913499,554,33,0.8,2.94,10.0
0.03,True,0.75,528.225,0.7260812581913499,554,33,0.8,2.94,10.0
0.06,False,0.25,153.47500000000002,0.08503937007874016,108,33,0.8,2.94,10.0
0.06,False,0.5,307.85,0.08503937007874016,108,33,0.8,2.94,10.0
0.06,False,0.75,480.625,0.08503937007874016,108,33,0.8,2.94,10.0
0.06,True,0.25,200.40000000000006,0.9149606299212598,1162,33,0.8,2.94,10.0
0.06,True,0.5,329.35,0.9149606299212598,1162,33,0.8,2.94,10.0
0.06,True,0.75,500.17500000000007,0.9149606299212598,1162,33,0.8,2.94,10.0
0.09,False,0.25,144.475,0.04087193460490463,90,33,0.8,2.94,10.0
0.09,False,0.5,226.20000000000005,0.04087193460490463,90,33,0.8,2.94,10.0
0.09,False,0.75,350.4,0.04087193460490463,90,33,0.8,2.94,10.0
0.09,True,0.25,185.07500000000002,0.9591280653950953,2112,33,0.8,2.94,10.0
0.09,True,0.5,307.20000000000005,0.9591280653950953,2112,33,0.8,2.94,10.0
0.09,True,0.75,463.65000000000003,0.9591280653950953,2112,33,0.8,2.94,10.0
0.12,False,0.25,144.0,0.013238289205702648,39,33,0.8,2.94,10.0
0.12,False,0.5,324.3,0.013238289205702648,39,33,0.8,2.94,10.0
0.12,False,0.75,467.55000000000007,0.013238289205702648,39,33,0.8,2.94,10.0
0.12,True,0.25,161.35000000000002,0.9867617107942973,2907,33,0.8,2.94,10.0
0.12,True,0.5,249.5,0.9867617107942973,2907,33,0.8,2.94,10.0
0.12,True,0.75,387.45000000000005,0.9867617107942973,2907,33,0.8,2.94,10.0
0.15,False,0.25,99.1,0.00631246712256707,24,33,0.8,2.94,10.0
0.15,False,0.5,150.4,0.00631246712256707,24,33,0.8,2.94,10.0
0.15,False,0.75,261.15,0.00631246712256707,24,33,0.8,2.94,10.0
0.15,True,0.25,144.50000000000003,0.9936875328774329,3778,33,0.8,2.94,10.0
0.15,True,0.5,220.00000000000003,0.9936875328774329,3778,33,0.8,2.94,10.0
0.15,True,0.75,335.02500000000003,0.9936875328774329,3778,33,0.8,2.94,10.0
0.0,False,0.25,194.0,0.5064516129032258,157,41,0.8,2.94,10.0
0.0,False,0.5,342.3,0.5064516129032258,157,41,0.8,2.94,10.0
0.0,False,0.75,495.8,0.5064516129032258,157,41,0.8,2.94,10.0
0.0,True,0.25,192.29999999999998,0.4935483870967742,153,41,0.8,2.94,10.0
0.0,True,0.5,344.0,0.4935483870967742,153,41,0.8,2.94,10.0
0.0,True,0.75,532.6999999999999,0.4935483870967742,153,41,0.8,2.94,10.0
0.03,False,0.25,204.37500000000003,0.23901098901098902,174,41,0.8,2.94,10.0
0.03,False,0.5,322.65,0.23901098901098902,174,41,0.8,2.94,10.0
0.03,False,0.75,497.575,0.23901098901098902,174,41,0.8,2.94,10.0
0.03,True,0.25,212.5,0.760989010989011,554,41,0.8,2.94,10.0
0.03,True,0.5,359.6,0.760989010989011,554,41,0.8,2.94,10.0
0.03,True,0.75,532.975,0.760989010989011,554,41,0.8,2.94,10.0
0.06,False,0.25,175.325,0.11067809820732658,142,41,0.8,2.94,10.0
0.06,False,0.5,315.85,0.11067809820732658,142,41,0.8,2.94,10.0
0.06,False,0.75,509.7,0.11067809820732658,142,41,0.8,2.94,10.0
0.06,True,0.25,192.9,0.8893219017926735,1141,41,0.8,2.94,10.0
0.06,True,0.5,317.7,0.8893219017926735,1141,41,0.8,2.94,10.0
0.06,True,0.75,474.90000000000003,0.8893219017926735,1141,41,0.8,2.94,10.0
0.09,False,0.25,155.425,0.04150110375275938,94,41,0.8,2.94,10.0
0.09,False,0.5,283.0,0.04150110375275938,94,41,0.8,2.94,10.0
0.09,False,0.75,471.67500000000007,0.04150110375275938,94,41,0.8,2.94,10.0
0.09,True,0.25,183.89999999999998,0.9584988962472406,2171,41,0.8,2.94,10.0
0.09,True,0.5,294.20000000000005,0.9584988962472406,2171,41,0.8,2.94,10.0
0.09,True,0.75,447.45,0.9584988962472406,2171,41,0.8,2.94,10.0
0.12,False,0.25,113.9,0.01797829036635007,53,41,0.8,2.94,10.0
0.12,False,0.5,204.20000000000002,0.01797829036635007,53,41,0.8,2.94,10.0
0.12,False,0.75,342.90000000000003,0.01797829036635007,53,41,0.8,2.94,10.0
0.12,True,0.25,164.85000000000002,0.98202170963365,2895,41,0.8,2.94,10.0
0.12,True,0.5,260.1,0.98202170963365,2895,41,0.8,2.94,10.0
0.12,True,0.75,398.05000000000007,0.98202170963365,2895,41,0.8,2.94,10.0
0.15,False,0.25,117.1,0.006016217630133403,23,41,0.8,2.94,10.0
0.15,False,0.5,166.3,0.006016217630133403,23,41,0.8,2.94,10.0
0.15,False,0.75,260.75,0.006016217630133403,23,41,0.8,2.94,10.0
0.15,True,0.25,148.2,0.9939837823698666,3800,41,0.8,2.94,10.0
0.15,True,0.5,222.00000000000003,0.9939837823698666,3800,41,0.8,2.94,10.0
0.15,True,0.75,337.92499999999995,0.9939837823698666,3800,41,0.8,2.94,10.0
0.0,False,0.25,215.45,0.5,151,52,0.8,2.94,10.0
0.0,False,0.5,359.6,0.5,151,52,0.8,2.94,10.0
0.0,False,0.75,531.1500000000001,0.5,151,52,0.8,2.94,10.0
0.0,True,0.25,185.10000000000002,0.5,151,52,0.8,2.94,10.0
0.0,True,0.5,324.1,0.5,151,52,0.8,2.94,10.0
0.0,True,0.75,522.45,0.5,151,52,0.8,2.94,10.0
0.03,False,0.25,206.72500000000002,0.2587601078167116,192,52,0.8,2.94,10.0
0.03,False,0.5,354.15,0.2587601078167116,192,52,0.8,2.94,10.0
0.03,False,0.75,480.975,0.2587601078167116,192,52,0.8,2.94,10.0
0.03,True,0.25,206.85000000000002,0.7412398921832885,550,52,0.8,2.94,10.0
0.03,True,0.5,332.95,0.7412398921832885,550,52,0.8,2.94,10.0
0.03,True,0.75,514.625,0.7412398921832885,550,52,0.8,2.94,10.0
0.06,False,0.25,148.2,0.09724349157733538,127,52,0.8,2.94,10.0
0.06,False,0.5,249.5,0.09724349157733538,127,52,0.8,2.94,10.0
0.06,False,0.75,425.80000000000007,0.09724349157733538,127,52,0.8,2.94,10.0
0.06,True,0.25,191.70000000000002,0.9027565084226646,1179,52,0.8,2.94,10.0
0.06,True,0.5,313.20000000000005,0.9027565084226646,1179,52,0.8,2.94,10.0
0.06,True,0.75,484.85,0.9027565084226646,1179,52,0.8,2.94,10.0
0.09,False,0.25,189.60000000000002,0.04030797101449275,89,52,0.8,2.94,10.0
0.09,False,0.5,304.1,0.04030797101449275,89,52,0.8,2.94,10.0
0.09,False,0.75,406.30000000000007,0.04030797101449275,89,52,0.8,2.94,10.0
0.09,True,0.25,180.45,0.9596920289855072,2119,52,0.8,2.94,10.0
0.09,True,0.5,293.5,0.9596920289855072,2119,52,0.8,2.94,10.0
0.09,True,0.75,449.75,0.9596920289855072,2119,52,0.8,2.94,10.0
0.12,False,0.25,107.94999999999999,0.014745308310991957,44,52,0.8,2.94,10.0
0.12,False,0.5,166.85000000000002,0.014745308310991957,44,52,0.8,2.94,10.0
0.12,False,0.75,285.1,0.014745308310991957,44,52,0.8,2.94,10.0
0.12,True,0.25,160.675,0.985254691689008,2940,52,0.8,2.94,10.0
0.12,True,0.5,254.65000000000003,0.985254691689008,2940,52,0.8,2.94,10.0
0.12,True,0.75,394.0,0.985254691689008,2940,52,0.8,2.94,10.0
0.15,False,0.25,105.175,0.004204993429697766,16,52,0.8,2.94,10.0
0.15,False,0.5,181.10000000000002,0.004204993429697766,16,52,0.8,2.94,10.0
0.15,False,0.75,388.875,0.004204993429697766,16,52,0.8,2.94,10.0
0.15,True,0.25,144.40000000000003,0.9957950065703023,3789,52,0.8,2.94,10.0
0.15,True,0.5,217.50000000000003,0.9957950065703023,3789,52,0.8,2.94,10.0
0.15,True,0.75,336.7,0.9957950065703023,3789,52,0.8,2.94,10.0
0.0,False,0.25,196.45000000000002,0.5051546391752577,147,56,0.8,2.94,10.0
0.0,False,0.5,347.30000000000007,0.5051546391752577,147,56,0.8,2.94,10.0
0.0,False,0.75,494.0,0.5051546391752577,147,56,0.8,2.94,10.0
0.0,True,0.25,195.975,0.4948453608247423,144,56,0.8,2.94,10.0
0.0,True,0.5,381.75,0.4948453608247423,144,56,0.8,2.94,10.0
0.0,True,0.75,564.2750000000001,0.4948453608247423,144,56,0.8,2.94,10.0
0.03,False,0.25,194.72500000000002,0.26379542395693134,196,56,0.8,2.94,10.0
0.03,False,0.5,301.45000000000005,0.26379542395693134,196,56,0.8,2.94,10.0
0.03,False,0.75,494.175,0.26379542395693134,196,56,0.8,2.94,10.0
0.03,True,0.25,193.3,0.7362045760430687,547,56,0.8,2.94,10.0
0.03,True,0.5,324.8,0.7362045760430687,547,56,0.8,2.94,10.0
0.03,True,0.75,505.45000000000005,0.7362045760430687,547,56,0.8,2.94,10.0
0.06,False,0.25,180.95,0.08390541571319603,110,56,0.8,2.94,10.0
0.06,False,0.5,296.15000000000003,0.08390541571319603,110,56,0.8,2.94,10.0
0.06,False,0.75,472.65000000000003,0.08390541571319603,110,56,0.8,2.94,10.0
0.06,True,0.25,201.30000000000004,0.916094584286804,1201,56,0.8,2.94,10.0
0.06,True,0.5,327.90000000000003,0.916094584286804,1201,56,0.8,2.94,10.0
0.06,True,0.75,510.2,0.916094584286804,1201,56,0.8,2.94,10.0
0.09,False,0.25,171.6,0.04089887640449438,91,56,0.8,2.94,10.0
0.09,False,0.5,232.20000000000002,0.04089887640449438,91,56,0.8,2.94,10.0
0.09,False,0.75,439.6,0.04089887640449438,91,56,0.8,2.94,10.0
0.09,True,0.25,181.625,0.9591011235955056,2134,56,0.8,2.94,10.0
0.09,True,0.5,291.15,0.9591011235955056,2134,56,0.8,2.94,10.0
0.09,True,0.75,454.42500000000007,0.9591011235955056,2134,56,0.8,2.94,10.0
0.12,False,0.25,142.65000000000003,0.01594301221166893,47,56,0.8,2.94,10.0
0.12,False,0.5,239.8,0.01594301221166893,47,56,0.8,2.94,10.0
0.12,False,0.75,362.90000000000003,0.01594301221166893,47,56,0.8,2.94,10.0
0.12,True,0.25,163.99999999999997,0.9840569877883311,2901,56,0.8,2.94,10.0
0.12,True,0.5,250.20000000000005,0.9840569877883311,2901,56,0.8,2.94,10.0
0.12,True,0.75,391.0,0.9840569877883311,2901,56,0.8,2.94,10.0
0.15,False,0.25,110.6,0.007347152978220939,28,56,0.8,2.94,10.0
0.15,False,0.5,146.49999999999997,0.007347152978220939,28,56,0.8,2.94,10.0
0.15,False,0.75,222.97500000000002,0.007347152978220939,28,56,0.8,2.94,10.0
0.15,True,0.25,142.60000000000002,0.992652847021779,3783,56,0.8,2.94,10.0
0.15,True,0.5,218.5,0.992652847021779,3783,56,0.8,2.94,10.0
0.15,True,0.75,332.75,0.992652847021779,3783,56,0.8,2.94,10.0
0.0,False,0.25,235.95000000000005,0.5264900662251656,159,57,0.8,2.94,10.0
0.0,False,0.5,386.6000000000001,0.5264900662251656,159,57,0.8,2.94,10.0
0.0,False,0.75,514.15,0.5264900662251656,159,57,0.8,2.94,10.0
0.0,True,0.25,207.5,0.4735099337748344,143,57,0.8,2.94,10.0
0.0,True,0.5,375.2000000000001,0.4735099337748344,143,57,0.8,2.94,10.0
0.0,True,0.75,547.3,0.4735099337748344,143,57,0.8,2.94,10.0
0.03,False,0.25,183.7,0.23214285714285715,169,57,0.8,2.94,10.0
0.03,False,0.5,309.90000000000003,0.23214285714285715,169,57,0.8,2.94,10.0
0.03,False,0.75,495.9000000000001,0.23214285714285715,169,57,0.8,2.94,10.0
0.03,True,0.25,201.40000000000003,0.7678571428571429,559,57,0.8,2.94,10.0
0.03,True,0.5,336.1,0.7678571428571429,559,57,0.8,2.94,10.0
0.03,True,0.75,525.6500000000001,0.7678571428571429,559,57,0.8,2.94,10.0
0.06,False,0.25,155.125,0.10700828937452901,142,57,0.8,2.94,10.0
0.06,False,0.5,268.6,0.10700828937452901,142,57,0.8,2.94,10.0
0.06,False,0.75,503.20000000000005,0.10700828937452901,142,57,0.8,2.94,10.0
0.06,True,0.25,191.20000000000002,0.892991710625471,1185,57,0.8,2.94,10.0
0.06,True,0.5,313.00000000000006,0.892991710625471,1185,57,0.8,2.94,10.0
0.06,True,0.75,484.2000000000001,0.892991710625471,1185,57,0.8,2.94,10.0
