draw,g_nat,omit,median_rt,acc,gain,bound,k,net_omit,net_median_rt,net_acc
0,4.9480665,0.00187499999999996,100.8,0.8416326980279828,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
10,4.6733117,0.001574999999999993,99.8,0.8448873960684984,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
20,5.043181,0.0020250000000000545,100.10000000000001,0.8479506390480388,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
30,4.827,0.0021999999999999797,100.5,0.8447511224967633,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
40,5.2649796,0.0021250000000000435,100.10000000000001,0.8445179063360881,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
51,4.625888,0.0020000000000000018,100.29999999999998,0.8475351142935831,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
61,5.0461257,0.0020999999999999908,99.30000000000001,0.8414976856953934,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
71,4.9377716,0.0018500000000000183,100.6,0.8439487814952499,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
81,4.4315946,0.0020499999999999963,100.8,0.8447340147111491,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
92,4.6445906,0.0022250000000000325,99.6,0.8473152051133702,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
102,5.094807,0.0017249999999999766,100.2,0.8449315672073362,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
112,5.0370324,0.0019000000000000128,100.5,0.8501501253339945,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
122,4.6966696,0.001774999999999971,99.30000000000001,0.845855136326081,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
133,4.8349357,0.00187499999999996,100.6,0.8474926334921378,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
143,5.2706325,0.002275000000000027,101.4,0.8431739909078385,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
153,4.681089,0.0021250000000000435,99.6,0.8452233336088838,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
163,5.1911235,0.002275000000000027,100.10000000000001,0.8467090944155165,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
173,4.9594688,0.001774999999999971,100.29999999999998,0.8441880318343293,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
184,4.8563898,0.001574999999999993,100.10000000000001,0.8438386341732067,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
194,5.112158,0.0020250000000000545,100.4,0.8456348113467365,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
204,4.63063,0.0022250000000000325,100.4,0.8454798445981319,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
214,4.64638,0.0021250000000000435,100.29999999999998,0.846768196965107,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
225,5.044536600000001,0.0021999999999999797,99.1,0.8485249152962565,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
235,4.9231553,0.001974999999999949,99.49999999999999,0.843662204594282,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
245,4.9001956,0.002449999999999952,99.70000000000002,0.8487712144588936,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
255,4.657035,0.0017500000000000293,99.6,0.8402500481921075,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
266,4.1164494000000005,0.0020499999999999963,101.1,0.8454164830321728,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
276,4.8388362,0.0019000000000000128,100.0,0.8493267615717157,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
286,5.0205266,0.0017500000000000293,100.5,0.8427749166919115,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
296,5.16489,0.00187499999999996,101.19999999999999,0.8436432742095406,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
306,4.9271274,0.0021499999999999853,101.0,0.8424880171891356,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
317,5.4288479999999995,0.002175000000000038,99.6,0.8478829784303463,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
327,4.780277,0.0014999999999999458,100.0,0.8418502202643172,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
337,5.0193845999999995,0.0018249999999999655,101.5,0.8439780770607839,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
347,4.8733306,0.0021250000000000435,100.6,0.8475925517849273,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
358,4.5843136,0.001674999999999982,99.6,0.8442413062033647,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
368,4.6896148,0.0022499999999999742,101.0,0.8464738292011019,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
378,5.0462365,0.0021250000000000435,101.19999999999999,0.8454778368550098,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
388,4.5461893,0.0018249999999999655,99.8,0.8443171490732836,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
399,4.7396815,0.0020000000000000018,99.8,0.8433403106753332,1.2,2.0,10.0,0.0021499999999999853,102.0,0.8470481280476047
