v_Intercept,v_coherence_signed,a,z,g,t,k,gain,seed_filter
0.02034645398378372,7.8770747,2.203842,0.49304402,-0.20401266,0.64,10.0,1.0,0
-0.0011241245841979997,7.5962334,2.2298024,0.4924601,-0.23236918,0.64,10.0,1.0,0
0.021412418365478515,7.884598,2.1729693,0.484517,-0.20032108,0.64,10.0,1.0,0
0.018146892452239986,7.8969765,2.2142177,0.4949807,-0.24253929,0.64,10.0,1.0,0
0.04085826091766357,7.5351334,2.1949627,0.48964524,-0.21482304,0.64,10.0,1.0,0
-0.0019500109672546404,7.7599144,2.1767304,0.5007658,-0.22272992,0.64,10.0,1.0,0
0.06216572155952453,7.2571087,2.2074685,0.47341505,-0.20961225,0.64,10.0,1.0,0
0.016660744476318358,7.251892,2.197309,0.485001,-0.23820445,0.64,10.0,1.0,0
0.01736095146179199,7.5371246,2.238924,0.4875983,-0.26199162,0.64,10.0,1.0,0
0.02889683979272842,7.572824,2.1768858,0.48751605,-0.21016729,0.64,10.0,1.0,0
0.04130890112638473,7.7236714,2.204283,0.49085516,-0.24677825,0.64,10.0,1.0,0
0.01190683850288391,7.732542,2.250896,0.49046355,-0.20568487,0.64,10.0,1.0,0
-0.010607218966484071,7.2556906,2.25478,0.48928028,-0.29072002,0.64,10.0,1.0,0
0.04558383780956268,7.650998,2.2169771,0.48936236,-0.2388911,0.64,10.0,1.0,0
0.02761128218889236,7.8502765,2.1789758,0.48841396,-0.19234487,0.64,10.0,1.0,0
0.0049077382802963235,7.610097,2.1390376,0.49673507,-0.2068114,0.64,10.0,1.0,0
0.007092533087730406,7.956834,2.221779,0.49090698,-0.22783443,0.64,10.0,1.0,0
0.002604079461097715,7.460494,2.1770923,0.5003868,-0.23390505,0.64,10.0,1.0,0
0.015081606044769286,7.269352,2.1223593,0.4918599,-0.1868715,0.64,10.0,1.0,0
0.028098266100883482,7.877202,2.1632164,0.4907178,-0.1905773,0.64,10.0,1.0,0
-0.0017384463238716147,7.5625196,2.2019598,0.4917801,-0.20430657,0.64,10.0,1.0,0
0.037819078977108,7.6700273,2.2513933,0.4736028,-0.24454495,0.64,10.0,1.0,0
0.028621791315078735,7.675543,2.1926599,0.4772644,-0.21159077,0.64,10.0,1.0,0
-0.021742400002479553,7.700715,2.2234178,0.48694822,-0.26109293,0.64,10.0,1.0,0
0.0031420409822463967,7.723277,2.276888,0.49168676,-0.26105154,0.64,10.0,1.0,0
