draw,g_nat,omit,median_rt,acc,gain,bound,k,net_omit,net_median_rt,net_acc
0,9.9999857,0.017199999999999993,139.7,0.8706039968739533,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
10,9.9959075,0.016525000000000012,137.7,0.8710459574705276,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
20,9.985252599999999,0.017900000000000027,140.29999999999998,0.8679340088769785,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
30,9.9416435,0.018750000000000044,137.49999999999997,0.8683541474590004,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
40,9.983356,0.016650000000000054,139.25,0.8673768160397088,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
51,9.934763,0.017800000000000038,138.6,0.8653846153846154,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
61,9.954269,0.01739999999999997,139.4,0.8662983733712787,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
71,9.956293,0.016325000000000034,137.49999999999997,0.8649824326585244,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
81,9.9935937,0.018225000000000047,137.6,0.8679440270368405,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
92,9.971473,0.017525000000000013,137.7,0.8702417803061993,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
102,9.999151,0.016449999999999965,138.7,0.8722840487546369,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
112,9.992491999999999,0.01727500000000004,138.8,0.8665662146325129,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
122,9.981116,0.017024999999999957,138.40000000000003,0.8702004851797117,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
133,9.958577,0.017299999999999982,140.40000000000003,0.8676134144299983,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
143,9.992676,0.01792499999999997,139.6,0.8683622759506393,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
153,9.993081,0.017650000000000055,138.29999999999998,0.8658366367037016,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
163,9.9522686,0.01747500000000002,139.6,0.8717333705201507,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
173,9.992807,0.017575000000000007,138.40000000000003,0.8689851512783298,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
184,9.961555,0.017449999999999966,139.79999999999998,0.8714078455443335,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
194,9.9162006,0.017650000000000055,140.2,0.8653733426378227,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
204,9.975778,0.016750000000000043,137.7,0.8698973901405309,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
214,9.986253000000001,0.01905000000000001,140.2,0.8719783137243943,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
225,9.962441,0.018100000000000005,138.29999999999998,0.8656020547753985,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
235,9.9094415,0.017100000000000004,138.8,0.8674534092177212,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
245,9.9779534,0.018175000000000052,139.89999999999998,0.8644171950504176,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
255,9.9923277,0.018625000000000003,138.8,0.8674045502822963,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
266,9.9997044,0.018299999999999983,138.99999999999997,0.8720212320156446,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
276,9.9918306,0.017575000000000007,138.29999999999998,0.8700117207121728,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
286,9.999285,0.01770000000000005,138.6,0.8696804799776755,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
296,9.979267,0.01805000000000001,139.4,0.8681926029309142,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
306,9.992938,0.018175000000000052,138.5,0.8701755365166187,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
317,9.9980116,0.016700000000000048,138.40000000000003,0.8671927280838724,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
327,9.992771000000001,0.01707499999999995,137.3,0.8708785839917362,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
337,9.9823725,0.018549999999999955,137.35000000000002,0.8666890155324617,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
347,9.997565999999999,0.01870000000000005,137.49999999999997,0.8678011568446643,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
358,9.995194699999999,0.017325000000000035,138.29999999999998,0.8687595925770895,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
368,9.9975467,0.017525000000000013,137.79999999999998,0.8670052461212189,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
378,9.948468,0.017750000000000044,139.20000000000002,0.8677205820741278,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
388,9.973625,0.018024999999999958,138.2,0.8678802769711861,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
399,9.9693716,0.017449999999999966,137.7,0.8685583549566139,0.8,1.5,10.0,0.03400000000000003,145.0,0.8840784891128918
