acoh,is_correct,quantile,rt,proportion,n,draw,gain,bound,k
0.0,False,0.25,186.14999999999998,0.5068143100511073,595,1,0.8,2.5,10.0
0.0,False,0.5,332.6000000000001,0.5068143100511073,595,1,0.8,2.5,10.0
0.0,False,0.75,508.55000000000007,0.5068143100511073,595,1,0.8,2.5,10.0
0.0,True,0.25,161.3,0.49318568994889267,579,1,0.8,2.5,10.0
0.0,True,0.5,292.90000000000003,0.49318568994889267,579,1,0.8,2.5,10.0
0.0,True,0.75,458.40000000000003,0.49318568994889267,579,1,0.8,2.5,10.0
0.03,False,0.25,159.89999999999998,0.25879396984924624,721,1,0.8,2.5,10.0
0.03,False,0.5,268.3,0.25879396984924624,721,1,0.8,2.5,10.0
0.03,False,0.75,429.90000000000003,0.25879396984924624,721,1,0.8,2.5,10.0
0.03,True,0.25,173.50000000000003,0.7412060301507538,2065,1,0.8,2.5,10.0
0.03,True,0.5,288.90000000000003,0.7412060301507538,2065,1,0.8,2.5,10.0
0.03,True,0.75,461.2,0.7412060301507538,2065,1,0.8,2.5,10.0
0.06,False,0.25,133.99999999999997,0.11367813074297715,433,1,0.8,2.5,10.0
0.06,False,0.5,243.00000000000006,0.11367813074297715,433,1,0.8,2.5,10.0
0.06,False,0.75,407.50000000000006,0.11367813074297715,433,1,0.8,2.5,10.0
0.06,True,0.25,163.075,0.8863218692570228,3376,1,0.8,2.5,10.0
0.06,True,0.5,275.85,0.8863218692570228,3376,1,0.8,2.5,10.0
0.06,True,0.75,437.12500000000006,0.8863218692570228,3376,1,0.8,2.5,10.0
0.09,False,0.25,121.39999999999999,0.04452654092941863,229,1,0.8,2.5,10.0
0.09,False,0.5,223.60000000000002,0.04452654092941863,229,1,0.8,2.5,10.0
0.09,False,0.75,399.90000000000003,0.04452654092941863,229,1,0.8,2.5,10.0
0.09,True,0.25,140.225,0.9554734590705813,4914,1,0.8,2.5,10.0
0.09,True,0.5,234.00000000000003,0.9554734590705813,4914,1,0.8,2.5,10.0
0.09,True,0.75,375.475,0.9554734590705813,4914,1,0.8,2.5,10.0
0.12,False,0.25,107.25,0.01701837985023826,100,1,0.8,2.5,10.0
0.12,False,0.5,177.75,0.01701837985023826,100,1,0.8,2.5,10.0
0.12,False,0.75,309.3500000000001,0.01701837985023826,100,1,0.8,2.5,10.0
0.12,True,0.25,124.69999999999999,0.9829816201497618,5776,1,0.8,2.5,10.0
0.12,True,0.5,202.95000000000002,0.9829816201497618,5776,1,0.8,2.5,10.0
0.12,True,0.75,326.82500000000005,0.9829816201497618,5776,1,0.8,2.5,10.0
0.15,False,0.25,87.6,0.006882527764742687,44,1,0.8,2.5,10.0
0.15,False,0.5,113.69999999999999,0.006882527764742687,44,1,0.8,2.5,10.0
0.15,False,0.75,186.10000000000002,0.006882527764742687,44,1,0.8,2.5,10.0
0.15,True,0.25,109.80000000000001,0.9931174722352573,6349,1,0.8,2.5,10.0
0.15,True,0.5,170.49999999999997,0.9931174722352573,6349,1,0.8,2.5,10.0
0.15,True,0.75,265.0,0.9931174722352573,6349,1,0.8,2.5,10.0
0.0,False,0.25,157.29999999999998,0.46880415944540726,541,4,0.8,2.5,10.0
0.0,False,0.5,283.50000000000006,0.46880415944540726,541,4,0.8,2.5,10.0
0.0,False,0.75,496.90000000000003,0.46880415944540726,541,4,0.8,2.5,10.0
0.0,True,0.25,177.50000000000003,0.5311958405545927,613,4,0.8,2.5,10.0
0.0,True,0.5,296.6,0.5311958405545927,613,4,0.8,2.5,10.0
0.0,True,0.75,465.0,0.5311958405545927,613,4,0.8,2.5,10.0
0.03,False,0.25,151.875,0.273401624867538,774,4,0.8,2.5,10.0
0.03,False,0.5,283.1500000000001,0.273401624867538,774,4,0.8,2.5,10.0
0.03,False,0.75,467.5250000000001,0.273401624867538,774,4,0.8,2.5,10.0
0.03,True,0.25,167.9,0.7265983751324621,2057,4,0.8,2.5,10.0
0.03,True,0.5,291.6,0.7265983751324621,2057,4,0.8,2.5,10.0
0.03,True,0.75,470.40000000000003,0.7265983751324621,2057,4,0.8,2.5,10.0
0.06,False,0.25,148.7,0.12823902696985723,485,4,0.8,2.5,10.0
0.06,False,0.5,288.30000000000007,0.12823902696985723,485,4,0.8,2.5,10.0
0.06,False,0.75,430.59999999999997,0.12823902696985723,485,4,0.8,2.5,10.0
0.06,True,0.25,156.6,0.8717609730301428,3297,4,0.8,2.5,10.0
0.06,True,0.5,271.30000000000007,0.8717609730301428,3297,4,0.8,2.5,10.0
0.06,True,0.75,432.9000000000001,0.8717609730301428,3297,4,0.8,2.5,10.0
0.09,False,0.25,113.19999999999999,0.04965224111282844,257,4,0.8,2.5,10.0
0.09,False,0.5,211.80000000000004,0.04965224111282844,257,4,0.8,2.5,10.0
0.09,False,0.75,349.00000000000006,0.04965224111282844,257,4,0.8,2.5,10.0
0.09,True,0.25,138.85,0.9503477588871716,4919,4,0.8,2.5,10.0
0.09,True,0.5,231.00000000000003,0.9503477588871716,4919,4,0.8,2.5,10.0
0.09,True,0.75,381.45000000000005,0.9503477588871716,4919,4,0.8,2.5,10.0
0.12,False,0.25,110.00000000000001,0.020588735749532076,121,4,0.8,2.5,10.0
0.12,False,0.5,161.70000000000002,0.020588735749532076,121,4,0.8,2.5,10.0
0.12,False,0.75,279.40000000000003,0.020588735749532076,121,4,0.8,2.5,10.0
0.12,True,0.25,124.8,0.9794112642504679,5756,4,0.8,2.5,10.0
0.12,True,0.5,202.85000000000002,0.9794112642504679,5756,4,0.8,2.5,10.0
0.12,True,0.75,327.1000000000001,0.9794112642504679,5756,4,0.8,2.5,10.0
0.15,False,0.25,84.7,0.008916001877053027,57,4,0.8,2.5,10.0
0.15,False,0.5,126.6,0.008916001877053027,57,4,0.8,2.5,10.0
0.15,False,0.75,192.4,0.008916001877053027,57,4,0.8,2.5,10.0
0.15,True,0.25,110.5,0.991083998122947,6336,4,0.8,2.5,10.0
0.15,True,0.5,171.1,0.991083998122947,6336,4,0.8,2.5,10.0
0.15,True,0.75,260.05000000000007,0.991083998122947,6336,4,0.8,2.5,10.0
0.0,False,0.25,168.7,0.484228473998295,568,8,0.8,2.5,10.0
0.0,False,0.5,317.85,0.484228473998295,568,8,0.8,2.5,10.0
0.0,False,0.75,480.45000000000005,0.484228473998295,568,8,0.8,2.5,10.0
0.0,True,0.25,172.9,0.5157715260017051,605,8,0.8,2.5,10.0
0.0,True,0.5,294.90000000000003,0.5157715260017051,605,8,0.8,2.5,10.0
0.0,True,0.75,462.6,0.5157715260017051,605,8,0.8,2.5,10.0
0.03,False,0.25,163.14999999999998,0.26575149595212955,755,8,0.8,2.5,10.0
0.03,False,0.5,288.70000000000005,0.26575149595212955,755,8,0.8,2.5,10.0
0.03,False,0.75,454.5,0.26575149595212955,755,8,0.8,2.5,10.0
0.03,True,0.25,164.70000000000002,0.7342485040478705,2086,8,0.8,2.5,10.0
0.03,True,0.5,295.9000000000001,0.7342485040478705,2086,8,0.8,2.5,10.0
0.03,True,0.75,471.6,0.7342485040478705,2086,8,0.8,2.5,10.0
0.06,False,0.25,143.29999999999998,0.11952506596306069,453,8,0.8,2.5,10.0
0.06,False,0.5,245.8,0.11952506596306069,453,8,0.8,2.5,10.0
0.06,False,0.75,410.9,0.11952506596306069,453,8,0.8,2.5,10.0
0.06,True,0.25,161.3,0.8804749340369393,3337,8,0.8,2.5,10.0
0.06,True,0.5,272.80000000000007,0.8804749340369393,3337,8,0.8,2.5,10.0
0.06,True,0.75,442.3,0.8804749340369393,3337,8,0.8,2.5,10.0
0.09,False,0.25,119.04999999999998,0.04460822342901474,230,8,0.8,2.5,10.0
0.09,False,0.5,196.45,0.04460822342901474,230,8,0.8,2.5,10.0
0.09,False,0.75,307.00000000000006,0.04460822342901474,230,8,0.8,2.5,10.0
0.09,True,0.25,145.4,0.9553917765709853,4926,8,0.8,2.5,10.0
0.09,True,0.5,238.30000000000004,0.9553917765709853,4926,8,0.8,2.5,10.0
0.09,True,0.75,383.07500000000005,0.9553917765709853,4926,8,0.8,2.5,10.0
0.12,False,0.25,104.69999999999999,0.014960897653859231,88,8,0.8,2.5,10.0
0.12,False,0.5,171.55,0.014960897653859231,88,8,0.8,2.5,10.0
0.12,False,0.75,337.12500000000006,0.014960897653859231,88,8,0.8,2.5,10.0
0.12,True,0.25,123.025,0.9850391023461408,5794,8,0.8,2.5,10.0
0.12,True,0.5,198.05,0.9850391023461408,5794,8,0.8,2.5,10.0
0.12,True,0.75,324.3,0.9850391023461408,5794,8,0.8,2.5,10.0
0.15,False,0.25,103.14999999999999,0.0067282115474886555,43,8,0.8,2.5,10.0
0.15,False,0.5,156.99999999999997,0.0067282115474886555,43,8,0.8,2.5,10.0
0.15,False,0.75,269.70000000000005,0.0067282115474886555,43,8,0.8,2.5,10.0
0.15,True,0.25,110.5,0.9932717884525113,6348,8,0.8,2.5,10.0
0.15,True,0.5,168.3,0.9932717884525113,6348,8,0.8,2.5,10.0
0.15,True,0.75,261.75000000000006,0.9932717884525113,6348,8,0.8,2.5,10.0
0.0,False,0.25,177.15,0.5060658578856152,584,26,0.8,2.5,10.0
0.0,False,0.5,305.0,0.5060658578856152,584,26,0.8,2.5,10.0
0.0,False,0.75,467.425,0.5060658578856152,584,26,0.8,2.5,10.0
0.0,True,0.25,177.7,0.49393414211438474,570,26,0.8,2.5,10.0
0.0,True,0.5,303.65,0.49393414211438474,570,26,0.8,2.5,10.0
0.0,True,0.75,468.1000000000001,0.49393414211438474,570,26,0.8,2.5,10.0
0.03,False,0.25,147.25,0.26595744680851063,750,26,0.8,2.5,10.0
0.03,False,0.5,268.00000000000006,0.26595744680851063,750,26,0.8,2.5,10.0
0.03,False,0.75,461.82500000000005,0.26595744680851063,750,26,0.8,2.5,10.0
0.03,True,0.25,173.2,0.7340425531914894,2070,26,0.8,2.5,10.0
0.03,True,0.5,291.0,0.7340425531914894,2070,26,0.8,2.5,10.0
0.03,True,0.75,460.67500000000007,0.7340425531914894,2070,26,0.8,2.5,10.0
0.06,False,0.25,148.4,0.12649164677804295,477,26,0.8,2.5,10.0
0.06,False,0.5,277.80000000000007,0.12649164677804295,477,26,0.8,2.5,10.0
0.06,False,0.75,438.1,0.12649164677804295,477,26,0.8,2.5,10.0
0.06,True,0.25,157.075,0.8735083532219571,3294,26,0.8,2.5,10.0
0.06,True,0.5,272.6500000000001,0.8735083532219571,3294,26,0.8,2.5,10.0
0.06,True,0.75,435.85,0.8735083532219571,3294,26,0.8,2.5,10.0
0.09,False,0.25,128.8,0.050272798129384254,258,26,0.8,2.5,10.0
0.09,False,0.5,212.60000000000002,0.050272798129384254,258,26,0.8,2.5,10.0
0.09,False,0.75,355.475,0.050272798129384254,258,26,0.8,2.5,10.0
0.09,True,0.25,143.325,0.9497272018706158,4874,26,0.8,2.5,10.0
0.09,True,0.5,235.00000000000003,0.9497272018706158,4874,26,0.8,2.5,10.0
0.09,True,0.75,387.3500000000001,0.9497272018706158,4874,26,0.8,2.5,10.0
0.12,False,0.25,114.69999999999999,0.018922604841459256,111,26,0.8,2.5,10.0
0.12,False,0.5,171.0,0.018922604841459256,111,26,0.8,2.5,10.0
0.12,False,0.75,304.85,0.018922604841459256,111,26,0.8,2.5,10.0
0.12,True,0.25,124.35,0.9810773951585408,5755,26,0.8,2.5,10.0
0.12,True,0.5,199.0,0.9810773951585408,5755,26,0.8,2.5,10.0
0.12,True,0.75,323.4,0.9810773951585408,5755,26,0.8,2.5,10.0
0.15,False,0.25,115.5,0.007204385277995302,46,26,0.8,2.5,10.0
0.15,False,0.5,150.39999999999998,0.007204385277995302,46,26,0.8,2.5,10.0
0.15,False,0.75,258.77500000000003,0.007204385277995302,46,26,0.8,2.5,10.0
0.15,True,0.25,106.2,0.9927956147220047,6339,26,0.8,2.5,10.0
0.15,True,0.5,165.8,0.9927956147220047,6339,26,0.8,2.5,10.0
0.15,True,0.75,257.6,0.9927956147220047,6339,26,0.8,2.5,10.0
0.0,False,0.25,165.6,0.4908774978279757,565,33,0.8,2.5,10.0
0.0,False,0.5,293.90000000000003,0.4908774978279757,565,33,0.8,2.5,10.0
0.0,False,0.75,467.6,0.4908774978279757,565,33,0.8,2.5,10.0
0.0,True,0.25,173.1,0.5091225021720244,586,33,0.8,2.5,10.0
0.0,True,0.5,315.25,0.5091225021720244,586,33,0.8,2.5,10.0
0.0,True,0.75,493.225,0.5091225021720244,586,33,0.8,2.5,10.0
0.03,False,0.25,169.15,0.26796677500902855,742,33,0.8,2.5,10.0
0.03,False,0.5,312.15000000000003,0.26796677500902855,742,33,0.8,2.5,10.0
0.03,False,0.75,478.00000000000006,0.26796677500902855,742,33,0.8,2.5,10.0
0.03,True,0.25,170.04999999999995,0.7320332249909715,2027,33,0.8,2.5,10.0
0.03,True,0.5,295.3,0.7320332249909715,2027,33,0.8,2.5,10.0
0.03,True,0.75,468.65000000000003,0.7320332249909715,2027,33,0.8,2.5,10.0
0.06,False,0.25,140.6,0.10630965005302227,401,33,0.8,2.5,10.0
0.06,False,0.5,267.5,0.10630965005302227,401,33,0.8,2.5,10.0
0.06,False,0.75,429.8,0.10630965005302227,401,33,0.8,2.5,10.0
0.06,True,0.25,152.65,0.8936903499469777,3371,33,0.8,2.5,10.0
0.06,True,0.5,268.1000000000001,0.8936903499469777,3371,33,0.8,2.5,10.0
0.06,True,0.75,445.5000000000001,0.8936903499469777,3371,33,0.8,2.5,10.0
0.09,False,0.25,130.5,0.0498046875,255,33,0.8,2.5,10.0
0.09,False,0.5,227.20000000000002,0.0498046875,255,33,0.8,2.5,10.0
0.09,False,0.75,389.25,0.0498046875,255,33,0.8,2.5,10.0
0.09,True,0.25,140.7,0.9501953125,4865,33,0.8,2.5,10.0
0.09,True,0.5,234.30000000000004,0.9501953125,4865,33,0.8,2.5,10.0
0.09,True,0.75,379.90000000000003,0.9501953125,4865,33,0.8,2.5,10.0
0.12,False,0.25,105.3,0.017191489361702127,101,33,0.8,2.5,10.0
0.12,False,0.5,185.20000000000002,0.017191489361702127,101,33,0.8,2.5,10.0
0.12,False,0.75,329.3,0.017191489361702127,101,33,0.8,2.5,10.0
0.12,True,0.25,123.625,0.9828085106382979,5774,33,0.8,2.5,10.0
0.12,True,0.5,200.95000000000002,0.9828085106382979,5774,33,0.8,2.5,10.0
0.12,True,0.75,326.57500000000005,0.9828085106382979,5774,33,0.8,2.5,10.0
0.15,False,0.25,77.975,0.006885758998435055,44,33,0.8,2.5,10.0
0.15,False,0.5,120.1,0.006885758998435055,44,33,0.8,2.5,10.0
0.15,False,0.75,173.15,0.006885758998435055,44,33,0.8,2.5,10.0
0.15,True,0.25,109.80000000000001,0.993114241001565,6346,33,0.8,2.5,10.0
0.15,True,0.5,168.9,0.993114241001565,6346,33,0.8,2.5,10.0
0.15,True,0.75,267.75,0.993114241001565,6346,33,0.8,2.5,10.0
0.0,False,0.25,176.25,0.49701619778346123,583,41,0.8,2.5,10.0
0.0,False,0.5,299.6,0.49701619778346123,583,41,0.8,2.5,10.0
0.0,False,0.75,488.6500000000001,0.49701619778346123,583,41,0.8,2.5,10.0
0.0,True,0.25,164.14999999999998,0.5029838022165388,590,41,0.8,2.5,10.0
0.0,True,0.5,296.50000000000006,0.5029838022165388,590,41,0.8,2.5,10.0
0.0,True,0.75,451.95000000000005,0.5029838022165388,590,41,0.8,2.5,10.0
0.03,False,0.25,160.97499999999997,0.2589511754068716,716,41,0.8,2.5,10.0
0.03,False,0.5,288.05000000000007,0.2589511754068716,716,41,0.8,2.5,10.0
0.03,False,0.75,457.2500000000001,0.2589511754068716,716,41,0.8,2.5,10.0
0.03,True,0.25,170.60000000000002,0.7410488245931284,2049,41,0.8,2.5,10.0
0.03,True,0.5,295.00000000000006,0.7410488245931284,2049,41,0.8,2.5,10.0
0.03,True,0.75,479.20000000000005,0.7410488245931284,2049,41,0.8,2.5,10.0
0.06,False,0.25,145.09999999999997,0.10801486199575372,407,41,0.8,2.5,10.0
0.06,False,0.5,262.90000000000003,0.10801486199575372,407,41,0.8,2.5,10.0
0.06,False,0.75,427.0,0.10801486199575372,407,41,0.8,2.5,10.0
0.06,True,0.25,161.1,0.8919851380042463,3361,41,0.8,2.5,10.0
0.06,True,0.5,276.20000000000005,0.8919851380042463,3361,41,0.8,2.5,10.0
0.06,True,0.75,442.00000000000006,0.8919851380042463,3361,41,0.8,2.5,10.0
0.09,False,0.25,113.975,0.04497867390461419,232,41,0.8,2.5,10.0
0.09,False,0.5,228.50000000000006,0.04497867390461419,232,41,0.8,2.5,10.0
0.09,False,0.75,358.225,0.04497867390461419,232,41,0.8,2.5,10.0
0.09,True,0.25,138.99999999999997,0.9550213260953858,4926,41,0.8,2.5,10.0
0.09,True,0.5,227.70000000000005,0.9550213260953858,4926,41,0.8,2.5,10.0
0.09,True,0.75,375.4000000000001,0.9550213260953858,4926,41,0.8,2.5,10.0
0.12,False,0.25,99.44999999999999,0.020875763747454174,123,41,0.8,2.5,10.0
0.12,False,0.5,159.89999999999998,0.020875763747454174,123,41,0.8,2.5,10.0
0.12,False,0.75,265.85,0.020875763747454174,123,41,0.8,2.5,10.0
0.12,True,0.25,121.49999999999999,0.9791242362525459,5769,41,0.8,2.5,10.0
0.12,True,0.5,198.29999999999998,0.9791242362525459,5769,41,0.8,2.5,10.0
0.12,True,0.75,315.3,0.9791242362525459,5769,41,0.8,2.5,10.0
0.15,False,0.25,118.55,0.009082367679298466,58,41,0.8,2.5,10.0
0.15,False,0.5,152.54999999999998,0.009082367679298466,58,41,0.8,2.5,10.0
0.15,False,0.75,212.72500000000002,0.009082367679298466,58,41,0.8,2.5,10.0
0.15,True,0.25,109.80000000000001,0.9909176323207015,6328,41,0.8,2.5,10.0
0.15,True,0.5,170.49999999999997,0.9909176323207015,6328,41,0.8,2.5,10.0
0.15,True,0.75,256.42500000000007,0.9909176323207015,6328,41,0.8,2.5,10.0
0.0,False,0.25,182.9,0.5142857142857142,594,52,0.8,2.5,10.0
0.0,False,0.5,309.6000000000001,0.5142857142857142,594,52,0.8,2.5,10.0
0.0,False,0.75,466.95000000000005,0.5142857142857142,594,52,0.8,2.5,10.0
0.0,True,0.25,172.9,0.4857142857142857,561,52,0.8,2.5,10.0
0.0,True,0.5,320.6000000000001,0.4857142857142857,561,52,0.8,2.5,10.0
0.0,True,0.75,488.6,0.4857142857142857,561,52,0.8,2.5,10.0
0.03,False,0.25,169.99999999999997,0.2592989985693848,725,52,0.8,2.5,10.0
0.03,False,0.5,297.00000000000006,0.2592989985693848,725,52,0.8,2.5,10.0
0.03,False,0.75,468.00000000000006,0.2592989985693848,725,52,0.8,2.5,10.0
0.03,True,0.25,174.75,0.7407010014306151,2071,52,0.8,2.5,10.0
0.03,True,0.5,296.40000000000003,0.7407010014306151,2071,52,0.8,2.5,10.0
0.03,True,0.75,457.55000000000007,0.7407010014306151,2071,52,0.8,2.5,10.0
0.06,False,0.25,143.09999999999997,0.12170010559662091,461,52,0.8,2.5,10.0
0.06,False,0.5,273.70000000000005,0.12170010559662091,461,52,0.8,2.5,10.0
0.06,False,0.75,446.70000000000005,0.12170010559662091,461,52,0.8,2.5,10.0
0.06,True,0.25,162.7,0.8782998944033791,3327,52,0.8,2.5,10.0
0.06,True,0.5,284.50000000000006,0.8782998944033791,3327,52,0.8,2.5,10.0
0.06,True,0.75,444.1,0.8782998944033791,3327,52,0.8,2.5,10.0
0.09,False,0.25,127.05,0.051307062036675774,263,52,0.8,2.5,10.0
0.09,False,0.5,222.60000000000005,0.051307062036675774,263,52,0.8,2.5,10.0
0.09,False,0.75,385.5,0.051307062036675774,263,52,0.8,2.5,10.0
0.09,True,0.25,143.29999999999998,0.9486929379633242,4863,52,0.8,2.5,10.0
0.09,True,0.5,240.40000000000003,0.9486929379633242,4863,52,0.8,2.5,10.0
0.09,True,0.75,391.3,0.9486929379633242,4863,52,0.8,2.5,10.0
0.12,False,0.25,112.94999999999999,0.014108448070712222,83,52,0.8,2.5,10.0
0.12,False,0.5,173.00000000000003,0.014108448070712222,83,52,0.8,2.5,10.0
0.12,False,0.75,279.75,0.014108448070712222,83,52,0.8,2.5,10.0
0.12,True,0.25,122.3,0.9858915519292878,5800,52,0.8,2.5,10.0
0.12,True,0.5,197.3,0.9858915519292878,5800,52,0.8,2.5,10.0
0.12,True,0.75,319.15000000000003,0.9858915519292878,5800,52,0.8,2.5,10.0
0.15,False,0.25,78.72500000000001,0.007514088916718848,48,52,0.8,2.5,10.0
0.15,False,0.5,108.69999999999999,0.007514088916718848,48,52,0.8,2.5,10.0
0.15,False,0.75,179.625,0.007514088916718848,48,52,0.8,2.5,10.0
0.15,True,0.25,111.075,0.9924859110832811,6340,52,0.8,2.5,10.0
0.15,True,0.5,171.6,0.9924859110832811,6340,52,0.8,2.5,10.0
0.15,True,0.75,265.25000000000006,0.9924859110832811,6340,52,0.8,2.5,10.0
0.0,False,0.25,159.575,0.4905982905982906,574,56,0.8,2.5,10.0
0.0,False,0.5,296.25,0.4905982905982906,574,56,0.8,2.5,10.0
0.0,False,0.75,466.85,0.4905982905982906,574,56,0.8,2.5,10.0
0.0,True,0.25,178.3,0.5094017094017094,596,56,0.8,2.5,10.0
0.0,True,0.5,299.5,0.5094017094017094,596,56,0.8,2.5,10.0
0.0,True,0.75,481.65000000000003,0.5094017094017094,596,56,0.8,2.5,10.0
0.03,False,0.25,157.64999999999998,0.25724381625441695,728,56,0.8,2.5,10.0
0.03,False,0.5,277.3,0.25724381625441695,728,56,0.8,2.5,10.0
0.03,False,0.75,451.52500000000003,0.25724381625441695,728,56,0.8,2.5,10.0
0.03,True,0.25,168.79999999999998,0.742756183745583,2102,56,0.8,2.5,10.0
0.03,True,0.5,303.25,0.742756183745583,2102,56,0.8,2.5,10.0
0.03,True,0.75,473.7750000000001,0.742756183745583,2102,56,0.8,2.5,10.0
0.06,False,0.25,133.89999999999998,0.12628255722178375,480,56,0.8,2.5,10.0
0.06,False,0.5,250.20000000000005,0.12628255722178375,480,56,0.8,2.5,10.0
0.06,False,0.75,431.70000000000005,0.12628255722178375,480,56,0.8,2.5,10.0
0.06,True,0.25,157.29999999999998,0.8737174427782163,3321,56,0.8,2.5,10.0
0.06,True,0.5,280.20000000000005,0.8737174427782163,3321,56,0.8,2.5,10.0
0.06,True,0.75,447.00000000000006,0.8737174427782163,3321,56,0.8,2.5,10.0
0.09,False,0.25,131.39999999999998,0.047379617095339395,245,56,0.8,2.5,10.0
0.09,False,0.5,197.20000000000002,0.047379617095339395,245,56,0.8,2.5,10.0
0.09,False,0.75,319.5,0.047379617095339395,245,56,0.8,2.5,10.0
0.09,True,0.25,137.925,0.9526203829046606,4926,56,0.8,2.5,10.0
0.09,True,0.5,232.95000000000005,0.9526203829046606,4926,56,0.8,2.5,10.0
0.09,True,0.75,375.30000000000007,0.9526203829046606,4926,56,0.8,2.5,10.0
0.12,False,0.25,98.19999999999999,0.016524701873935264,97,56,0.8,2.5,10.0
0.12,False,0.5,180.4,0.016524701873935264,97,56,0.8,2.5,10.0
0.12,False,0.75,276.50000000000006,0.016524701873935264,97,56,0.8,2.5,10.0
0.12,True,0.25,121.2,0.9834752981260647,5773,56,0.8,2.5,10.0
0.12,True,0.5,195.39999999999998,0.9834752981260647,5773,56,0.8,2.5,10.0
0.12,True,0.75,315.90000000000003,0.9834752981260647,5773,56,0.8,2.5,10.0
0.15,False,0.25,85.30000000000001,0.006734534064212999,43,56,0.8,2.5,10.0
0.15,False,0.5,125.4,0.006734534064212999,43,56,0.8,2.5,10.0
0.15,False,0.75,185.50000000000003,0.006734534064212999,43,56,0.8,2.5,10.0
0.15,True,0.25,106.1,0.993265465935787,6342,56,0.8,2.5,10.0
0.15,True,0.5,165.8,0.993265465935787,6342,56,0.8,2.5,10.0
0.15,True,0.75,258.1000000000001,0.993265465935787,6342,56,0.8,2.5,10.0
0.0,False,0.25,173.9,0.48833189282627487,565,57,0.8,2.5,10.0
0.0,False,0.5,303.50000000000006,0.48833189282627487,565,57,0.8,2.5,10.0
0.0,False,0.75,472.0000000000001,0.48833189282627487,565,57,0.8,2.5,10.0
0.0,True,0.25,163.10000000000002,0.5116681071737251,592,57,0.8,2.5,10.0
0.0,True,0.5,297.25000000000006,0.5116681071737251,592,57,0.8,2.5,10.0
0.0,True,0.75,491.125,0.5116681071737251,592,57,0.8,2.5,10.0
0.03,False,0.25,158.17499999999998,0.270192994996426,756,57,0.8,2.5,10.0
0.03,False,0.5,293.75,0.270192994996426,756,57,0.8,2.5,10.0
0.03,False,0.75,474.55000000000007,0.270192994996426,756,57,0.8,2.5,10.0
0.03,True,0.25,175.00000000000003,0.729807005003574,2042,57,0.8,2.5,10.0
0.03,True,0.5,307.55000000000007,0.729807005003574,2042,57,0.8,2.5,10.0
0.03,True,0.75,479.77500000000003,0.729807005003574,2042,57,0.8,2.5,10.0
