gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
0.8,a_fitted_sigma1,draw0,9.936675000000001,0.4312244990932867,25.677767332953426,-0.05203924146187175,0.772325,0.992675
0.8,a_fitted_sigma1,draw1,9.9973106,0.43133805648406326,25.85687241507004,-0.05236810226398352,0.7726,0.9928
0.8,a_fitted_sigma1,draw2,9.978428000000001,0.4312642805462516,25.54842701437488,-0.051690171992678335,0.7726,0.992325
0.8,a_fitted_sigma1,draw3,9.990200999999999,0.4310716029684175,26.015321499510442,-0.05249979794600316,0.7727,0.993125
0.8,a_fitted_sigma1,draw4,9.9695194,0.4294339858593227,25.577513644293106,-0.052337984994513705,0.771325,0.9928
0.8,a_fitted_matched,draw0,9.936675000000001,0.4312244990932867,25.677767332953426,-0.023497334097103726,0.85165,0.927525
0.8,a_fitted_matched,draw1,9.9973106,0.43133805648406326,25.85687241507004,-0.02352753047596401,0.852175,0.92705
0.8,a_fitted_matched,draw2,9.978428000000001,0.4312642805462516,25.54842701437488,-0.023330043975192793,0.850825,0.926175
0.8,a_fitted_matched,draw3,9.990200999999999,0.4310716029684175,26.015321499510442,-0.023330195958276304,0.85275,0.92795
0.8,a_fitted_matched,draw4,9.9695194,0.4294339858593227,25.577513644293106,-0.023891416246490434,0.8507,0.92875
0.8,b_leakonly_sigma1,draw0,9.936675000000001,,25.677767332953426,0.06818025165354119,0.754475,0.0
0.8,b_leakonly_sigma1,draw1,9.9973106,,25.85687241507004,0.06830627700984104,0.7547,0.0
0.8,b_leakonly_sigma1,draw2,9.978428000000001,,25.54842701437488,0.06843393049469355,0.75355,0.0
0.8,b_leakonly_sigma1,draw3,9.990200999999999,,26.015321499510442,0.06835128942778365,0.755025,0.0
0.8,b_leakonly_sigma1,draw4,9.9695194,,25.577513644293106,0.06835893969801413,0.753775,0.0
0.8,b_leakonly_matched,draw0,9.936675000000001,,25.677767332953426,0.06761900566231037,0.800925,0.0
0.8,b_leakonly_matched,draw1,9.9973106,,25.85687241507004,0.0677146966702661,0.8021,0.0
0.8,b_leakonly_matched,draw2,9.978428000000001,,25.54842701437488,0.06768959017741975,0.8001,0.0
0.8,b_leakonly_matched,draw3,9.990200999999999,,26.015321499510442,0.06780962881627009,0.8029,0.0
0.8,b_leakonly_matched,draw4,9.9695194,,25.577513644293106,0.06761894066934726,0.800075,0.0
1.0,a_fitted_sigma1,draw0,9.9417996,0.36898897737457687,27.950834651026078,-0.06596014119624066,0.73785,0.999675
1.0,a_fitted_sigma1,draw1,9.9778616,0.36834608632626464,27.95559387890463,-0.06590626709052531,0.737525,0.999675
1.0,a_fitted_sigma1,draw2,9.973012,0.3673990474125974,27.71684191556192,-0.06604101233606731,0.736675,0.999675
1.0,a_fitted_sigma1,draw3,9.842328,0.3702483544527389,28.05572740101386,-0.06594212260277124,0.737975,0.99965
1.0,a_fitted_sigma1,draw4,9.983017400000001,0.36796383020270346,27.913333200254144,-0.06619650497025532,0.737125,0.99965
1.0,a_fitted_matched,draw0,9.9417996,0.36898897737457687,27.950834651026078,-0.04418089832800408,0.841725,0.983325
1.0,a_fitted_matched,draw1,9.9778616,0.36834608632626464,27.95559387890463,-0.044262840946159544,0.841425,0.98345
1.0,a_fitted_matched,draw2,9.973012,0.3673990474125974,27.71684191556192,-0.04468869714448981,0.839675,0.98375
1.0,a_fitted_matched,draw3,9.842328,0.3702483544527389,28.05572740101386,-0.04422541519916379,0.842,0.983475
1.0,a_fitted_matched,draw4,9.983017400000001,0.36796383020270346,27.913333200254144,-0.04451215156257251,0.8409,0.983775
1.0,b_leakonly_sigma1,draw0,9.9417996,,27.950834651026078,0.06753808328501262,0.76405,0.0
1.0,b_leakonly_sigma1,draw1,9.9778616,,27.95559387890463,0.06770544791307925,0.763675,0.0
1.0,b_leakonly_sigma1,draw2,9.973012,,27.71684191556192,0.06796172183408122,0.762275,0.0
1.0,b_leakonly_sigma1,draw3,9.842328,,28.05572740101386,0.06765936157838841,0.764825,0.0
1.0,b_leakonly_sigma1,draw4,9.983017400000001,,27.913333200254144,0.06806344013240664,0.76285,0.0
1.0,b_leakonly_matched,draw0,9.9417996,,27.950834651026078,0.06697918411473719,0.817225,0.0
1.0,b_leakonly_matched,draw1,9.9778616,,27.95559387890463,0.06700964313604393,0.817,0.0
1.0,b_leakonly_matched,draw2,9.973012,,27.71684191556192,0.06718007256156017,0.814925,0.0
1.0,b_leakonly_matched,draw3,9.842328,,28.05572740101386,0.06683989500240695,0.81845,0.0
1.0,b_leakonly_matched,draw4,9.983017400000001,,27.913333200254144,0.06719760291049122,0.816275,0.0
1.2,a_fitted_sigma1,draw0,4.9480665,0.35696523876397823,27.12383263506118,-0.07020803341217777,0.720825,0.99995
1.2,a_fitted_sigma1,draw1,5.5031645,0.35451656068060344,27.5455729574872,-0.07061205121088314,0.7201,0.99995
1.2,a_fitted_sigma1,draw2,5.422673,0.3538917262377308,27.270929142701576,-0.07057359500915829,0.719825,0.99995
1.2,a_fitted_sigma1,draw3,5.184654,0.3544072091191148,27.022465824664486,-0.07013341361921506,0.72015,0.99995
1.2,a_fitted_sigma1,draw4,4.7396815,0.35793058726529786,26.950486060563733,-0.0700183821698774,0.72085,0.99995
1.2,a_fitted_matched,draw0,4.9480665,0.35696523876397823,27.12383263506118,-0.05711942386644442,0.8172,0.996875
1.2,a_fitted_matched,draw1,5.5031645,0.35451656068060344,27.5455729574872,-0.056939282572268775,0.8196,0.996925
1.2,a_fitted_matched,draw2,5.422673,0.3538917262377308,27.270929142701576,-0.057230702708442875,0.81745,0.996825
1.2,a_fitted_matched,draw3,5.184654,0.3544072091191148,27.022465824664486,-0.0572210250002531,0.8162,0.997025
1.2,a_fitted_matched,draw4,4.7396815,0.35793058726529786,26.950486060563733,-0.05724217130428811,0.816,0.997
1.2,b_leakonly_sigma1,draw0,4.9480665,,27.12383263506118,0.048270402346196756,0.814625,0.0
1.2,b_leakonly_sigma1,draw1,5.5031645,,27.5455729574872,0.05144052760234415,0.8095,0.0
1.2,b_leakonly_sigma1,draw2,5.422673,,27.270929142701576,0.051179007283327735,0.808725,0.0
1.2,b_leakonly_sigma1,draw3,5.184654,,27.022465824664486,0.04966382235953953,0.8114,0.0
1.2,b_leakonly_sigma1,draw4,4.7396815,,26.950486060563733,0.047017161245623024,0.817625,0.0
1.2,b_leakonly_matched,draw0,4.9480665,,27.12383263506118,0.0482427211893025,0.858175,0.0
1.2,b_leakonly_matched,draw1,5.5031645,,27.5455729574872,0.051327862738476594,0.855825,0.0
1.2,b_leakonly_matched,draw2,5.422673,,27.270929142701576,0.05116736332409491,0.8539,0.0
1.2,b_leakonly_matched,draw3,5.184654,,27.022465824664486,0.0494753974346392,0.855775,0.0
1.2,b_leakonly_matched,draw4,4.7396815,,26.950486060563733,0.046741256177182326,0.8599,0.0
