gain,variant,which,v0_nat,v1_nat,g_nat,a_nat,x0_nat,sigma,evidence_var_frac,t_nat,slope_net,slope_sim,acc_net,acc_sim,frac_bounded,n_trials,wnet0,wnet1,wnet2,wnet3,wnet4,wnet5,wnet6,wnet7,wsim0,wsim1,wsim2,wsim3,wsim4,wsim5,wsim6,wsim7,slope_sim_sd,slope_sim_lo,slope_sim_hi
0.8,a_fitted_sigma1,posterior_mean,-0.15993348137742333,23.938969889813272,9.89348084975,0.5090157530361493,0.006750496494435971,1.0,0.5730742793853865,0.037000000000000005,0.0391732580670018,-0.024559947698272876,0.865875,0.7988,0.935225,40000,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.15909955731208666,0.2541249925329553,0.1777330795570221,0.14032307007292366,0.09490402544556736,0.057670108154687386,0.04306097513741839,0.07308419147738994,,,
0.8,a_fitted_sigma1,draws_mean(n=5),,,,,,,,,0.0391732580670018,-0.02411761930603703,0.865875,0.7988850000000001,0.93387,40000,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.1576305867906443,0.2522915823631785,0.17707882887689222,0.1408944023221061,0.09577204867139204,0.05777252710999949,0.043943454147715215,0.07461656940801527,0.00012870659300362802,-0.024274115675504637,-0.023918734283886214
0.8,a_fitted_matched,posterior_mean,-0.15993348137742333,23.938969889813272,9.89348084975,0.5090157530361493,0.006750496494435971,0.6533955315232983,0.5730742793853865,0.037000000000000005,0.0391732580670018,0.006303113677287183,0.865875,0.847875,0.77465,40000,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.07359043294406106,0.15415269075830734,0.13843128815538347,0.12555286362103624,0.10389337187346619,0.0947563081347111,0.09965942253298275,0.2099636217766801,,,
0.8,a_fitted_matched,draws_mean(n=5),,,,,,,,,0.0391732580670018,0.006365666518548589,0.865875,0.8470500000000001,0.773925,40000,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.07320024936794928,0.15398843941492474,0.1381687319882662,0.1251857449240242,0.10517707145753677,0.09484556951242723,0.09950063040310712,0.20993356272668828,0.0003240300325493868,0.005961423169873874,0.006835097310846918
0.8,b_leakonly_sigma1,posterior_mean,-0.15993348137742333,23.938969889813272,9.89348084975,,0.006750496494435971,1.0,0.5730742793853865,0.037000000000000005,0.0391732580670018,0.06826486743707837,0.865875,0.7487,0.0,40000,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.00568229472032352,0.0008681337532838053,0.001164621646960195,0.011402633931232616,0.037230152149987886,0.09756580873477648,0.22963498281929678,0.6164513718492257,,,
0.8,b_leakonly_sigma1,draws_mean(n=5),,,,,,,,,0.0391732580670018,0.06813568819825928,0.865875,0.748345,0.0,40000,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.005660588709818667,0.0013881557918121465,0.001675057451123839,0.011100201183926165,0.0368049331189983,0.098452524757563,0.22976136886454174,0.6150169614863537,0.00018830411774122988,0.06797910023310735,0.06844575380373823
0.8,b_leakonly_matched,posterior_mean,-0.15993348137742333,23.938969889813272,9.89348084975,,0.006750496494435971,0.6533955315232983,0.5730742793853865,0.037000000000000005,0.0391732580670018,0.06687186124710082,0.865875,0.7894,0.0,40000,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.013836116907257926,0.001663661587398279,0.0027876444165896457,0.015753692992754878,0.031644115722000085,0.09040746981558674,0.2318467579735532,0.6120605403214664,,,
0.8,b_leakonly_matched,draws_mean(n=5),,,,,,,,,0.0391732580670018,0.06690680168577703,0.865875,0.788475,0.0,40000,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.012527741245327965,0.002668203962662089,0.0035278720675736563,0.015008468901494706,0.03149655079557927,0.09073059337074979,0.2325868407002131,0.6114537286901713,0.00015594459510490235,0.06672097187733708,0.0671339035501962
1.0,a_fitted_sigma1,posterior_mean,-0.17500066095300995,24.39473537355111,2.26473381025,0.5672987201903322,-0.008169595035532478,1.0,0.5951031139455859,0.016999999999999987,0.002138929304013984,-0.04366825608034536,0.887275,0.796575,0.98005,40000,0.136017834774582,0.11643009220159471,0.1174545579453759,0.1081317927113238,0.11622159626677765,0.12329163653909803,0.14441154977071385,0.1380409396824332,0.3100845896136002,0.26879144880230416,0.16233253310804296,0.11027197475447388,0.06461914417445105,0.041741906887520684,0.020634123356165254,0.021524279002639063,,,
1.0,a_fitted_sigma1,draws_mean(n=5),,,,,,,,,0.002138929304013984,-0.04382396435979487,0.887275,0.79625,0.9800549999999999,40000,0.136017834774582,0.11643009220159471,0.1174545579453759,0.1081317927113238,0.11622159626677765,0.12329163653909803,0.14441154977071385,0.1380409396824332,0.3105548740861743,0.2699449608009196,0.16239234539940056,0.11013882090140681,0.06407671636823653,0.04090132271982192,0.020502813502860963,0.02148814592037846,0.0002217071860971013,-0.0440750559229488,-0.0434897033973903
