tag,gain,k,engine,n_draws,n_sim_per_coh,omit_obs,omit_sim,med_abs_qerr_correct_ms,max_abs_qerr_correct_ms,med_abs_qerr_error_ms,max_abs_qerr_error_ms,max_abs_acc_err,minutes
g0.8_k10_b2.5_pooled,0.8,10.0,numpy,200,19904,0.30694999999999995,0.11319999999999998,33.729999999999905,64.69999999999993,31.52000000000004,66.9799999999999,0.04911128293696965,0.6712920546531678
g1.0_k10_b2.5_pooled,1.0,10.0,numpy,200,19993,0.10055000000000003,0.028659090909090922,10.04999999999999,35.20000000000027,11.0,29.55000000000001,0.021994036508556802,0.5536385973294576
g1.2_k10_b2.5_pooled,1.2,10.0,numpy,200,19998,0.05569999999999997,0.006213636363636369,3.450000000000003,20.989999999999952,8.800000000000011,31.039999999999992,0.011604998652044951,0.4894746462504069
