gain,variant,which,v0_nat,v1_nat,g_nat,a_nat,x0_nat,sigma,evidence_var_frac,t_nat,slope_net,slope_sim,acc_net,acc_sim,frac_bounded,n_trials,wnet0,wnet1,wnet2,wnet3,wnet4,wnet5,wnet6,wnet7,wsim0,wsim1,wsim2,wsim3,wsim4,wsim5,wsim6,wsim7,slope_sim_sd,slope_sim_lo,slope_sim_hi
1.0,a_fitted_matched,posterior_mean,-0.07202118095931681,27.904666373540845,9.9476833755,0.3681909894933148,-0.0036458167949768865,0.4704567935330287,0.7786704054186212,0.010000000000000004,0.002138929304013984,-0.044501028096208886,0.887275,0.841175,0.98375,40000,0.136017834774582,0.11643009220159471,0.1174545579453759,0.1081317927113238,0.11622159626677765,0.12329163653909803,0.14441154977071385,0.1380409396824332,0.34346220088321544,0.25535114662441283,0.1479327260212781,0.10457857774059526,0.05730523864253347,0.039294734699846706,0.024217767073985565,0.0278576081307788,,,
1.0,a_fitted_matched,draws_mean(n=5),,,,,,,,,0.002138929304013984,-0.04437400063607795,0.887275,0.841145,0.983555,40000,0.136017834774582,0.11643009220159471,0.1174545579453759,0.1081317927113238,0.11622159626677765,0.12329163653909803,0.14441154977071385,0.1380409396824332,0.3428769954512661,0.2554162863778601,0.14727727998503837,0.10476135582970932,0.05726453094262114,0.039834567304991866,0.02417678896572644,0.028392194959458487,0.000194854910642306,-0.04466751167465973,-0.044186240352543246
1.0,b_leakonly_sigma1,posterior_mean,-0.07202118095931681,27.904666373540845,9.9476833755,,-0.0036458167949768865,1.0,0.7786704054186212,0.010000000000000004,0.002138929304013984,0.06787378570251888,0.887275,0.763475,0.0,40000,0.136017834774582,0.11643009220159471,0.1174545579453759,0.1081317927113238,0.11622159626677765,0.12329163653909803,0.14441154977071385,0.1380409396824332,0.006485125010614897,0.0004928509179153317,0.004915848649390891,0.012037088079911412,0.03707613970852381,0.09357424929968111,0.22984350542469323,0.6155751925675027,,,
1.0,b_leakonly_sigma1,draws_mean(n=5),,,,,,,,,0.002138929304013984,0.06778561094859363,0.887275,0.7635350000000001,0.0,40000,0.136017834774582,0.11643009220159471,0.1174545579453759,0.1081317927113238,0.11622159626677765,0.12329163653909803,0.14441154977071385,0.1380409396824332,0.007157434629872263,0.0011513943759460087,0.0046268985112579665,0.011430546385474461,0.03702555028092795,0.09295003961105552,0.23016052213566446,0.6154976137282191,0.00019587703251958678,0.06755263668021771,0.0680512339366076
1.0,b_leakonly_matched,posterior_mean,-0.07202118095931681,27.904666373540845,9.9476833755,,-0.0036458167949768865,0.4704567935330287,0.7786704054186212,0.010000000000000004,0.002138929304013984,0.06704815831079429,0.887275,0.8169,0.0,40000,0.136017834774582,0.11643009220159471,0.1174545579453759,0.1081317927113238,0.11622159626677765,0.12329163653909803,0.14441154977071385,0.1380409396824332,0.010906392149043638,-0.0057826284986393596,0.004539333932294084,0.020379990024966665,0.028106383126741928,0.09205008752519489,0.229214022616662,0.6090211619561492,,,
1.0,b_leakonly_matched,draws_mean(n=5),,,,,,,,,0.002138929304013984,0.06704127954504789,0.887275,0.816775,0.0,40000,0.136017834774582,0.11643009220159471,0.1174545579453759,0.1081317927113238,0.11622159626677765,0.12329163653909803,0.14441154977071385,0.1380409396824332,0.01079365991998828,-0.006033737617669353,0.004415722615028773,0.020713598409932567,0.02829442590407724,0.0921355475679097,0.228589521892759,0.6090237859027161,0.0001335012620696484,0.06685660969588658,0.0671954992686195
1.2,a_fitted_sigma1,posterior_mean,-0.07051917032619523,27.35310034663253,4.8738150905,0.3575489446236027,-0.002487025934231251,1.0,0.7481920985729487,0.004999999999999999,-0.026052082773491355,-0.0703515316631111,0.86895,0.721275,0.99995,40000,0.28655797039382824,0.16874384457584451,0.12879216484804154,0.10279506869715004,0.0903970498002763,0.08288645949215144,0.08371344840544825,0.05611399365714974,0.6832034279031346,0.2113128544063456,0.0385287951735376,0.026415281991289296,0.007724763129806198,0.018914873748484853,-0.007525677642087913,0.006374325571345107,,,
1.2,a_fitted_sigma1,draws_mean(n=5),,,,,,,,,-0.026052082773491355,-0.07030909508426232,0.86895,0.72035,0.9999499999999999,40000,0.28655797039382824,0.16874384457584451,0.12879216484804154,0.10279506869715004,0.0903970498002763,0.08288645949215144,0.08371344840544825,0.05611399365714974,0.6819579729122504,0.2114551890587934,0.03923540610483193,0.026624429375691372,0.008003013510371838,0.01838898281973432,-0.007847215512144127,0.006487790269001846,0.00023972236534913362,-0.07060743646667615,-0.07003218594379791
1.2,a_fitted_matched,posterior_mean,-0.07051917032619523,27.35310034663253,4.8738150905,0.3575489446236027,-0.002487025934231251,0.5018046446846136,0.7481920985729487,0.004999999999999999,-0.026052082773491355,-0.05709831494845537,0.86895,0.81815,0.997,40000,0.28655797039382824,0.16874384457584451,0.12879216484804154,0.10279506869715004,0.0903970498002763,0.08288645949215144,0.08371344840544825,0.05611399365714974,0.4778154589906402,0.24986634880786437,0.11275122178608588,0.07613094175554402,0.03263701495565829,0.02658072903270285,-0.005811757081268883,0.01840652739570405,,,
1.2,a_fitted_matched,draws_mean(n=5),,,,,,,,,-0.026052082773491355,-0.057150521090339454,0.86895,0.8172900000000001,0.9969299999999999,40000,0.28655797039382824,0.16874384457584451,0.12879216484804154,0.10279506869715004,0.0903970498002763,0.08288645949215144,0.08371344840544825,0.05611399365714974,0.4764259868698124,0.2519022650728354,0.1114615045018553,0.07670400882402857,0.03320906673987267,0.028207968108797603,-0.005626615388658193,0.016462584295852373,0.00011435768777157322,-0.057240795072786683,-0.05696089952756985
1.2,b_leakonly_sigma1,posterior_mean,-0.07051917032619523,27.35310034663253,4.8738150905,,-0.002487025934231251,1.0,0.7481920985729487,0.004999999999999999,-0.026052082773491355,0.04782475640023862,0.86895,0.81675,0.0,40000,0.28655797039382824,0.16874384457584451,0.12879216484804154,0.10279506869715004,0.0903970498002763,0.08288645949215144,0.08371344840544825,0.05611399365714974,0.014665472756960103,0.025667986837841408,0.0343134179436165,0.06094679794777009,0.09262903018195699,0.15356272976298432,0.23432716843556636,0.3838873958911217,,,
1.2,b_leakonly_sigma1,draws_mean(n=5),,,,,,,,,-0.026052082773491355,0.04951418416740624,0.86895,0.8123750000000001,0.0,40000,0.28655797039382824,0.16874384457584451,0.12879216484804154,0.10279506869715004,0.0903970498002763,0.08288645949215144,0.08371344840544825,0.05611399365714974,0.013509338151207676,0.022109752086089663,0.03137485567020003,0.05830664222830699,0.08788170889858185,0.15094405131086405,0.23754630793550238,0.3983273434687497,0.0016903812182973296,0.04716755017769187,0.05140914516406218
1.2,b_leakonly_matched,posterior_mean,-0.07051917032619523,27.35310034663253,4.8738150905,,-0.002487025934231251,0.5018046446846136,0.7481920985729487,0.004999999999999999,-0.026052082773491355,0.04761555529812445,0.86895,0.860275,0.0,40000,0.28655797039382824,0.16874384457584451,0.12879216484804154,0.10279506869715004,0.0903970498002763,0.08288645949215144,0.08371344840544825,0.05611399365714974,0.010309649319170855,0.02702890735779881,0.03404887767323837,0.06270964422146087,0.10095207313353936,0.15535645029868447,0.2311536024238964,0.3784407954511066,,,
1.2,b_leakonly_matched,draws_mean(n=5),,,,,,,,,-0.026052082773491355,0.049390920172739106,0.86895,0.856715,0.0,40000,0.28655797039382824,0.16874384457584451,0.12879216484804154,0.10279506869715004,0.0903970498002763,0.08288645949215144,0.08371344840544825,0.05611399365714974,0.008034855434944758,0.025462834014939928,0.03048918331157291,0.05944011312783455,0.09596950786329828,0.15204519807693864,0.2343550713508069,0.3942032366919719,0.0017466375339868073,0.04692143197863675,0.05130860280875079
