gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
1.0,b_leakonly_sigma1,draw4,9.2412436,,26.531079499050918,0.06586429395556412,0.765675,0.0
1.0,b_leakonly_sigma1,draw5,9.8768735,,27.81206442046491,0.06729805650605157,0.764475,0.0
1.0,b_leakonly_sigma1,draw6,9.878522,,27.27705763680698,0.06789028001776558,0.759225,0.0
1.0,b_leakonly_sigma1,draw7,9.684274,,29.0431675740674,0.06625790840601221,0.77175,0.0
1.0,b_leakonly_sigma1,draw8,9.406105,,27.46637371348828,0.06669085163528701,0.7653,0.0
1.0,b_leakonly_sigma1,draw9,9.871210999999999,,27.812016986300005,0.06769443915584152,0.75965,0.0
1.0,b_leakonly_sigma1,draw10,9.527041,,26.393412903393152,0.0669616116380352,0.75775,0.0
1.0,b_leakonly_sigma1,draw11,8.966534000000001,,28.15391612236209,0.06485460464722868,0.77485,0.0
1.0,b_leakonly_sigma1,draw12,9.93505,,28.971813940943363,0.06701714475323674,0.7685,0.0
1.0,b_leakonly_sigma1,draw13,9.869044,,27.78613058137387,0.06689437142668146,0.765425,0.0
1.0,b_leakonly_sigma1,draw14,9.9569345,,31.977903545198366,0.0679802502835111,0.77365,0.0
1.0,b_leakonly_sigma1,draw15,9.739113,,27.475958577076252,0.06746345908169779,0.763025,0.0
1.0,b_leakonly_sigma1,draw16,9.891392,,26.010736196903196,0.06820973009773902,0.755125,0.0
1.0,b_leakonly_sigma1,draw17,4.9565779999999995,,27.85173835598938,0.04821229464727945,0.81895,0.0
1.0,b_leakonly_sigma1,draw18,9.6505094,,26.471451591490787,0.06644000762346601,0.76295,0.0
1.0,b_leakonly_sigma1,draw19,9.653894,,27.914051037283,0.06629097759371966,0.76785,0.0
1.0,b_leakonly_matched,draw0,9.806969,,29.189675898063005,0.06713509928806255,0.821025,0.0
1.0,b_leakonly_matched,draw1,9.9631846,,27.803001332690865,0.06725674817043759,0.81665,0.0
1.0,b_leakonly_matched,draw2,9.9812615,,26.678416339793486,0.06755798177021308,0.808625,0.0
1.0,b_leakonly_matched,draw3,9.91007,,26.851260112142967,0.06752297862984513,0.80975,0.0
1.0,b_leakonly_matched,draw4,9.2412436,,26.531079499050918,0.06602725067200206,0.813425,0.0
1.0,b_leakonly_matched,draw5,9.8768735,,27.81206442046491,0.06681172682658074,0.8168,0.0
1.0,b_leakonly_matched,draw6,9.878522,,27.27705763680698,0.06732156989235424,0.8117,0.0
1.0,b_leakonly_matched,draw7,9.684274,,29.0431675740674,0.06677955827025227,0.825,0.0
1.0,b_leakonly_matched,draw8,9.406105,,27.46637371348828,0.06598212624321435,0.817275,0.0
1.0,b_leakonly_matched,draw9,9.871210999999999,,27.812016986300005,0.06758725734525774,0.8127,0.0
1.0,b_leakonly_matched,draw10,9.527041,,26.393412903393152,0.06688153646010239,0.80555,0.0
1.0,b_leakonly_matched,draw11,8.966534000000001,,28.15391612236209,0.0653117057453513,0.82705,0.0
1.0,b_leakonly_matched,draw12,9.93505,,28.971813940943363,0.06690654527368496,0.824175,0.0
1.0,b_leakonly_matched,draw13,9.869044,,27.78613058137387,0.06731773442411383,0.8166,0.0
1.0,b_leakonly_matched,draw14,9.9569345,,31.977903545198366,0.06407632777623885,0.83575,0.0
1.0,b_leakonly_matched,draw15,9.739113,,27.475958577076252,0.06666343481393065,0.815,0.0
1.0,b_leakonly_matched,draw16,9.891392,,26.010736196903196,0.06738119403517785,0.80325,0.0
1.0,b_leakonly_matched,draw17,4.9565779999999995,,27.85173835598938,0.04732510367066206,0.864275,0.0
1.0,b_leakonly_matched,draw18,9.6505094,,26.471451591490787,0.06713399869089223,0.809275,0.0
