acoh,is_correct,quantile,rt,proportion,n,draw,gain,bound,k
0.03,True,0.25,49.1,0.6440912232204561,4660,1,1.2,1.5,10.0
0.03,True,0.5,88.9,0.6440912232204561,4660,1,1.2,1.5,10.0
0.03,True,0.75,157.47500000000002,0.6440912232204561,4660,1,1.2,1.5,10.0
0.06,False,0.25,44.150000000000006,0.24919994434395437,1791,1,1.2,1.5,10.0
0.06,False,0.5,83.1,0.24919994434395437,1791,1,1.2,1.5,10.0
0.06,False,0.75,143.15000000000003,0.24919994434395437,1791,1,1.2,1.5,10.0
0.06,True,0.25,47.400000000000006,0.7508000556560457,5396,1,1.2,1.5,10.0
0.06,True,0.5,84.3,0.7508000556560457,5396,1,1.2,1.5,10.0
0.06,True,0.75,145.79999999999998,0.7508000556560457,5396,1,1.2,1.5,10.0
0.09,False,0.25,40.75,0.16215850689748446,1199,1,1.2,1.5,10.0
0.09,False,0.5,74.10000000000001,0.16215850689748446,1199,1,1.2,1.5,10.0
0.09,False,0.75,133.89999999999998,0.16215850689748446,1199,1,1.2,1.5,10.0
0.09,True,0.25,44.55000000000001,0.8378414931025155,6195,1,1.2,1.5,10.0
0.09,True,0.5,76.3,0.8378414931025155,6195,1,1.2,1.5,10.0
0.09,True,0.75,130.45,0.8378414931025155,6195,1,1.2,1.5,10.0
0.12,False,0.25,39.925000000000004,0.09874152952565343,714,1,1.2,1.5,10.0
0.12,False,0.5,65.7,0.09874152952565343,714,1,1.2,1.5,10.0
0.12,False,0.75,113.225,0.09874152952565343,714,1,1.2,1.5,10.0
0.12,True,0.25,40.99999999999999,0.9012584704743466,6517,1,1.2,1.5,10.0
0.12,True,0.5,68.9,0.9012584704743466,6517,1,1.2,1.5,10.0
0.12,True,0.75,113.80000000000001,0.9012584704743466,6517,1,1.2,1.5,10.0
0.15,False,0.25,34.7,0.061506849315068494,449,1,1.2,1.5,10.0
0.15,False,0.5,57.60000000000001,0.061506849315068494,449,1,1.2,1.5,10.0
0.15,False,0.75,96.10000000000001,0.061506849315068494,449,1,1.2,1.5,10.0
0.15,True,0.25,37.10000000000001,0.9384931506849316,6851,1,1.2,1.5,10.0
0.15,True,0.5,60.20000000000001,0.9384931506849316,6851,1,1.2,1.5,10.0
0.15,True,0.75,98.30000000000001,0.9384931506849316,6851,1,1.2,1.5,10.0
0.0,False,0.25,51.07500000000002,0.4928335170893054,1788,4,1.2,1.5,10.0
0.0,False,0.5,93.6,0.4928335170893054,1788,4,1.2,1.5,10.0
0.0,False,0.75,158.92499999999998,0.4928335170893054,1788,4,1.2,1.5,10.0
0.0,True,0.25,50.0,0.5071664829106945,1840,4,1.2,1.5,10.0
0.0,True,0.5,91.39999999999999,0.5071664829106945,1840,4,1.2,1.5,10.0
0.0,True,0.75,167.125,0.5071664829106945,1840,4,1.2,1.5,10.0
0.03,False,0.25,52.025000000000006,0.3585844622615427,2594,4,1.2,1.5,10.0
0.03,False,0.5,93.39999999999999,0.3585844622615427,2594,4,1.2,1.5,10.0
0.03,False,0.75,158.575,0.3585844622615427,2594,4,1.2,1.5,10.0
0.03,True,0.25,49.800000000000004,0.6414155377384573,4640,4,1.2,1.5,10.0
0.03,True,0.5,89.9,0.6414155377384573,4640,4,1.2,1.5,10.0
0.03,True,0.75,160.3,0.6414155377384573,4640,4,1.2,1.5,10.0
0.06,False,0.25,45.30000000000001,0.23163606010016694,1665,4,1.2,1.5,10.0
0.06,False,0.5,81.60000000000001,0.23163606010016694,1665,4,1.2,1.5,10.0
0.06,False,0.75,141.40000000000003,0.23163606010016694,1665,4,1.2,1.5,10.0
0.06,True,0.25,46.800000000000004,0.7683639398998331,5523,4,1.2,1.5,10.0
0.06,True,0.5,84.7,0.7683639398998331,5523,4,1.2,1.5,10.0
0.06,True,0.75,144.40000000000003,0.7683639398998331,5523,4,1.2,1.5,10.0
0.09,False,0.25,44.100000000000016,0.15866360070336805,1173,4,1.2,1.5,10.0
0.09,False,0.5,77.1,0.15866360070336805,1173,4,1.2,1.5,10.0
0.09,False,0.75,129.9,0.15866360070336805,1173,4,1.2,1.5,10.0
0.09,True,0.25,44.87500000000001,0.841336399296632,6220,4,1.2,1.5,10.0
0.09,True,0.5,76.80000000000001,0.841336399296632,6220,4,1.2,1.5,10.0
0.09,True,0.75,131.32500000000005,0.841336399296632,6220,4,1.2,1.5,10.0
0.12,False,0.25,37.800000000000004,0.09362467155303554,677,4,1.2,1.5,10.0
0.12,False,0.5,63.999999999999986,0.09362467155303554,677,4,1.2,1.5,10.0
0.12,False,0.75,108.69999999999999,0.09362467155303554,677,4,1.2,1.5,10.0
0.12,True,0.25,40.70000000000001,0.9063753284469644,6554,4,1.2,1.5,10.0
0.12,True,0.5,67.9,0.9063753284469644,6554,4,1.2,1.5,10.0
0.12,True,0.75,113.40000000000002,0.9063753284469644,6554,4,1.2,1.5,10.0
0.15,False,0.25,35.10000000000001,0.05684931506849315,415,4,1.2,1.5,10.0
0.15,False,0.5,56.00000000000001,0.05684931506849315,415,4,1.2,1.5,10.0
0.15,False,0.75,100.44999999999999,0.05684931506849315,415,4,1.2,1.5,10.0
0.15,True,0.25,37.400000000000006,0.9431506849315069,6885,4,1.2,1.5,10.0
0.15,True,0.5,60.9,0.9431506849315069,6885,4,1.2,1.5,10.0
0.15,True,0.75,99.10000000000001,0.9431506849315069,6885,4,1.2,1.5,10.0
0.0,False,0.25,51.52500000000001,0.5077177508269018,1842,8,1.2,1.5,10.0
0.0,False,0.5,89.6,0.5077177508269018,1842,8,1.2,1.5,10.0
0.0,False,0.75,160.65,0.5077177508269018,1842,8,1.2,1.5,10.0
0.0,True,0.25,50.72500000000001,0.49228224917309815,1786,8,1.2,1.5,10.0
0.0,True,0.5,89.05,0.49228224917309815,1786,8,1.2,1.5,10.0
0.0,True,0.75,159.925,0.49228224917309815,1786,8,1.2,1.5,10.0
0.03,False,0.25,48.800000000000004,0.3649806522940851,2641,8,1.2,1.5,10.0
0.03,False,0.5,87.5,0.3649806522940851,2641,8,1.2,1.5,10.0
0.03,False,0.75,154.4,0.3649806522940851,2641,8,1.2,1.5,10.0
0.03,True,0.25,49.400000000000006,0.6350193477059148,4595,8,1.2,1.5,10.0
0.03,True,0.5,89.7,0.6350193477059148,4595,8,1.2,1.5,10.0
0.03,True,0.75,154.9,0.6350193477059148,4595,8,1.2,1.5,10.0
0.06,False,0.25,45.100000000000016,0.23612077361903436,1697,8,1.2,1.5,10.0
0.06,False,0.5,81.80000000000001,0.23612077361903436,1697,8,1.2,1.5,10.0
0.06,False,0.75,143.00000000000003,0.23612077361903436,1697,8,1.2,1.5,10.0
0.06,True,0.25,47.400000000000006,0.7638792263809656,5490,8,1.2,1.5,10.0
0.06,True,0.5,81.85000000000001,0.7638792263809656,5490,8,1.2,1.5,10.0
0.06,True,0.75,142.47500000000002,0.7638792263809656,5490,8,1.2,1.5,10.0
0.09,False,0.25,42.575,0.15039220989991886,1112,8,1.2,1.5,10.0
0.09,False,0.5,74.0,0.15039220989991886,1112,8,1.2,1.5,10.0
0.09,False,0.75,127.5,0.15039220989991886,1112,8,1.2,1.5,10.0
0.09,True,0.25,44.4,0.8496077901000811,6282,8,1.2,1.5,10.0
0.09,True,0.5,76.80000000000001,0.8496077901000811,6282,8,1.2,1.5,10.0
0.09,True,0.75,131.8,0.8496077901000811,6282,8,1.2,1.5,10.0
0.12,False,0.25,39.20000000000001,0.09556077997510717,691,8,1.2,1.5,10.0
0.12,False,0.5,63.999999999999986,0.09556077997510717,691,8,1.2,1.5,10.0
0.12,False,0.75,108.05000000000001,0.09556077997510717,691,8,1.2,1.5,10.0
0.12,True,0.25,40.99999999999999,0.9044392200248929,6540,8,1.2,1.5,10.0
0.12,True,0.5,67.70000000000002,0.9044392200248929,6540,8,1.2,1.5,10.0
0.12,True,0.75,113.80000000000001,0.9044392200248929,6540,8,1.2,1.5,10.0
0.15,False,0.25,38.25,0.0563013698630137,411,8,1.2,1.5,10.0
0.15,False,0.5,60.699999999999996,0.0563013698630137,411,8,1.2,1.5,10.0
0.15,False,0.75,106.15,0.0563013698630137,411,8,1.2,1.5,10.0
0.15,True,0.25,37.900000000000006,0.9436986301369863,6889,8,1.2,1.5,10.0
0.15,True,0.5,61.40000000000001,0.9436986301369863,6889,8,1.2,1.5,10.0
0.15,True,0.75,100.69999999999999,0.9436986301369863,6889,8,1.2,1.5,10.0
0.0,False,0.25,50.525000000000006,0.5077177508269018,1842,26,1.2,1.5,10.0
0.0,False,0.5,90.1,0.5077177508269018,1842,26,1.2,1.5,10.0
0.0,False,0.75,158.275,0.5077177508269018,1842,26,1.2,1.5,10.0
0.0,True,0.25,50.625,0.49228224917309815,1786,26,1.2,1.5,10.0
0.0,True,0.5,92.55,0.49228224917309815,1786,26,1.2,1.5,10.0
0.0,True,0.75,162.45,0.49228224917309815,1786,26,1.2,1.5,10.0
0.03,False,0.25,48.275000000000006,0.3672058620212913,2656,26,1.2,1.5,10.0
0.03,False,0.5,86.9,0.3672058620212913,2656,26,1.2,1.5,10.0
0.03,False,0.75,149.9,0.3672058620212913,2656,26,1.2,1.5,10.0
0.03,True,0.25,49.800000000000004,0.6327941379787086,4577,26,1.2,1.5,10.0
0.03,True,0.5,89.0,0.6327941379787086,4577,26,1.2,1.5,10.0
0.03,True,0.75,151.50000000000003,0.6327941379787086,4577,26,1.2,1.5,10.0
0.06,False,0.25,45.2,0.23887033945464664,1717,26,1.2,1.5,10.0
0.06,False,0.5,80.69999999999999,0.23887033945464664,1717,26,1.2,1.5,10.0
0.06,False,0.75,140.6,0.23887033945464664,1717,26,1.2,1.5,10.0
0.06,True,0.25,47.7,0.7611296605453534,5471,26,1.2,1.5,10.0
0.06,True,0.5,84.0,0.7611296605453534,5471,26,1.2,1.5,10.0
0.06,True,0.75,146.35000000000002,0.7611296605453534,5471,26,1.2,1.5,10.0
0.09,False,0.25,41.8,0.15185936443542936,1123,26,1.2,1.5,10.0
0.09,False,0.5,73.6,0.15185936443542936,1123,26,1.2,1.5,10.0
0.09,False,0.75,127.7,0.15185936443542936,1123,26,1.2,1.5,10.0
0.09,True,0.25,44.0,0.8481406355645706,6272,26,1.2,1.5,10.0
0.09,True,0.5,76.09999999999998,0.8481406355645706,6272,26,1.2,1.5,10.0
0.09,True,0.75,131.20000000000002,0.8481406355645706,6272,26,1.2,1.5,10.0
0.12,False,0.25,37.800000000000004,0.0962522472687042,696,26,1.2,1.5,10.0
0.12,False,0.5,66.7,0.0962522472687042,696,26,1.2,1.5,10.0
0.12,False,0.75,108.22500000000001,0.0962522472687042,696,26,1.2,1.5,10.0
0.12,True,0.25,40.35000000000001,0.9037477527312958,6535,26,1.2,1.5,10.0
0.12,True,0.5,66.9,0.9037477527312958,6535,26,1.2,1.5,10.0
0.12,True,0.75,112.45000000000002,0.9037477527312958,6535,26,1.2,1.5,10.0
0.15,False,0.25,35.60000000000001,0.05164383561643836,377,26,1.2,1.5,10.0
0.15,False,0.5,55.800000000000004,0.05164383561643836,377,26,1.2,1.5,10.0
0.15,False,0.75,95.90000000000002,0.05164383561643836,377,26,1.2,1.5,10.0
0.15,True,0.25,37.800000000000004,0.9483561643835616,6923,26,1.2,1.5,10.0
0.15,True,0.5,60.800000000000004,0.9483561643835616,6923,26,1.2,1.5,10.0
0.15,True,0.75,98.35000000000001,0.9483561643835616,6923,26,1.2,1.5,10.0
0.0,False,0.25,48.45,0.49765904709446435,1807,33,1.2,1.5,10.0
0.0,False,0.5,88.1,0.49765904709446435,1807,33,1.2,1.5,10.0
0.0,False,0.75,159.40000000000003,0.49765904709446435,1807,33,1.2,1.5,10.0
0.0,True,0.25,51.100000000000016,0.5023409529055357,1824,33,1.2,1.5,10.0
0.0,True,0.5,92.8,0.5023409529055357,1824,33,1.2,1.5,10.0
0.0,True,0.75,165.25,0.5023409529055357,1824,33,1.2,1.5,10.0
0.03,False,0.25,48.20000000000001,0.36363636363636365,2632,33,1.2,1.5,10.0
0.03,False,0.5,86.95000000000002,0.36363636363636365,2632,33,1.2,1.5,10.0
0.03,False,0.75,156.50000000000003,0.36363636363636365,2632,33,1.2,1.5,10.0
0.03,True,0.25,49.1,0.6363636363636364,4606,33,1.2,1.5,10.0
0.03,True,0.5,89.0,0.6363636363636364,4606,33,1.2,1.5,10.0
0.03,True,0.75,158.89999999999998,0.6363636363636364,4606,33,1.2,1.5,10.0
0.06,False,0.25,45.32500000000001,0.24683456240434118,1774,33,1.2,1.5,10.0
0.06,False,0.5,83.44999999999999,0.24683456240434118,1774,33,1.2,1.5,10.0
0.06,False,0.75,148.82500000000002,0.24683456240434118,1774,33,1.2,1.5,10.0
0.06,True,0.25,46.300000000000004,0.7531654375956588,5413,33,1.2,1.5,10.0
0.06,True,0.5,84.1,0.7531654375956588,5413,33,1.2,1.5,10.0
0.06,True,0.75,144.7,0.7531654375956588,5413,33,1.2,1.5,10.0
0.09,False,0.25,41.8,0.15837165269137138,1171,33,1.2,1.5,10.0
0.09,False,0.5,72.3,0.15837165269137138,1171,33,1.2,1.5,10.0
0.09,False,0.75,125.05000000000001,0.15837165269137138,1171,33,1.2,1.5,10.0
0.09,True,0.25,44.4,0.8416283473086286,6223,33,1.2,1.5,10.0
0.09,True,0.5,75.80000000000001,0.8416283473086286,6223,33,1.2,1.5,10.0
0.09,True,0.75,129.70000000000002,0.8416283473086286,6223,33,1.2,1.5,10.0
0.12,False,0.25,39.250000000000014,0.0968054211035818,700,33,1.2,1.5,10.0
0.12,False,0.5,63.800000000000004,0.0968054211035818,700,33,1.2,1.5,10.0
0.12,False,0.75,104.77500000000002,0.0968054211035818,700,33,1.2,1.5,10.0
0.12,True,0.25,40.10000000000001,0.9031945788964182,6531,33,1.2,1.5,10.0
0.12,True,0.5,67.70000000000002,0.9031945788964182,6531,33,1.2,1.5,10.0
0.12,True,0.75,112.9,0.9031945788964182,6531,33,1.2,1.5,10.0
0.15,False,0.25,36.2,0.06136986301369863,448,33,1.2,1.5,10.0
0.15,False,0.5,62.449999999999996,0.06136986301369863,448,33,1.2,1.5,10.0
0.15,False,0.75,97.65,0.06136986301369863,448,33,1.2,1.5,10.0
0.15,True,0.25,37.47500000000001,0.9386301369863014,6852,33,1.2,1.5,10.0
0.15,True,0.5,59.89999999999999,0.9386301369863014,6852,33,1.2,1.5,10.0
0.15,True,0.75,98.5,0.9386301369863014,6852,33,1.2,1.5,10.0
0.0,False,0.25,54.00000000000001,0.5005509641873278,1817,41,1.2,1.5,10.0
0.0,False,0.5,95.0,0.5005509641873278,1817,41,1.2,1.5,10.0
0.0,False,0.75,163.60000000000002,0.5005509641873278,1817,41,1.2,1.5,10.0
0.0,True,0.25,50.90000000000001,0.4994490358126722,1813,41,1.2,1.5,10.0
0.0,True,0.5,93.19999999999999,0.4994490358126722,1813,41,1.2,1.5,10.0
0.0,True,0.75,160.8,0.4994490358126722,1813,41,1.2,1.5,10.0
0.03,False,0.25,48.925000000000004,0.3573303855188614,2586,41,1.2,1.5,10.0
0.03,False,0.5,88.7,0.3573303855188614,2586,41,1.2,1.5,10.0
0.03,False,0.75,154.67499999999998,0.3573303855188614,2586,41,1.2,1.5,10.0
0.03,True,0.25,49.800000000000004,0.6426696144811386,4651,41,1.2,1.5,10.0
0.03,True,0.5,88.9,0.6426696144811386,4651,41,1.2,1.5,10.0
0.03,True,0.75,154.5,0.6426696144811386,4651,41,1.2,1.5,10.0
0.06,False,0.25,43.30000000000001,0.24454026985672556,1758,41,1.2,1.5,10.0
0.06,False,0.5,77.0,0.24454026985672556,1758,41,1.2,1.5,10.0
0.06,False,0.75,138.85,0.24454026985672556,1758,41,1.2,1.5,10.0
0.06,True,0.25,47.2,0.7554597301432745,5431,41,1.2,1.5,10.0
0.06,True,0.5,83.9,0.7554597301432745,5431,41,1.2,1.5,10.0
0.06,True,0.75,147.0,0.7554597301432745,5431,41,1.2,1.5,10.0
0.09,False,0.25,42.575,0.159026369168357,1176,41,1.2,1.5,10.0
0.09,False,0.5,73.05000000000001,0.159026369168357,1176,41,1.2,1.5,10.0
0.09,False,0.75,130.85000000000002,0.159026369168357,1176,41,1.2,1.5,10.0
0.09,True,0.25,44.650000000000006,0.840973630831643,6219,41,1.2,1.5,10.0
0.09,True,0.5,76.2,0.840973630831643,6219,41,1.2,1.5,10.0
0.09,True,0.75,130.4,0.840973630831643,6219,41,1.2,1.5,10.0
0.12,False,0.25,38.2,0.08753975936938183,633,41,1.2,1.5,10.0
0.12,False,0.5,60.400000000000006,0.08753975936938183,633,41,1.2,1.5,10.0
0.12,False,0.75,104.10000000000001,0.08753975936938183,633,41,1.2,1.5,10.0
0.12,True,0.25,40.10000000000001,0.9124602406306181,6598,41,1.2,1.5,10.0
0.12,True,0.5,67.6,0.9124602406306181,6598,41,1.2,1.5,10.0
0.12,True,0.75,113.69999999999999,0.9124602406306181,6598,41,1.2,1.5,10.0
0.15,False,0.25,38.00000000000001,0.06397260273972603,467,41,1.2,1.5,10.0
0.15,False,0.5,59.20000000000001,0.06397260273972603,467,41,1.2,1.5,10.0
0.15,False,0.75,101.64999999999999,0.06397260273972603,467,41,1.2,1.5,10.0
0.15,True,0.25,37.300000000000004,0.936027397260274,6833,41,1.2,1.5,10.0
0.15,True,0.5,60.400000000000006,0.936027397260274,6833,41,1.2,1.5,10.0
0.15,True,0.75,99.2,0.936027397260274,6833,41,1.2,1.5,10.0
0.0,False,0.25,50.6,0.4965593173685659,1804,52,1.2,1.5,10.0
0.0,False,0.5,91.44999999999999,0.4965593173685659,1804,52,1.2,1.5,10.0
0.0,False,0.75,159.20000000000002,0.4965593173685659,1804,52,1.2,1.5,10.0
0.0,True,0.25,47.800000000000004,0.503440682631434,1829,52,1.2,1.5,10.0
0.0,True,0.5,89.8,0.503440682631434,1829,52,1.2,1.5,10.0
0.0,True,0.75,159.0,0.503440682631434,1829,52,1.2,1.5,10.0
0.03,False,0.25,48.72500000000001,0.36964335084324024,2674,52,1.2,1.5,10.0
0.03,False,0.5,85.49999999999999,0.36964335084324024,2674,52,1.2,1.5,10.0
0.03,False,0.75,155.77499999999998,0.36964335084324024,2674,52,1.2,1.5,10.0
0.03,True,0.25,48.0,0.6303566491567597,4560,52,1.2,1.5,10.0
0.03,True,0.5,88.14999999999999,0.6303566491567597,4560,52,1.2,1.5,10.0
0.03,True,0.75,153.35000000000002,0.6303566491567597,4560,52,1.2,1.5,10.0
0.06,False,0.25,46.900000000000006,0.24332220367278798,1749,52,1.2,1.5,10.0
0.06,False,0.5,80.9,0.24332220367278798,1749,52,1.2,1.5,10.0
0.06,False,0.75,135.8,0.24332220367278798,1749,52,1.2,1.5,10.0
0.06,True,0.25,46.800000000000004,0.756677796327212,5439,52,1.2,1.5,10.0
0.06,True,0.5,83.20000000000002,0.756677796327212,5439,52,1.2,1.5,10.0
0.06,True,0.75,145.50000000000003,0.756677796327212,5439,52,1.2,1.5,10.0
0.09,False,0.25,44.425000000000004,0.15553151203678658,1150,52,1.2,1.5,10.0
0.09,False,0.5,72.85,0.15553151203678658,1150,52,1.2,1.5,10.0
0.09,False,0.75,124.375,0.15553151203678658,1150,52,1.2,1.5,10.0
0.09,True,0.25,43.575,0.8444684879632134,6244,52,1.2,1.5,10.0
0.09,True,0.5,75.0,0.8444684879632134,6244,52,1.2,1.5,10.0
0.09,True,0.75,128.5,0.8444684879632134,6244,52,1.2,1.5,10.0
0.12,False,0.25,37.650000000000006,0.10095422486516388,730,52,1.2,1.5,10.0
0.12,False,0.5,61.400000000000006,0.10095422486516388,730,52,1.2,1.5,10.0
0.12,False,0.75,104.6,0.10095422486516388,730,52,1.2,1.5,10.0
0.12,True,0.25,40.4,0.8990457751348361,6501,52,1.2,1.5,10.0
0.12,True,0.5,67.99999999999999,0.8990457751348361,6501,52,1.2,1.5,10.0
0.12,True,0.75,114.60000000000001,0.8990457751348361,6501,52,1.2,1.5,10.0
0.15,False,0.25,37.45,0.0589041095890411,430,52,1.2,1.5,10.0
0.15,False,0.5,56.95,0.0589041095890411,430,52,1.2,1.5,10.0
0.15,False,0.75,95.275,0.0589041095890411,430,52,1.2,1.5,10.0
0.15,True,0.25,36.900000000000006,0.9410958904109589,6870,52,1.2,1.5,10.0
0.15,True,0.5,60.9,0.9410958904109589,6870,52,1.2,1.5,10.0
0.15,True,0.75,99.0,0.9410958904109589,6870,52,1.2,1.5,10.0
0.0,False,0.25,50.90000000000001,0.49738075544527155,1804,56,1.2,1.5,10.0
0.0,False,0.5,93.39999999999999,0.49738075544527155,1804,56,1.2,1.5,10.0
0.0,False,0.75,161.70000000000002,0.49738075544527155,1804,56,1.2,1.5,10.0
0.0,True,0.25,51.05000000000001,0.5026192445547284,1823,56,1.2,1.5,10.0
0.0,True,0.5,93.6,0.5026192445547284,1823,56,1.2,1.5,10.0
0.0,True,0.75,155.15,0.5026192445547284,1823,56,1.2,1.5,10.0
0.03,False,0.25,49.35,0.35516860143725815,2570,56,1.2,1.5,10.0
0.03,False,0.5,92.1,0.35516860143725815,2570,56,1.2,1.5,10.0
0.03,False,0.75,156.82500000000002,0.35516860143725815,2570,56,1.2,1.5,10.0
0.03,True,0.25,49.900000000000006,0.6448313985627419,4666,56,1.2,1.5,10.0
0.03,True,0.5,89.35,0.6448313985627419,4666,56,1.2,1.5,10.0
0.03,True,0.75,158.57500000000002,0.6448313985627419,4666,56,1.2,1.5,10.0
0.06,False,0.25,46.900000000000006,0.24116337322571668,1733,56,1.2,1.5,10.0
0.06,False,0.5,83.0,0.24116337322571668,1733,56,1.2,1.5,10.0
0.06,False,0.75,146.79999999999998,0.24116337322571668,1733,56,1.2,1.5,10.0
0.06,True,0.25,47.1,0.7588366267742833,5453,56,1.2,1.5,10.0
0.06,True,0.5,83.80000000000001,0.7588366267742833,5453,56,1.2,1.5,10.0
0.06,True,0.75,143.8,0.7588366267742833,5453,56,1.2,1.5,10.0
0.09,False,0.25,42.925000000000004,0.1474168244522586,1090,56,1.2,1.5,10.0
0.09,False,0.5,75.44999999999999,0.1474168244522586,1090,56,1.2,1.5,10.0
0.09,False,0.75,128.4,0.1474168244522586,1090,56,1.2,1.5,10.0
0.09,True,0.25,44.6,0.8525831755477414,6304,56,1.2,1.5,10.0
0.09,True,0.5,76.2,0.8525831755477414,6304,56,1.2,1.5,10.0
0.09,True,0.75,133.6,0.8525831755477414,6304,56,1.2,1.5,10.0
0.12,False,0.25,38.60000000000001,0.10358180058083252,749,56,1.2,1.5,10.0
0.12,False,0.5,65.9,0.10358180058083252,749,56,1.2,1.5,10.0
0.12,False,0.75,113.40000000000002,0.10358180058083252,749,56,1.2,1.5,10.0
0.12,True,0.25,40.2,0.8964181994191674,6482,56,1.2,1.5,10.0
0.12,True,0.5,67.9,0.8964181994191674,6482,56,1.2,1.5,10.0
0.12,True,0.75,114.07500000000002,0.8964181994191674,6482,56,1.2,1.5,10.0
0.15,False,0.25,35.9,0.05452054794520548,398,56,1.2,1.5,10.0
0.15,False,0.5,60.85000000000001,0.05452054794520548,398,56,1.2,1.5,10.0
0.15,False,0.75,100.375,0.05452054794520548,398,56,1.2,1.5,10.0
0.15,True,0.25,37.10000000000001,0.9454794520547946,6902,56,1.2,1.5,10.0
0.15,True,0.5,60.1,0.9454794520547946,6902,56,1.2,1.5,10.0
0.15,True,0.75,97.5,0.9454794520547946,6902,56,1.2,1.5,10.0
0.0,False,0.25,50.95,0.5107556536127965,1852,57,1.2,1.5,10.0
0.0,False,0.5,91.59999999999998,0.5107556536127965,1852,57,1.2,1.5,10.0
0.0,False,0.75,160.72500000000002,0.5107556536127965,1852,57,1.2,1.5,10.0
0.0,True,0.25,49.60000000000001,0.48924434638720354,1774,57,1.2,1.5,10.0
0.0,True,0.5,90.35,0.48924434638720354,1774,57,1.2,1.5,10.0
0.0,True,0.75,162.47500000000002,0.48924434638720354,1774,57,1.2,1.5,10.0
0.03,False,0.25,48.300000000000004,0.358712173552577,2596,57,1.2,1.5,10.0
0.03,False,0.5,86.4,0.358712173552577,2596,57,1.2,1.5,10.0
