gain,v,g,B,loss,slope_net,slope_sim,acc_net,acc_sim,frac_bounded,minutes,wnet0,wnet1,wnet2,wnet3,wnet4,wnet5,wnet6,wnet7,wsim0,wsim1,wsim2,wsim3,wsim4,wsim5,wsim6,wsim7
0.8,46.54790854803045,3.9847191267147988,2.619004648886305,0.11185023210145656,0.0391732580670018,0.040533167509622624,0.865875,0.864775,,1.5966784993807475,0.0339285101336479,0.03963192244671703,0.055234811181071014,0.07297761277839367,0.09976369490310034,0.14688802616593044,0.21828041106000948,0.3332950112025629,0.02472703501229051,0.038920437028397,0.048755792227888325,0.07427156366707835,0.10363103104593406,0.15925328713379933,0.22073021369144613,0.3297106400689286
1.0,40.60970018434841,0.23630566843321452,2.108308001545823,0.28039651430519813,0.002138929304013984,0.0016555896894029842,0.887275,0.8854,,1.0665379524230958,0.136017834774582,0.11643009220159471,0.1174545579453759,0.1081317927113238,0.11622159626677765,0.12329163653909803,0.14441154977071385,0.1380409396824332,0.11597027044464428,0.1264800471222251,0.12747159426584873,0.11893823583784993,0.1201895821550644,0.12857300753406434,0.12896738059730672,0.13340988193215578
1.2,40.498678508925224,-2.503506983968912,4.894043007237945,0.5802042772366235,-0.026052082773491355,-0.02753557324916414,0.86895,0.8706,,1.3079208215077718,0.28655797039382824,0.16874384457584451,0.12879216484804154,0.10279506869715004,0.0903970498002763,0.08288645949215144,0.08371344840544825,0.05611399365714974,0.24534483449349997,0.19716997513918663,0.15245874993487699,0.12210353648725018,0.09522061956526714,0.07852454055624655,0.06264154829909901,0.04653619539757453
