coherence,n,acc_obs,acc_sim,omit_obs,omit_sim,qc10_obs,qc30_obs,qc50_obs,qc70_obs,qc90_obs,qc10_sim,qc30_sim,qc50_sim,qc70_sim,qc90_sim,qe50_obs,qe50_sim
0.0,3633,0.5,0.62,0.001,0.0,30.0,57.0,92.0,139.0,246.3,39.435,54.83,75.272,111.011,197.25,90.0,123.948
0.03,7240,0.649,0.676,0.001,0.0,31.0,57.0,89.0,138.0,246.0,39.668,54.217,75.847,113.491,198.036,89.0,123.718
0.06,7189,0.754,0.729,0.001,0.0,30.0,55.0,86.0,132.0,232.0,39.588,53.672,74.677,110.935,197.969,82.0,125.789
0.09,7395,0.847,0.769,0.0,0.0,28.0,50.0,78.0,117.0,204.0,39.493,53.907,74.468,109.664,196.365,80.5,123.717
0.12,7231,0.904,0.818,0.0,0.0,27.0,46.0,68.0,103.0,172.0,39.361,53.208,73.526,107.726,190.058,67.0,119.873
0.15,7300,0.943,0.848,0.0,0.0,24.0,41.0,60.0,88.0,149.0,39.213,52.988,72.319,105.316,187.051,63.0,117.153
