coherence,n,acc_obs,acc_sim,omit_obs,omit_sim,qc10_obs,qc30_obs,qc50_obs,qc70_obs,qc90_obs,qc10_sim,qc30_sim,qc50_sim,qc70_sim,qc90_sim,qe50_obs,qe50_sim
0.0,3323,0.485,0.479,0.086,0.03,56.0,120.0,191.0,307.0,512.2,95.576,153.728,217.299,304.774,488.88,194.0,207.929
0.03,6702,0.696,0.679,0.075,0.025,56.0,114.0,190.0,298.0,504.0,90.63,144.53,203.571,288.721,456.459,200.0,200.064
0.06,6870,0.839,0.833,0.045,0.012,53.0,107.0,178.0,280.0,478.0,85.818,133.753,186.164,260.877,415.547,167.0,191.511
0.09,7273,0.921,0.922,0.016,0.004,47.0,94.0,150.0,230.0,401.0,77.607,117.311,159.183,220.092,353.707,143.0,173.189
0.12,7177,0.963,0.968,0.007,0.001,44.0,80.0,126.0,190.0,337.0,70.415,102.455,137.008,182.948,285.164,96.0,149.55
0.15,7295,0.985,0.987,0.001,0.0,38.0,67.0,102.0,154.0,273.0,64.263,91.093,117.977,155.28,231.505,81.5,136.196
