coherence,n,acc_obs,acc_sim,omit_obs,omit_sim,qc10_obs,qc30_obs,qc50_obs,qc70_obs,qc90_obs,qc10_sim,qc30_sim,qc50_sim,qc70_sim,qc90_sim,qe50_obs,qe50_sim
0.0,3534,0.49,0.606,0.028,0.005,40.0,88.3,145.0,231.7,420.0,51.531,77.447,112.302,171.38,311.359,143.5,177.791
0.03,7070,0.673,0.69,0.024,0.005,41.0,84.0,143.0,228.0,414.0,51.16,76.993,113.642,175.501,314.938,146.0,179.94
0.06,7103,0.798,0.758,0.013,0.005,39.0,80.0,135.5,217.0,387.0,50.533,76.297,111.796,170.47,304.536,121.0,178.753
0.09,7350,0.894,0.817,0.006,0.003,36.0,72.0,117.0,179.0,325.0,50.405,75.547,108.504,165.001,294.927,107.0,174.62
0.12,7216,0.941,0.869,0.002,0.002,33.0,62.0,98.0,151.0,262.0,49.204,72.73,103.057,155.952,278.41,86.0,163.528
0.15,7300,0.973,0.907,0.0,0.001,30.0,54.0,82.0,124.0,215.0,47.966,69.837,98.034,146.368,258.959,61.5,163.536
