coherence,n,acc_obs,acc_sim,omit_obs,omit_sim,qc10_obs,qc30_obs,qc50_obs,qc70_obs,qc90_obs,qc10_sim,qc30_sim,qc50_sim,qc70_sim,qc90_sim,qe50_obs,qe50_sim
0.0,3633,0.5,0.473,0.001,0.0,30.0,57.0,92.0,139.0,246.3,29.88,51.766,79.667,124.561,221.029,90.0,91.189
0.03,7240,0.649,0.605,0.001,0.001,31.0,57.0,89.0,138.0,246.0,29.868,52.561,81.892,127.546,225.061,89.0,92.412
0.06,7189,0.754,0.722,0.001,0.0,30.0,55.0,86.0,132.0,232.0,28.546,49.725,76.678,118.301,214.441,82.0,86.637
0.09,7395,0.847,0.819,0.0,0.0,28.0,50.0,78.0,117.0,204.0,27.91,47.075,72.141,111.028,194.977,80.5,84.676
0.12,7231,0.904,0.89,0.0,0.0,27.0,46.0,68.0,103.0,172.0,26.644,44.156,65.851,98.584,169.798,67.0,73.747
0.15,7300,0.943,0.936,0.0,0.0,24.0,41.0,60.0,88.0,149.0,25.58,40.536,59.063,87.621,149.349,63.0,69.677
