coherence,n,acc_obs,acc_sim,omit_obs,omit_sim,qc10_obs,qc30_obs,qc50_obs,qc70_obs,qc90_obs,qc10_sim,qc30_sim,qc50_sim,qc70_sim,qc90_sim,qe50_obs,qe50_sim
0.0,3629,0.502,0.585,0.002,0.0,28.0,60.0,95.0,152.0,271.9,43.205,58.797,80.852,117.384,203.566,92.0,117.333
0.03,7231,0.65,0.642,0.002,0.0,29.0,57.0,93.0,149.0,269.0,43.772,60.214,82.33,120.697,207.126,94.0,117.365
0.06,7184,0.759,0.691,0.001,0.0,29.0,56.0,89.0,140.0,250.0,43.459,59.251,80.638,117.128,203.839,84.0,120.355
0.09,7392,0.851,0.734,0.0,0.0,27.0,51.0,80.0,122.0,214.3,43.583,59.153,80.616,116.369,200.724,81.0,119.731
0.12,7231,0.909,0.777,0.0,0.0,25.0,46.0,70.0,107.0,181.0,43.197,58.565,80.079,115.025,197.215,63.0,115.007
0.15,7300,0.949,0.811,0.0,0.0,23.0,41.0,61.0,92.0,156.0,42.915,57.614,78.27,112.914,192.316,53.0,113.161
