coherence,n,acc_obs,acc_sim,omit_obs,omit_sim,qc10_obs,qc30_obs,qc50_obs,qc70_obs,qc90_obs,qc10_sim,qc30_sim,qc50_sim,qc70_sim,qc90_sim,qe50_obs,qe50_sim
0.0,3534,0.49,0.469,0.028,0.012,40.0,88.3,145.0,231.7,420.0,55.372,92.997,145.055,221.33,384.6,143.5,169.349
0.03,7070,0.673,0.651,0.024,0.013,41.0,84.0,143.0,228.0,414.0,56.951,95.211,145.981,222.629,387.717,146.0,165.48
0.06,7103,0.798,0.799,0.013,0.007,39.0,80.0,135.5,217.0,387.0,54.872,91.203,137.619,205.759,354.889,121.0,152.778
0.09,7350,0.894,0.895,0.006,0.003,36.0,72.0,117.0,179.0,325.0,51.662,81.832,119.589,179.727,306.623,107.0,136.001
0.12,7216,0.941,0.952,0.002,0.001,33.0,62.0,98.0,151.0,262.0,48.722,73.888,104.885,151.201,254.757,86.0,115.381
0.15,7300,0.973,0.977,0.0,0.0,30.0,54.0,82.0,124.0,215.0,45.634,66.858,91.793,129.829,209.254,61.5,109.069
